"SITE_ID","VISIT_NO","DATE_COL","SAMPLED","COM_IM","STAT_ID","QCCSCOND","COM_QCCS","STRMCOND","COM_COND","STRM_DO","COM_DO","STRMTEMP","COM_TEMP","TIME_COM","TEAM_ID","NAME_1","BIOMOR1","GEOMOR1","FORMS1","NAME_2","BIOMOR2","GEOMOR2","FORMS2","NAME_3","BIOMOR3","GEOMOR3","FORMS3","NAME_4","BIOMOR4","GEOMOR4","FORMS4","NAME_5","BIOMOR5","GEOMOR5","FORMS5","NAME_6","NAME_7","NAME_8","COM_CREW","TIME","YEAR" 
"WMTP99-0749",1,09/04/2002,"Yes","CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","X", ," ",280,"CONDUCTIVITY: 280 US.",7.5," ",10.3,"AIR TEMP - 24 C.","ELEVATION 6163 FT.","1","SCOTT ELSTAD","Y","Y","Y","RYAN TOOHEY","Y","Y","Y","ANDY WELCH","Y","Y","Y","MARK WOLFRAM"," ","Y","Y"," "," "," "," "," "," "," "," ","11:30",2002 
"WMTP99-0793",1,08/22/2003,"Yes","CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","X", ," ",1401,"ELEVATION: 3200 FEET., TEAM LEFT DO BLANK.", ," ",21.6,"CONDUCTIVITY: 1401 US/CM."," ","1","ERIC URBAN"," ","Y","Y","CHRIS BEEBE"," ","Y"," ","WALLACE PAGE","Y"," "," ","MIKE STERMITZ"," ","Y"," "," "," "," "," "," "," "," "," ","10:30",2003 
"WMTP99-0801",1,07/24/2003,"Yes","CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","X", ," ",164.5,"ELEVATION 5480 FEET",8.6," ",11,"CONDUCTIVITY: 164.5 US","PH: 7.6","1","ERIC URBAN"," ","Y","Y","WALLACE PAGE","Y"," "," ","MIKE STERMITZ"," ","Y"," ","CHRIS BEEBE","Y","Y"," "," "," "," "," "," "," "," "," ","10:35",2003 
"WMTP99-0803",1,07/26/2003,"Yes","CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","X", ," ",327.6,"ELEVATION 5698 FEET",8.8," ",17.4,"CONDUCTIVITY; 327.6 US/CM","PH 8.25","1","ERIC URBAN"," ","Y","Y","MIKE STERMITZ"," ","Y"," ","WALLACE PAGE","Y"," "," ","CHRIS BEEBE","Y","Y"," "," "," "," "," "," "," "," "," ","13:39",2003 
"WMTP99-0804",1,07/10/2004,"Yes","CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP COORDINATES FROM DESIGN DATA SET.","X", ," ",1258,"CONDUCTIVITY:  1258 uS",7.9," ",20.1,"pH: 8.2","ELEVATION: 2225 FT.","1","ROSIE SADA DE SUPLEE","Y"," ","Y","ERIC URBAN"," ","Y","Y","KATE COLENSO"," ","Y","Y","SARA KRIER"," "," ","Y"," "," "," "," "," "," "," "," ","11:10",2004 
"WMTP99-0836",1,07/29/2003,"Yes","CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","X", ," ",0,"ELEVATION: 5220 FEET, TEAM LEFT DO BLANK.", ," ",13,"CONDUCTIVITY O/uS/CM (FLASHING)"," ","1","CHRIS BEEBE"," ","Y"," ","ERIC URBAN"," ","Y","Y","WALLACE PAGE","Y"," "," ","MIKE STERMITZ"," ","Y"," "," "," "," "," "," "," "," "," ","15:30",2003 
"WMTP99-0837",1,07/24/2004,"Yes","CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP COORDINATES FROM DESIGN DATA SET.","X", ," ",183.7,"pH was 8.28",9.3," ",9.7,"CONDUCTIVITY 183.7","Air temp 23°C","1","ERIC URBAN"," ","Y","Y","KATE COLENSO"," ","Y","Y","MIKE BAKER"," ","Y","Y","PEDRO MARQUES","Y"," ","Y","SARA KRIER","Y"," ","Y"," "," "," "," ","11:47",2004 
"WMTP99-0838",1,08/10/2003,"Yes","CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","X", ," ",225.9,"ELEVATION: 45 FEET, TEAM LEFT DO BLANK.", ," ",17.9,"CONDUCTIVITY: 225.9 US/CM.","PH:NA.","1","ERIC URBAN"," ","Y","Y","CHRIS BEEBE","Y"," "," ","WALLACE PAGE","Y"," "," ","MIKE STERMITZ"," ","Y"," "," "," "," "," "," "," "," "," ","14:00",2003 
"WMTP99-0839",1,07/25/2003,"Yes","CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","X", ," ",81.6,"ELEVATION: 7100 FEET.",9.7," ",7.7,"CONDUCTANCE: 81.6 US/CM.","PH 7.2","1","ERIC URBAN"," ","Y","Y","MIKE STERMITZ"," ","Y"," ","WALLACE PAGE","Y"," "," ","CHRIS BEEBE","Y","Y"," "," "," "," "," "," "," "," "," ","10:00",2003 
"WNDP99-0505",1,08/08/2000,"Yes"," ","X",1000,"Used SC standard of 1000",851,"Lots of blue-green algae floating in the stream",8.9," ",24.5," "," ","1","BOB LUNDGREN"," "," "," ","JASON LAMBRECHT"," "," "," ","BOB GOLDSTEIN"," "," "," ","ANDRE DELORME"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WNDP99-0506",1,08/07/2000,"Yes"," ","X",1000,"USED SC STANDARD OF 1,000.",1327," ",7.8," ",24.3," "," ","1","BOB LUNDGREN"," "," "," ","JASON LAMBRECHT"," "," "," ","BOB GOLDSTEIN"," "," "," ","ANDRE DELORME"," "," "," ","MARCIA SPRINGER"," "," "," "," "," "," "," ",".",2000 
"WNDP99-0507",1,07/20/2000,"Yes"," ","X",2490,"USED CALIBRATION STANDARD OF 2490; LOT NO. 00112",3100," ",6.5," ",19.8," "," ","1","BOB LUNDGREN"," "," "," ","JASON LAMBRECHT"," "," "," ","BOB GOLDSTEIN"," "," "," ","ANDRE DELORME"," "," "," ","DAMON WALBY"," "," "," "," "," "," "," ",".",2000 
"WNDP99-0508",1,06/28/2000,"Yes"," ","X",1000,"SC standard 1000 lot no. 0012",1737," ",7.6," ",18.9," "," ","1","BOB LUNDGREN"," "," "," ","ANDRE DELORME"," "," "," ","JASON LAMBRECHT"," "," "," ","BOB GOLDSTEIN"," "," "," ","DAMON WALBY"," "," "," "," "," "," "," ",".",2000 
"WNDP99-0508",1,06/12/2001,"Yes"," ","X", ," ",1207,"SPECIFIC CONDUCTIVITY = 1.207 MICROS/CM",7.1," ",20.4," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER"," ","Y"," "," "," "," "," "," "," "," "," ","10:00",2001 
"WNDP99-0514",1,07/22/2000,"Yes"," ","X",2490,"USED CONDUCTIVITY STANDARD OF 2490 LOT NO# 00122",1530," ",7.7," ",23.7," "," ","1","BOB LUNDGREN"," "," "," ","JASON LAMBRECHT"," "," "," ","BOB GOLDSTEIN"," "," "," ","DAMON WALBY"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WNDP99-0529",1,07/18/2000,"Yes"," ","X",1000,"Used calibration standard of 1000; lot no. 00122.",2365," ",6.8," ",19.1," "," ","1","BOB LUNDGREN"," "," "," ","JASON LAMBRECHT"," "," "," ","BOB GOLDSTEIN"," "," "," ","ANDRE DELORME"," "," "," ","DAMON WALBY"," "," "," "," "," "," "," ",".",2000 
"WNDP99-0531",1,06/27/2000,"Yes"," ","X",1000,"Used SC standard of 1000, lot no. 00122.",1540," ",5.8," ",14.4," "," ","1","BOB LUNDGREN"," "," "," ","JASON LAMBRECHT"," "," "," ","BOB GOLDSTEIN"," "," "," ","STEVE SANDO"," "," "," ","ANDRE DELORME"," "," "," "," "," "," "," ",".",2000 
"WNDP99-0539",1,07/19/2000,"Yes"," ","X",2490,"Use calibration standard of 2490 lot no. 00112.",1312," ",8.8," ",17.6," "," ","1","BOB LUNDGREN"," "," "," ","JASON LAMBRECHT"," "," "," ","BOB GOLDSTEIN"," "," "," ","ANDRE DELORME"," "," "," ","DAMON WALBY"," "," "," "," "," "," "," ",".",2000 
"WNDP99-0544",1,07/23/2000,"Yes"," ","X",1000,"Checked conductivity standard of 1000 ok.  Checked conductivity standard of 2490",1312,"There was some rain overnight, but the conductivity and stream flow did not chan",8.4," ",25.7," "," ","1","BOB LUNDGREN"," "," "," ","JASON LAMBRECHT"," "," "," ","BOB GOLDSTEIN"," "," "," ","DAMON WALBY"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WNDP99-0546",1,08/08/2000,"Yes"," ","X",1000,"INTERRUPTED STREAM, WATER CHEMISTRY COLLECTED AT TRANSECT G.",2574," ",0.9," ",18.4," "," ","1","BOB LUNDGREN"," "," "," ","JASON LAMBRECHT"," "," "," ","BOB GOLDSTEIN"," "," "," ","ANDRE DELORME"," "," "," ","MARCIA SPRINGER"," "," "," "," "," "," "," ",".",2000 
"WNDP99-0570",1,08/10/2000,"Yes","WADEABLE AT RECON, BOATABLE AT THIS VISIT.  SAMPLED USING PARTIAL METHODS.","X",1000,"Used SC standard of 1000",711,"The cows in this pasture crossed the stream before we collected the water chemis",6.6," ",25.1," "," ","1","BOB LUNDGREN"," "," "," ","JASON LAMBRECHT"," "," "," ","BOB GOLDSTEIN"," "," "," ","ANDRE DELORME"," "," "," ","MARCIA SPRINGER"," "," "," "," "," "," "," ",".",2000 
"WNDP99-0574",1,07/27/2001,"Yes"," ","X", ," ",947,"SPECIFIC CONDUCTIVITY = 947uS/CM",5.4," ",23.6,"SC STANDARD USED 1,780 uS/CM","APPROX 3 INCHES OF RAIN FELL IN THIS AREA LAST NIGHT.","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER"," ","Y"," "," "," "," "," "," "," "," "," ","8:00",2001 
"WNDP99-0575",1,07/10/2001,"Yes"," ","X", ," ",1040,"SPECIFIC CONDUCTIVITY=1040 US/CM.",11.5," ",27.4,"SC STANDARD USED 734 US/CM."," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER","Y"," "," ","JOHN MILLER","Y","Y"," "," "," "," "," ","15:30",2001 
"WNDP99-0576",1,06/19/2001,"Yes"," ","X", ," ",664,"SPECIFIC CONDUCTIVITY: 664 MICROS/CM; THE LOW SPECIFIC CONDUCTIVITY IS PROBABLY",9.4," ",14.1,"PH: 8.34","CALIBRATED WITH SC STANDARD OF 734 MICROS/CM","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER","Y"," "," "," "," "," "," "," "," "," "," ","11:00",2001 
"WNDP99-0576",1,06/03/2002,"Yes"," ","X", ," ",1250,"5P COND = 1250uS/CM",7.8," ",14.3," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","ANN DAHL"," ","Y"," ","SHANE HELLMAN"," ","Y"," "," "," "," "," ","17:30",2002 
"WNDP99-0578",1,07/24/2001,"Yes"," ","X", ," ",3120,"SPECIFIC CONDUCTIVITY = 3120 uS/CM",7.6," ",22.9,"SC STANDARD USED 2,510 uS/CM"," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER","Y","Y"," "," "," "," "," "," "," "," "," ","13:00",2001 
"WNDP99-0580",1,07/12/2001,"Yes"," ","X", ," ",1185,"SPECIFIC CONDUCTIVITY = 1185 MICROS/CM",8.5," ",21.5,"SC STANDARD USED 985 MICROS/CM"," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER","Y"," "," ","JOHN MILLER","Y","Y"," "," "," "," "," ","9:50",2001 
"WNDP99-0582",1,07/11/2001,"Yes"," ","X", ," ",1260,"SPECIFIC CONDUCTIVITY= 1260.",4.9," ",21.7,"SC STANDARD USED 985 US/CM."," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER","Y"," "," ","JOHN MILLER","Y","Y"," "," "," "," "," ","12:00",2001 
"WNDP99-0584",1,07/26/2001,"Yes"," ","X", ," ",1606,"SPECIFIC CONDUCTIVITY = 1606 uS/CM",8.8," ",23.5,"SC STANDARD USED 1,780 uS/CM"," ","1","BOB LUNDGREN","Y","Y","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER","Y","Y"," "," "," "," "," "," "," "," "," ","11:00",2001 
"WNDP99-0605",1,06/11/2001,"Yes"," ","X", ," ",2170,"SPECIFIC CONDUCTIVITY = 2170 MICROS/CM",7.6," ",23.3," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER"," ","Y"," "," "," "," "," "," "," "," "," ","10:45",2001 
"WNDP99-0611",1,06/20/2001,"Yes"," ","X", ," ",2602,"SPECIFIC CONDUCTIVITY:2602 uS/CM",8.7," ",17.1,"PH 8.4","CALIBRATED SC METER WITH 2510 STANDARD","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER"," ","Y"," "," "," "," "," "," "," "," "," ","12:00",2001 
"WNDP99-0615",1,07/10/2001,"Yes"," ","X", ," ",977,"SPECIFIC CONDUCTIVITY = 977 US/CM.",8.6," ",21.3,"SC STANDARD USED 734 US/CM.","PH= IM: NO PH RECORDED.","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER","Y"," "," ","JOHN MILLER","Y","Y"," "," "," "," "," ","10:30",2001 
"WNDP99-0617",1,07/09/2001,"Yes"," ","X", ," ",217,"SPECIFIC CONDUCTIVITY: 217 MICROS/CM",7.8," ",23.7,"PH: METER NOT WORKING","CONFIRMED SC READING W/ ANOTHER METER ABOUT 400 MICROS/CM.","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER","Y"," "," ","JOHN MILLER"," ","Y"," "," "," "," "," ","11:30",2001 
"WNDP99-0633",1,08/14/2001,"Yes"," ","X", ," ",1204,"SPECIFIC CONDUCTIVITY 1,2104 US/CM.",8," ",25.1,"SC STANDARD USED 2,510 US/CM."," ","1","BOB LUNDGREN","Y","Y","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","MARCIA SPRINGER","Y","Y"," "," "," "," "," "," "," "," "," ","12:00",2001 
"WNDP99-0648",1,06/10/2002,"Yes"," ","X", ," ",1327,"SP COND 1327 US/CM",4.9," ",20.5," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","ANN DAHL","Y","Y"," ","JIM MEEK"," ","Y"," "," "," "," "," ","9:35",2002 
"WNDP99-0650",1,06/04/2002,"Yes"," ","X", ," ",1004,"5P COND = 1,004uS/CM",8.8," ",21.4," "," ","1","BOB LUNDGREN","Y","Y","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","ANN DAHL","Y"," "," ","SHANE HELLMAN"," ","Y"," "," "," "," "," ","16:20",2002 
"WNDP99-0654",1,06/08/2002,"Yes"," ","X", ," ",1460,"SP COND = 1460 US/CM",8.1," ",16.5,"ELEVATION = 2200 FT"," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","ANN DAHL"," ","Y"," "," "," "," "," "," "," "," "," ","9:30",2002 
"WNDP99-0655",1,06/05/2002,"Yes"," ","X", ," ",932,"SP COND 932 uS/CM",10.2," ",22.1," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","ANN DAHL","Y"," "," ","SHANE HELLMAN"," ","Y"," "," "," "," "," ","13:20",2002 
"WNDP99-0671",1,06/07/2002,"Yes"," ","X", ," ",1843,"SP. COND 1843 US/CM.",5.3," ",16.4," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","ANN DAHL","Y"," "," ","SHANE HELLMAN"," ","Y"," "," "," "," "," ","10:30",2002 
"WNDP99-0676",1,06/03/2002,"Yes"," ","X", ," ",1715,"SP COND = 1715 US/CM",6," ",16.9," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","ANN DAHL","Y","Y"," ","SHANE HELLMAN"," ","Y"," "," "," "," "," ","10:48",2002 
"WNDP99-0680",1,08/21/2003,"Yes"," ","X", ," ",1820,"SPEC. COND.= 1820 US/CM.",1.7," ",20.8,"USED YSI 85 METERS. DO NOT TRUST THE D.O. READING."," ","1","BOB LUNDGREN","Y"," ","Y","NEIL HAGERUD","Y"," "," ","JASON LAMBRECHT"," ","Y","Y","SHANE HELLMAN"," ","Y"," ","ANN DAHL"," ","Y"," "," "," "," "," ","11:30",2003 
"WNDP99-0683",1,06/06/2002,"Yes"," ","X", ," ",1950,"SP COND 1950 uS/CM",6.7," ",19.4," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","ANN DAHL","Y"," "," ","SHANE HELLMAN"," ","Y"," "," "," "," "," ","9:10",2002 
"WNDP99-0685",1,06/08/2002,"Yes"," ","X", ," ",1800,"SPEC COND. = 1800 US/CM.",7.9," ",17.5,"ELEVATION 2450 FT."," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","ANN DAHL","Y"," "," ","SHANE HELLMAN"," ","Y"," "," "," "," "," ","12:40",2002 
"WNDP99-0688",1,06/06/2002,"Yes"," ","X", ," ",1472,"SP. COND. = 1472 US/CM.",10," ",23.4," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","ANN DAHL"," ","Y"," ","SHANE HELLMAN"," ","Y"," "," "," "," "," ","16:30",2002 
"WNDP99-0689",1,08/20/2003,"Yes"," ","X", ," ",1207,"SPEC COND = 1207 US/CM",1.4," ",25.7,"USED YSI 85 METER.  DO NOT TRUST DO READING."," ","1","BOB LUNDGREN","Y"," ","Y","NEIL HAGERUD","Y"," "," ","JASON LAMBRECHT"," ","Y","Y","SHANE HELLMAN"," ","Y"," ","ANN DAHL"," ","Y"," "," "," "," "," ","9:15",2003 
"WNDP99-0700",1,06/10/2003,"Yes"," ","X", ," ",2460,"SPEC. COND = 2,460 uS/CM", ," ",14.6," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SHANE HELLMAN"," ","Y"," ","ANN DAHL"," ","Y","Y"," "," "," "," "," "," "," "," ","10:00",2003 
"WNDP99-0701",1,06/09/2002,"Yes"," ","X", ," ",3094,"SP COND = 3094 US/CM",6.2," ",15.3,"CALIBRATED SC METER WITH 2480 STANDARD."," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","ANN DAHL","Y"," "," "," "," "," "," "," "," "," "," ","10:45",2002 
"WNDP99-0703",1,06/09/2002,"Yes"," ","X", ," ",2190,"SP. COND. = 2190 US/CM.",8.2," ",26.3," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SCOTT ELSTAD"," ","Y"," ","ANN DAHL"," ","Y"," "," "," "," "," "," "," "," "," ","17:15",2002 
"WNDP99-0706",1,06/11/2003,"Yes"," ","X", ," ",2145,"SPEC. COND.=2145 US/CM", ," ",17.6," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SHANE HELLMAN"," ","Y"," ","ANN DAHL"," ","Y","Y"," "," "," "," "," "," "," "," ","11:00",2003 
"WNDP99-0707",1,06/10/2003,"Yes"," ","X", ," ",3920,"SPEC COND=3920 US/CM", ," ",15.1," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SHANE HELLMAN"," ","Y"," ","ANN DAHL"," ","Y","Y"," "," "," "," "," "," "," "," ","15:03",2003 
"WNDP99-0711",1,08/19/2003,"Yes"," ","X", ," ",1505,"SPEC. COND. = 1,505 uS/CM",1.4," ",27,"USED YSI85 METER, DO NOT TRUST DO READING."," ","1","BOB LUNDGREN","Y"," ","Y","NEIL HAGERUD","Y"," "," ","JASON LAMBRECHT"," ","Y","Y","SHANE HELLMAN"," ","Y"," ","ANN DAHL"," ","Y"," "," "," "," "," ","10:30",2003 
"WNDP99-0712",1,06/15/2003,"Yes"," ","X", ," ",2360,"SPEC COND = 2,360 uS/CM", ," ",21.3," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SHANE HELLMAN"," ","Y"," ","ANN DAHL"," ","Y","Y"," "," "," "," "," "," "," "," ","11:15",2003 
"WNDP99-0713",1,06/11/2003,"Yes"," ","X", ," ",2915,"SPEC COND=2915 US/CM", ," ",16.9," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SHANE HELLMAN"," ","Y"," ","ANN DAHL"," ","Y","Y"," "," "," "," "," "," "," "," ","16:30",2003 
"WNDP99-0714",1,06/13/2003,"Yes"," ","X", ," ",1365,"SPEC COND = 1635 US/CM", ," ",18.6," "," ","1","BOB LUNDGREN","Y"," ","Y","JASON LAMBRECHT"," ","Y","Y","SHANE HELLMAN"," ","Y"," ","ANN DAHL"," ","Y","Y","BILL SCHROEDER","Y","Y"," "," "," "," ","BILL SCHROEDER - EMAP FIELD AUDIT.","9:00",2003 
"WNDP99-0716",1,08/20/2003,"Yes"," ","X", ," ", ,"SPEC. COND.= 1,060 USKM.",1.6," ",26.2,"USED YSI 85 METER, DON'T TRUST D.O. READING."," ","1","BOB LUNDGREN","Y"," ","Y","NEIL HAGERUD","Y"," "," ","JASON LAMBRECHT"," ","Y","Y","SHANE HELLMAN"," ","Y"," ","ANN DAHL"," ","Y"," "," "," "," "," ","14:15",2003 
"WNDP99-0717",1,08/18/2003,"Yes"," ","X", ," ",1620,"SPEC.COND.=1620 US/CM.", ," ",27," "," ","1","BOB LUNDGREN","Y"," ","Y","NEIL HAGERUD","Y"," "," ","JASON LAMBRECHT"," ","Y","Y","SHANE HELLMAN"," ","Y"," ","ANN DAHL"," ","Y"," "," "," "," "," ","11:30",2003 
"WNVP99-0503",1,07/05/2000,"Yes"," ","X",102,"Can't calibrate within +-10%. Reads 101.9.",384," ",8.6,"Elev. 6500. Theor 78.3%. Act. 28.5",10.7,"9AM"," ","1","WES KINNEY"," "," "," ","MATTHEW HAMILTON"," "," "," ","ANITA LAHEY"," "," "," ","KARL LEAVITT"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WNVP99-0505",1,06/29/2000,"Yes"," ","X",93," ",136," ",0.8,"D.O. WON'T CALIBRATE ACTUAL 6.1% THEORETICAL 74.3% ELEV. 7900.",11.6,"COOL DAY VERY LITE RAIN. TIME 10:45AM."," ","1","ANITA LAHEY"," "," "," ","MATTHEW HAMILTON"," "," "," ","WES KINNEY"," "," "," ","KARL LEAVITT"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WNVP99-0509",1,07/13/2000,"Yes"," ","X",109,"Samples collected and measurements made at 1 pm.  Last thing we did at stream.",540,"No way to cool samples if collected earlier.",9.1,"Shaded spot at x.",24.3,"Standing water exposed to sunlight."," ","1","KARL LEAVITT"," "," "," ","MATTHEW HAMILTON"," "," "," ","WES KINNEY"," "," "," ","KRISTINE KIRKEENG"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WNVP99-0511",1,06/22/2000,"Yes"," ","X",87,"SPRING IN MIDDLE OF PASTURE. LITTLE FLOW.",696," ",2.4,"WON'T CALIBRATE: DO ONLY 15.8% THEOR. 79.7%",16.6," "," ","1","WES KINNEY"," "," "," ","MATTHEW HAMILTON"," "," "," ","KARL LEAVITT"," "," "," ","ANITA LAHEY"," "," "," ","JOHN BAKER"," "," "," "," "," "," "," ",".",2000 
"WNVP99-0514",1,07/19/2000,"Yes"," ","F",67,"NEW CALIB. SOLN I 10% (75MS)",113," ",8.3,"THEOR. 78.2, ACT 76.0, 6500', 9AM.",13.7,"qAM"," ","1","WES KINNEY"," "," "," ","MATTHEW HAMILTON"," "," "," ","KARL LEAVITT"," "," "," ","KRISTINE KIRKEENG"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WNVP99-0516",1,07/20/2000,"Yes"," ","X",68,"Within +- 10%",350," ",8.2,"Theor 81.9%; Elev. 5300 feet 7:40 am; Alt 82.3%",12.9,"7:45 am"," ","1","MATTHEW HAMILTON"," "," "," ","WES KINNEY"," "," "," ","KRISTINE KIRKEENG"," "," "," ","KARL LEAVITT"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WNVP99-0518",1,06/30/2000,"Yes"," ","K",100,"Cond. calibrated outside range (73+- 10%) 99uS.",238," ",1,"Won't calibrate. Act. 4.9%. Theor: 86.9.",21.6,"measured at 9:15am"," ","1","WES KINNEY"," "," "," ","MATTHEW HAMILTON"," "," "," ","KARL LEAVITT"," "," "," ","ANITA LAHEY"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WNVP99-0519",1,07/03/2000,"Yes"," ","X",100,"BEYOND I 10% RANGE OF TEST SOLUTION (73MS)",98," ",8.4,"DO ACT 83.5 THEOR 82.1 ELEV. 4800",12.5,"MEASURED 9AM"," ","1","WES KINNEY"," "," "," ","MATTHEW HAMILTON"," "," "," ","KARL LEAVITT"," "," "," ","ANITA LAHEY"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WNVP99-0520",1,07/18/2000,"Yes"," ","X",101,"Arrive at site 8:30 am.  Batteries shot on meter,  Replace 4 of 6 batteries.  Wo",912," ",7.9,"Theor 75.9; alt 75.0",13.2,"1:40 pm."," ","1","WES KINNEY"," "," "," ","MATTHEW HAMILTON"," "," "," ","KARL LEAVITT"," "," "," ","KRISTINE KIRKEENG"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WNVP99-0521",1,07/27/2000,"Yes"," ","X",68,"Middle digit not reading",440," ",9,"Theor. 80.5 Act. 79.9 Elev 5400 feet",19.2,"Time 11 am"," ","1","WES KINNEY"," "," "," ","KARL LEAVITT"," "," "," ","KIP LEAVITT"," "," "," ","MATTHEW HAMILTON"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
