"SITE_ID","Latitude","Longitude","locationRemarks","siteSelectionType","waterBody","site_survey_id","eventDate","year","samplingProtocol","fieldNotes","dry_site","dry_pcnt","beaver_impacted","CREEK_CODE","SITE","ORIGINAL_SURVEY_YEAR","SAMPLE_TYPE","REACH_LENGTH","GLOBALID","STATES","HUC_12","unit","AGENCY","Prov","survey_year","impact_group","poolscore","substratescore","woodscore","habitatscore","gradient","average_bfwidth","average_bfdepth","elevation","pool_fines","substrate","wood_12x25","wood_18x25","lua_group","aquatic_province","states","key_watershed","rotation_panel","creek_code"
"ORASH0004",42.098367458478,-122.71822266202,"Downstream End","Random GRTS","Ashland Creek HUC12","2011ORASH1004",2011-07-24 10:19:02,"2011","Wadeable",NA,NA,NA,"NA","ORASH",4,2011,"STATUS_AND_TREND",160,"{7BF4F2E9-866F-2577-60A2-F487FC5FB4DE}","OR","171003080106","Rogue River-Siskiyou National Forest","FSR6","KS",2011,"ref",NA,29.48834531,69.02174854,49.60058962,0.37948661,7.02220248,0.69771932,1685,NA,47.57281553,11,8,"LSR","Klamath/Siskiyou","OR","N",2,"ORASH"
"ORASH0004",42.098367458478,-122.71822266202,"Downstream End","Random GRTS","Ashland Creek HUC12","2019ORASH1004",2019-06-29 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORASH0006",42.0979463230202,-122.706988860558,"Downstream End","Random GRTS","East Fork Ashland Creek","2003ORASH1006",2003-06-22 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","ORASH",6,2003,"STATUS_AND_TREND",160,"{D777E7B1-7AAA-4C14-A9A0-2C0CFFA3C45A}","OR","171003080106","Rogue River-Siskiyou National Forest","FSR6","KS",2003,"middle",0,30.6083085,63.78471675,31.50839919,0.10657617,4.31394195,0.42982126,1560,50.66666667,46.28099173,11,8,"LSR","Klamath/Siskiyou","OR","N",1,"ORASH"
"ORASH0006",42.0979463230202,-122.706988860558,"Downstream End","Random GRTS","East Fork Ashland Creek","2011ORASH1006",2011-07-23 10:47:25,"2011","Wadeable",NA,NA,NA,"NA","ORASH",6,2003,"STATUS_AND_TREND",160,"{D777E7B1-7AAA-4C14-A9A0-2C0CFFA3C45A}","OR","171003080106","Rogue River-Siskiyou National Forest","FSR6","KS",2011,"middle",NA,31.26935928,74.56194703,53.32322929,0.1041203,6.89270742,0.65831083,1560,NA,42.3076923,12,11,"LSR","Klamath/Siskiyou","OR","N",2,"ORASH"
"ORASH0006",42.0979463230202,-122.706988860558,"Downstream End","Random GRTS","East Fork Ashland Creek","2011ORASH9006",2011-08-06 11:24:38,"2011","Wadeable",NA,NA,NA,"NA","ORASH",6,2003,"STATUS_AND_TREND",160,"{D777E7B1-7AAA-4C14-A9A0-2C0CFFA3C45A}","OR","171003080106","Rogue River-Siskiyou National Forest","FSR6","KS",2011,"middle",NA,59.80495823,48.69868199,54.68203923,0.10472179,3.11137757,0.27989548,1560,NA,17.14285714,8,5,"LSR","Klamath/Siskiyou","OR","N",2,"ORASH"
"ORASH0006",42.0979463230202,-122.706988860558,"Downstream End","Random GRTS","East Fork Ashland Creek","2019ORASH1006",2019-06-30 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORASH0009",42.1080209731926,-122.747110690391,"Downstream End","Random GRTS","West Fork Ashland Creek","2003ORASH1009",2003-06-20 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","ORASH",9,2003,"STATUS_AND_TREND",160,"{FFEF8E2D-C611-4208-865E-C327EE8827B6}","OR","171003080106","Rogue River-Siskiyou National Forest","FSR6","KS",2003,"ref",NA,30.33731924,27.4077939,28.87269304,0.14586866,5.24931974,0.53719116,1437,NA,51.66666666,5,3,"LSR","Klamath/Siskiyou","OR","N",1,"ORASH"
"ORASH0009",42.1080209731926,-122.747110690391,"Downstream End","Random GRTS","West Fork Ashland Creek","2003ORASH9009",2003-07-05 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","ORASH",9,2003,"STATUS_AND_TREND",160,"{FFEF8E2D-C611-4208-865E-C327EE8827B6}","OR","171003080106","Rogue River-Siskiyou National Forest","FSR6","KS",2003,"ref",59.89773351,51.1191161,18.17555526,41.94190056,0.13564316,3.70165628,0.35163279,1437,6.222222222,31.3559322,2,1,"LSR","Klamath/Siskiyou","OR","N",1,"ORASH"
"ORASH0009",42.1080209731926,-122.747110690391,"Downstream End","Random GRTS","West Fork Ashland Creek","2004ORASH6009",2004-07-06 00:00:00,"2004","Wadeable",NA,NA,NA,"NA","ORASH",9,2003,"STATUS_AND_TREND",160,"{FFEF8E2D-C611-4208-865E-C327EE8827B6}","OR","171003080106","Rogue River-Siskiyou National Forest","FSR6","KS",2004,"ref",23.04871342,63.87339823,18.17555526,34.61264907,0.15130819,3.54610191,0.4332475,1437,39.55555556,14.28571428,2,1,"LSR","Klamath/Siskiyou","OR","N",1,"ORASH"
"ORASH0009",42.1080209731926,-122.747110690391,"Downstream End","Random GRTS","West Fork Ashland Creek","2011ORASH1009",2011-07-20 08:54:22,"2011","Wadeable",NA,NA,NA,"NA","ORASH",9,2003,"STATUS_AND_TREND",160,"{FFEF8E2D-C611-4208-865E-C327EE8827B6}","OR","171003080106","Rogue River-Siskiyou National Forest","FSR6","KS",2011,"ref",66.74333743,54.45968016,25.22768106,47.62961381,0.14366097,6.53370604,0.65357757,1437,0,27.18446601,5,3,"LSR","Klamath/Siskiyou","OR","N",2,"ORASH"
"ORASH0009",42.1080209731926,-122.747110690391,"Downstream End","Random GRTS","West Fork Ashland Creek","2011ORASH9009",2011-08-07 09:21:51,"2011","Wadeable",NA,NA,NA,"NA","ORASH",9,2003,"STATUS_AND_TREND",160,"{FFEF8E2D-C611-4208-865E-C327EE8827B6}","OR","171003080106","Rogue River-Siskiyou National Forest","FSR6","KS",2011,"ref",60.16068772,65.5518463,24.06225351,48.91297628,0.14119109,3.63133595,0.51217523,1437,5.983213429,13.33333333,3,2,"LSR","Klamath/Siskiyou","OR","N",2,"ORASH"
"ORASH0009",42.1080209731926,-122.747110690391,"Downstream End","Random GRTS","West Fork Ashland Creek","2019ORASH1009",2019-06-30 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAD0003",45.3005283428217,-121.499932019657,"Downstream End","Random GRTS","Badger Creek","2005ORBAD1003",2005-09-08 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAD",3,2005,"STATUS_AND_TREND",240,"{1006CE1C-9B63-43B1-B576-86BDF6423FA6}","OR","170703060801","Mt. Hood National Forest","FSR6","HC",2005,"middle",0,58.3731954,44.13535998,34.25941843,0.05573073,14.66221917,0.48389204,994,7.466666667,18.62745098,16,6,"RES","High Cascades","OR","Y",1,"ORBAD"
"ORBAD0003",45.3005283428217,-121.499932019657,"Downstream End","Random GRTS","Badger Creek","2014ORBAD1003",2014-09-15 16:01:31,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAD0004",45.2652207620351,-121.421538409861,"Downstream End","Random GRTS","Badger Creek","2005ORBAD1004",2005-09-11 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAD",4,2005,"STATUS_AND_TREND",240,"{26AD43A9-3459-446A-9149-D9214332E0DF}","OR","170703060801","Mt. Hood National Forest","FSR6","HC",2005,"imp75",27.78750538,69.32990798,16.57681782,37.41890762,0.02552417,11.41694887,0.74560685,722,4.476190476,0.95238095,2,1,"RES","High Cascades","OR","Y",1,"ORBAD"
"ORBAD0005",45.282148792538,-121.464829360427,"Downstream End","Random GRTS","Badger Creek","2005ORBAD1005",2005-09-09 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAD",5,2005,"STATUS_AND_TREND",240,"{F93B0B63-95DB-4229-B6C8-EB0D9A18536D}","OR","170703060801","Mt. Hood National Forest","FSR6","HC",2005,"middle",34.75461453,69.05884966,43.94666315,48.8081118,0.04581576,12.83384021,0.54098136,865,3.833333333,8.73786407,13,5,"RES","High Cascades","OR","Y",1,"ORBAD"
"ORBAD0005",45.282148792538,-121.464829360427,"Downstream End","Random GRTS","Badger Creek","2014ORBAD1005",2014-09-11 09:02:23,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAD0007",45.2916758021194,-121.481916149703,"Downstream End","Random GRTS","Badger Creek","2005ORBAD1007",2005-09-10 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAD",7,2005,"STATUS_AND_TREND",280,"{647578E5-5620-4B78-89D1-23BA4BF615F2}","OR","170703060801","Mt. Hood National Forest","FSR6","HC",2005,"middle",53.78613849,74.96317924,46.74016048,57.77483679,0.02682992,11.0314174,0.54176113,918,2.814814815,4.76190476,13,10,"RES","High Cascades","OR","Y",1,"ORBAD"
"ORBAD0007",45.2916758021194,-121.481916149703,"Downstream End","Random GRTS","Badger Creek","2005ORBAD9007",2005-09-23 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAD",7,2005,"STATUS_AND_TREND",280,"{647578E5-5620-4B78-89D1-23BA4BF615F2}","OR","170703060801","Mt. Hood National Forest","FSR6","HC",2005,"middle",29.59385116,74.2517217,59.39984958,54.17477308,0.02399089,11.45899511,0.79588753,918,6.933333333,5.71428571,17,14,"RES","High Cascades","OR","Y",1,"ORBAD"
"ORBAD0007",45.2916758021194,-121.481916149703,"Downstream End","Random GRTS","Badger Creek","2014ORBAD1007",2014-09-12 11:06:13,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAD0013",45.2635115323891,-121.336642939513,"Downstream End","Random GRTS","Badger Creek","2005ORBAD1013",2005-09-13 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAD",13,2005,"STATUS_AND_TREND",320,"{01853BEB-809F-4005-BE42-C7C891707C43}","OR","170703060801","Mt. Hood National Forest","FSR6","HC",2005,"imp75",20.26204574,60.4577918,36.12119324,38.65684449,0.03882816,13.3813103,0.58735071,532,5.2,5.71428571,10,8,"RES","High Cascades","OR","Y",1,"ORBAD"
"ORBAD0013",45.2635115323891,-121.336642939513,"Downstream End","Random GRTS","Badger Creek","2005ORBAD9013",2005-09-22 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAD",13,2005,"STATUS_AND_TREND",320,"{01853BEB-809F-4005-BE42-C7C891707C43}","OR","170703060801","Mt. Hood National Forest","FSR6","HC",2005,"imp75",65.25748486,68.26534564,29.60785299,53.3244172,0.02100696,16.1511949,0.55792303,532,0.733333333,0,9,4,"RES","High Cascades","OR","Y",1,"ORBAD"
"ORBAD0015",45.2879617222004,-121.477450029516,"Downstream End","Random GRTS","Badger Creek","2005ORBAD1015",2005-09-09 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAD",15,2005,"STATUS_AND_TREND",320,"{730A5588-F9BA-4502-8D26-C6B9B611B0DC}","OR","170703060801","Mt. Hood National Forest","FSR6","HC",2005,"middle",62.41153538,76.91427513,34.35336155,56.96492017,0.03770867,12.37628871,0.50720587,895,1.238095238,3.88349514,12,6,"RES","High Cascades","OR","Y",1,"ORBAD"
"ORBAD0015",45.2879617222004,-121.477450029516,"Downstream End","Random GRTS","Badger Creek","2014ORBAD1015",2014-09-11 16:12:46,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAD0016",45.2880906621381,-121.493960459677,"Downstream End","Random GRTS","Pine Creek","2005ORBAD1016",2005-09-12 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAD",16,2005,"STATUS_AND_TREND",160,"{E06B1651-9CCF-4A89-8EE8-A2D9AF40EB11}","OR","170703060801","Mt. Hood National Forest","FSR6","HC",2005,"ref",30.9709936,60.30187764,81.77255472,57.46546422,0.15512298,7.19990538,0.52771979,1077,10.17142857,18.62745098,19,8,"RES","High Cascades","OR","Y",1,"ORBAD"
"ORBAD0016",45.2880906621381,-121.493960459677,"Downstream End","Random GRTS","Pine Creek","2014ORBAD1016",2014-09-13 13:24:39,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAD0017",45.2658210925433,-121.429170000111,"Downstream End","Random GRTS","Badger Creek","2005ORBAD1017",2005-09-11 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAD",17,2005,"STATUS_AND_TREND",240,"{200D5FF4-C838-4BCA-B324-9243CF3C3006}","OR","170703060801","Mt. Hood National Forest","FSR6","HC",2005,"imp75",53.53249889,63.51374021,14.25671022,42.80216669,0.0310794,11.40623667,0.62603226,740,2,9.52380952,2,0,"RES","High Cascades","OR","Y",1,"ORBAD"
"ORBAK0001",42.2506881826313,-123.796904679481,"Downstream End","Random GRTS","Rancherie Creek-Illinois River HUC12","2013ORBAK1001",2013-09-14 09:40:09,"2013","Wadeable",NA,NA,NA,"NA","ORBAK",1,2013,"STATUS_AND_TREND",160,"{2E89CF92-59CA-E8F4-B53F-56661C1F6A54}","OR","171003110604","Rogue River-Siskiyou National Forest","FSR6","KS",2013,"imp90",68.39007927,92.42191139,85.08209116,81.30844912,0.07237626,3.18177615,0.39980005,1103,0,3,23,8,"LSR","Klamath/Siskiyou","OR","N",2,"ORBAK"
"ORBAK0001",42.2506881826313,-123.796904679481,"Downstream End","Random GRTS","Rancherie Creek-Illinois River HUC12","2019ORBAK1001",2019-09-21 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAK0022",42.3212399045673,-123.766771330204,"Downstream End","Random GRTS","Rancherie Creek-Illinois River HUC12","2005ORBAK1022",2005-06-17 05:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAK",22,2005,"STATUS_AND_TREND",160,"{6994A99F-21CE-4C5E-BE37-686553C12B29}","OR","171003110604","Rogue River-Siskiyou National Forest","FSR6","KS",2005,"ref",72.65558777,69.9480777,76.23229763,72.03917798,0.29614916,5.95442908,0.28600649,551,0.666666667,6.73076923,7,6,"LSR","Klamath/Siskiyou","OR","N",1,"ORBAK"
"ORBAK0022",42.3212399045673,-123.766771330204,"Downstream End","Random GRTS","Rancherie Creek-Illinois River HUC12","2019ORBAK1022",2019-09-20 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAK0027",42.2972435849249,-123.75241999045,"Downstream End","Random GRTS","Rancherie Creek-Illinois River HUC12","2005ORBAK1027",2005-06-16 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAK",27,2005,"STATUS_AND_TREND",160,"{6C7408B1-C94B-47EE-A5F7-ABFD1C6B0FB1}","OR","171003110604","Rogue River-Siskiyou National Forest","FSR6","KS",2005,"middle",62.09298206,47.08591456,44.22720874,50.09996207,0.09327938,4.0928368,0.34292436,371,3.266666667,13.33333333,5,2,"LSR","Klamath/Siskiyou","OR","N",1,"ORBAK"
"ORBAK0027",42.2972435849249,-123.75241999045,"Downstream End","Random GRTS","Rancherie Creek-Illinois River HUC12","2013ORBAK1027",2013-09-14 14:46:40,"2013","Wadeable",NA,NA,NA,"NA","ORBAK",27,2005,"STATUS_AND_TREND",160,"{6C7408B1-C94B-47EE-A5F7-ABFD1C6B0FB1}","OR","171003110604","Rogue River-Siskiyou National Forest","FSR6","KS",2013,"middle",35.88424676,46.3813389,43.29917732,41.25857842,0.10027923,2.54752358,0.30615793,371,34.98321343,12,6,1,"LSR","Klamath/Siskiyou","OR","N",2,"ORBAK"
"ORBAK0027",42.2972435849249,-123.75241999045,"Downstream End","Random GRTS","Rancherie Creek-Illinois River HUC12","2019ORBAK1027",2019-09-19 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAK0031",42.2936586549141,-123.784741709692,"Downstream End","Random GRTS","Rancherie Creek-Illinois River HUC12","2005ORBAK1031",2005-06-20 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAK",31,2005,"STATUS_AND_TREND",280,"{B4E8CD1F-F35B-498D-8189-77CB7A123E30}","OR","171003110604","Rogue River-Siskiyou National Forest","FSR6","KS",2005,"middle",0,49.22706381,100,50.09615532,0.03013086,12.2077638,0.52876831,401,5.480239059,9.61538461,24,15,"LSR","Klamath/Siskiyou","OR","N",1,"ORBAK"
"ORBAK0031",42.2936586549141,-123.784741709692,"Downstream End","Random GRTS","Rancherie Creek-Illinois River HUC12","2013ORBAK1031",2013-09-13 09:52:02,"2013","Wadeable",NA,NA,NA,"NA","ORBAK",31,2005,"STATUS_AND_TREND",280,"{B4E8CD1F-F35B-498D-8189-77CB7A123E30}","OR","171003110604","Rogue River-Siskiyou National Forest","FSR6","KS",2013,"middle",0,26.4523489,100,42.37593522,0.03350479,11.19200054,0.54243525,401,6.195924077,12.66666666,40,23,"LSR","Klamath/Siskiyou","OR","N",2,"ORBAK"
"ORBAK0031",42.2936586549141,-123.784741709692,"Downstream End","Random GRTS","Rancherie Creek-Illinois River HUC12","2019ORBAK1031",2019-09-19 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAK0034",42.2939022749391,-123.792532600223,"Downstream End","Random GRTS","West Fork Rancherie Creek","2005ORBAK1034",2005-06-20 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBAK",34,2005,"STATUS_AND_TREND",320,"{EECA4384-8B77-4F58-A59E-E061FDAE0225}","OR","171003110604","Rogue River-Siskiyou National Forest","FSR6","KS",2005,"middle",0,67.65997157,100,56.34458063,0.15605906,13.01932122,0.80703351,411,4.270127844,1.9047619,46,26,"LSR","Klamath/Siskiyou","OR","N",1,"ORBAK"
"ORBAK0034",42.2939022749391,-123.792532600223,"Downstream End","Random GRTS","West Fork Rancherie Creek","2013ORBAK1034",2013-09-12 11:03:04,"2013","Wadeable",NA,NA,NA,"NA","ORBAK",34,2005,"STATUS_AND_TREND",320,"{EECA4384-8B77-4F58-A59E-E061FDAE0225}","OR","171003110604","Rogue River-Siskiyou National Forest","FSR6","KS",2013,"middle",71.5167688,61.07232076,77.6974816,69.16699914,0.15385172,13.592239,0.79218814,411,0,3.33333333,33,4,"LSR","Klamath/Siskiyou","OR","N",2,"ORBAK"
"ORBAK0034",42.2939022749391,-123.792532600223,"Downstream End","Random GRTS","West Fork Rancherie Creek","2019ORBAK1034",2019-09-22 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAR0001",42.7992248905779,-122.512578825416,"Downstream End","Random GRTS","Larson Creek","2011ORBAR1001",2011-06-24 08:31:00,"2011","Wadeable",NA,NA,NA,"NA","ORBAR",1,2011,"STATUS_AND_TREND",160,"{2967F1CB-88AC-4EE9-F1AF-139C75866333}","OR","171003070113","Rogue River-Siskiyou National Forest","FSR6","HC",2011,"imp90",52.82615996,9.6033656,31.9236182,30.29291642,0.10859616,5.39380426,0.54642956,1059,23.5,25.96153846,9,4,"MATRIX","High Cascades","OR","N",2,"ORBAR"
"ORBAR0001",42.7992248905779,-122.512578825416,"Downstream End","Random GRTS","Larson Creek","2019ORBAR1001",2019-06-14 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAR0013",42.8163236089213,-122.364495888072,"Downstream End","Random GRTS","Barr Creek","2011ORBAR1013",2011-06-27 15:32:09,"2011","Wadeable",NA,NA,NA,"NA","ORBAR",13,2011,"STATUS_AND_TREND",160,"{2C8C226B-F203-88D8-3E89-E9781FD2BCF3}","OR","171003070113","Rogue River-Siskiyou National Forest","FSR6","HC",2011,"middle",7.0405889,5.11264062,37.2656885,16.10278718,0.20007806,3.1786417,0.25594876,1509,76,71.84466019,5,1,"MATRIX","High Cascades","OR","N",2,"ORBAR"
"ORBAR0013",42.8163236089213,-122.364495888072,"Downstream End","Random GRTS","Barr Creek","2019ORBAR1013",2019-06-16 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAR0035",42.8024706807445,-122.502346201264,"Downstream End","Random GRTS","Larson Creek","2011ORBAR1035",2011-06-23 08:57:29,"2011","Wadeable",NA,NA,NA,"NA","ORBAR",35,2011,"STATUS_AND_TREND",160,"{7E74C28B-2AF9-84B5-D1A2-E7408464E17B}","OR","171003070113","Rogue River-Siskiyou National Forest","FSR6","HC",2011,"imp90",64.49220028,60.43468163,22.83443264,48.1318893,0.09306069,5.8777445,0.47472847,934,10.68493151,15.23809523,5,4,"MATRIX","High Cascades","OR","N",2,"ORBAR"
"ORBAR0035",42.8024706807445,-122.502346201264,"Downstream End","Random GRTS","Larson Creek","2019ORBAR1035",2019-06-14 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAR0039",42.7688098525949,-122.533744993821,"Downstream End","Random GRTS","Schoolma'am Creek","2011ORBAR1039",2011-06-26 09:58:17,"2011","Wadeable",NA,NA,NA,"NA","ORBAR",39,2011,"STATUS_AND_TREND",160,"{EB1E79B6-603B-4907-7125-4B78659680EB}","OR","171003070113","Rogue River-Siskiyou National Forest","FSR6","HC",2011,"imp90",0,0,54.64812297,18.03558978,0.16180281,3.27724538,0.39082014,1066,29.11442786,38.09523809,13,3,"MATRIX","High Cascades","OR","N",2,"ORBAR"
"ORBAR0039",42.7688098525949,-122.533744993821,"Downstream End","Random GRTS","Schoolma'am Creek","2019ORBAR1039",2019-06-13 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAR0040",42.7998792215361,-122.494323076044,"Downstream End","Random GRTS","Larson Creek","2011ORBAR1040",2011-06-25 08:26:09,"2011","Wadeable",NA,NA,NA,"NA","ORBAR",40,2011,"STATUS_AND_TREND",160,"{D9391991-3572-F981-0FFD-F135B80A1294}","OR","171003070113","Rogue River-Siskiyou National Forest","FSR6","HC",2011,"imp90",70.26518281,64.93080626,15.30189909,48.92818493,0.07835906,4.70051941,0.68987977,878,0.266666667,11.42857142,5,5,"MATRIX","High Cascades","OR","N",2,"ORBAR"
"ORBAR0040",42.7998792215361,-122.494323076044,"Downstream End","Random GRTS","Larson Creek","2019ORBAR1040",2019-06-17 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAR0040",42.7998792215361,-122.494323076044,"Downstream End","Random GRTS","Larson Creek","2019ORBAR9040",2019-06-18 00:00:00,"2019","Wadeable",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBAR0045",42.8086067128301,-122.393140884864,"Downstream End","Random GRTS","Barr Creek","2011ORBAR1045",2011-06-28 15:44:07,"2011","Wadeable",NA,NA,NA,"NA","ORBAR",45,2011,"STATUS_AND_TREND",160,"{A01B8BC4-7BDB-6132-E4EB-6CC1D7A05C1F}","OR","171003070113","Rogue River-Siskiyou National Forest","FSR6","HC",2011,"imp90",73.99914805,42.66644488,45.56620581,52.82081066,0.0833831,5.10784998,0.535429,1194,1.655345912,33.65384615,8,6,"MATRIX","High Cascades","OR","N",2,"ORBAR"
"ORBAR0045",42.8086067128301,-122.393140884864,"Downstream End","Random GRTS","Barr Creek","2019ORBAR1045",2019-06-15 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORBDR0006",42.2081108643381,-124.034335940308,"Downstream End","Random GRTS","Boulder Creek","2004ORBDR1006",2004-07-04 00:00:00,"2004","Wadeable",NA,NA,NA,"NA","ORBDR",6,2004,"STATUS_AND_TREND",320,"{90795831-3C33-4547-B2D8-16A7006B4305}","OR","171003120106","Rogue River-Siskiyou National Forest","FSR6","KS",2004,"middle",67.55852978,41.30936838,100,68.77615698,0.06102876,13.85454545,0.40583333,567,1.2,7.61904761,62,45,"RES","Franciscan","OR","N",1,"ORBDR"
"ORBDR0006",42.2081108643381,-124.034335940308,"Downstream End","Random GRTS","Boulder Creek","2004ORBDR9006",2004-07-18 00:00:00,"2004","Wadeable",NA,NA,NA,"NA","ORBDR",6,2004,"STATUS_AND_TREND",320,"{90795831-3C33-4547-B2D8-16A7006B4305}","OR","171003120106","Rogue River-Siskiyou National Forest","FSR6","KS",2004,"middle",0,35.75507453,94.08317018,43.5236932,0.06102876,18.35181482,0.40266448,567,16.46666667,8.82352941,47,37,"RES","Franciscan","OR","N",1,"ORBDR"
"ORBDR0006",42.2081108643381,-124.034335940308,"Downstream End","Random GRTS","Boulder Creek","2005ORBDR6006",2005-07-14 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","ORBDR",6,2004,"STATUS_AND_TREND",320,"{90795831-3C33-4547-B2D8-16A7006B4305}","OR","171003120106","Rogue River-Siskiyou National Forest","FSR6","KS",2005,"middle",48.14739031,20.54828702,100,55.60015959,0.06102876,20.51145473,1.12588708,567,3.066666667,12.12121212,50,38,"RES","Franciscan","OR","N",1,"ORBDR"
