"SITE_ID","CREEK_CODE","SITE","ORIGINAL_SURVEY_YEAR","SAMPLE_TYPE","REACH_LENGTH","GLOBALID","STATES","HUC_12","unit","AGENCY","Prov","site_survey_id","survey_year","impact_group","poolscore","substratescore","woodscore","habitatscore","gradient","average_bfwidth","average_bfdepth","elevation","pool_fines","substrate","wood_12x25","wood_18x25","lua_group","aquatic_province","states","key_watershed","rotation_panel","creek_code","longitude","lattitude","Z","Z2"
"CASMV0003","CASMV",3,2002,"STATUS_AND_TREND",150,"{A8D637F0-28C4-4F8A-9594-CFDCED4C4921}","CA","180102100104","Klamath National Forest","FSR5","KS","2002CASMV1003",2002,"ref",NA,32.14013384,94.11363434,63.70750202,0.09179783,7.78847457,0.70067407,1251,NA,23.00884955,12,10,"RES","Klamath/Siskiyou","CA","Y",1,"CASMV",-123.005644169825,41.1212350157021,0,0
"CASMV0003","CASMV",3,2002,"STATUS_AND_TREND",150,"{A8D637F0-28C4-4F8A-9594-CFDCED4C4921}","CA","180102100104","Klamath National Forest","FSR5","KS","2010CASMV1003",2010,"ref",65.61549029,0,79.59681523,47.2422625,0.0949191,10.29109631,0.80545773,1251,8.875,41.17647058,12,11,"RES","Klamath/Siskiyou","CA","Y",2,"CASMV",-123.005644169825,41.1212350157021,0,0
"CASMV0007","CASMV",7,2002,"STATUS_AND_TREND",150,"{34AAE961-826C-45AF-89C7-B95675D9B23F}","CA","180102100104","Klamath National Forest","FSR5","KS","2002CASMV1007",2002,"imp90",NA,0,30.20969867,14.87167518,0.00100292,3.12162418,0.58488778,958,NA,96.69421487,1,0,"RES","Klamath/Siskiyou","CA","Y",1,"CASMV",-123.050079990487,41.093893716267,0,0
"CASMV0007","CASMV",7,2002,"STATUS_AND_TREND",150,"{34AAE961-826C-45AF-89C7-B95675D9B23F}","CA","180102100104","Klamath National Forest","FSR5","KS","2002CASMV9007",2002,"imp90",NA,0,30.20969867,14.87167518,0.00457872,1.5284925,0.44107594,958,NA,98.50746268,1,0,"RES","Klamath/Siskiyou","CA","Y",1,"CASMV",-123.050079990487,41.093893716267,0,0
"CASMV0007","CASMV",7,2002,"STATUS_AND_TREND",150,"{34AAE961-826C-45AF-89C7-B95675D9B23F}","CA","180102100104","Klamath National Forest","FSR5","KS","2003CASMV6007",2003,"imp90",NA,0,33.96456526,16.78092387,0.01249918,12.88301058,0.54860035,958,NA,100,1,0,"RES","Klamath/Siskiyou","CA","Y",1,"CASMV",-123.050079990487,41.093893716267,0,0
"CASMV0010","CASMV",10,2002,"STATUS_AND_TREND",150,"{351799B3-D1ED-4434-B375-29EB5238D50F}","CA","180102100104","Klamath National Forest","FSR5","KS","2002CASMV1010",2002,"middle",46.08521501,61.72888254,39.07721057,48.25579036,0.12263546,5.47093309,0.45994022,1048,13.83333333,8.33333333,5,2,"RES","Klamath/Siskiyou","CA","Y",1,"CASMV",-123.108419720301,41.0973667560608,0,0
"CASMV0010","CASMV",10,2002,"STATUS_AND_TREND",150,"{351799B3-D1ED-4434-B375-29EB5238D50F}","CA","180102100104","Klamath National Forest","FSR5","KS","2002CASMV9010",2002,"middle",49.45342784,68.25402112,45.70833175,53.78065276,0.12219877,4.52520251,0.28754226,1048,11.83333333,3.36134453,6,3,"RES","Klamath/Siskiyou","CA","Y",1,"CASMV",-123.108419720301,41.0973667560608,0,0
"CASMV0010","CASMV",10,2002,"STATUS_AND_TREND",150,"{351799B3-D1ED-4434-B375-29EB5238D50F}","CA","180102100104","Klamath National Forest","FSR5","KS","2003CASMV6010",2003,"middle",59.72647694,52.64602672,43.42912154,50.96584589,0.12476271,4.48487104,0.32452736,1048,5.733333333,15.25423728,5,3,"RES","Klamath/Siskiyou","CA","Y",1,"CASMV",-123.108419720301,41.0973667560608,0,0
"CASMV0010","CASMV",10,2002,"STATUS_AND_TREND",150,"{351799B3-D1ED-4434-B375-29EB5238D50F}","CA","180102100104","Klamath National Forest","FSR5","KS","2010CASMV1010",2010,"middle",54.39975677,42.66812563,67.40022461,54.02482775,0.12212457,6.27896381,0.62311239,1048,8.417825654,22.85714285,10,7,"RES","Klamath/Siskiyou","CA","Y",2,"CASMV",-123.108419720301,41.0973667560608,0,0
"CASMV0010","CASMV",10,2002,"STATUS_AND_TREND",150,"{351799B3-D1ED-4434-B375-29EB5238D50F}","CA","180102100104","Klamath National Forest","FSR5","KS","2010CASMV9010",2010,"middle",63.80341787,60.16652541,69.13528192,63.51833419,0.12436432,4.75047616,0.31303338,1048,3.3125,9.52380952,9,8,"RES","Klamath/Siskiyou","CA","Y",2,"CASMV",-123.108419720301,41.0973667560608,0,0
"CASMV0025","CASMV",25,2002,"STATUS_AND_TREND",150,"{6B77008D-0A94-41CA-9EAE-3A26B06ADBE5}","CA","180102100104","Klamath National Forest","FSR5","KS","2002CASMV1025",2002,"ref",58.95166367,40.52439752,36.52952226,44.27297207,0.05903739,7.24731994,0.52709097,998,17.11111111,23.14049586,2,1,"RES","Klamath/Siskiyou","CA","Y",1,"CASMV",-123.036509830513,41.1014746353027,0,0
"CASOM0002","CASOM",2,2009,"STATUS_AND_TREND",160,"{DFEF116B-13E6-45E4-87CB-3C7F001F2815}","CA","180102100404","Klamath National Forest","FSR5","KS","2009CASOM1002",2009,"middle",62.04577223,50.59290519,87.89049834,66.07491239,0.06377569,5.41164876,0.47652451,421,3.71950424,12.5,10,8,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CASOM",-123.459405969413,41.4058500578354,401.232999999993,401.232999999993
"ORKIN0008","ORKIN",8,2009,"STATUS_AND_TREND",240,"{8C5EF246-19F1-4838-BCA2-76497C592DBF}","OR","170900050304","Willamette National Forest","FSR6","WC","2009ORKIN1008",2009,"middle",65.00772238,50.33595613,100,71.02936944,0.09686409,11.15872721,1.35388336,691,2.784824526,11,78,63,"MATRIX","Western Cascades","OR","N",1,"ORKIN",-122.230687037243,44.6818051068431,659.345000000001,659.345000000001
"ORKIN0054","ORKIN",54,2009,"STATUS_AND_TREND",160,"{B59C37D2-A416-40D3-B603-415A2C5A4B9D}","OR","170900050304","Willamette National Forest","FSR6","WC","2009ORKIN1054",2009,"middle",65.06240041,24.55090236,69.89725117,52.10169697,0.26061216,3.62057164,0.47584121,1094,4.33079655,27.95698924,19,13,"MATRIX","Western Cascades","OR","N",1,"ORKIN",-122.315901979793,44.6769695923838,1054.68399999999,1054.68399999999
"CASOM0008","CASOM",8,2009,"STATUS_AND_TREND",160,"{AC6D17B8-0CD2-40BA-8950-19E21BBD0045}","CA","180102100404","Klamath National Forest","FSR5","KS","2009CASOM1008",2009,"middle",62.63020891,27.15054777,23.52164013,36.49330014,0.05187287,5.55577303,0.43223784,315,3.467013889,11.42857142,2,0,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CASOM",-123.470032630714,41.3921441386741,619.5,619.5
"CASOM0011","CASOM",11,2009,"STATUS_AND_TREND",160,"{D8607789-B887-4D38-9A05-82AEF8F23535}","CA","180102100404","Klamath National Forest","FSR5","KS","2009CASOM1011",2009,"imp75",59.25591669,60.83668801,100,72.77004223,0.11576599,6.59613302,0.63608447,578,3.252380952,7.84313725,14,13,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CASOM",-123.456579920927,41.4146613688869,587.199999999997,587.199999999997
"CASOM0014","CASOM",14,2009,"STATUS_AND_TREND",160,"{BCB9094F-71B0-4129-BA9A-72A5EB5BF48D}","CA","180102100404","Klamath National Forest","FSR5","KS","2009CASOM1014",2009,"middle",47.45227719,22.83071861,32.33293373,33.21612566,0.07873328,5.39338653,0.56041205,352,8.057735261,13.46153846,3,2,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CASOM",-123.46047131077,41.4004784387692,385.370999999999,385.370999999999
"CASOM0020","CASOM",20,2009,"STATUS_AND_TREND",160,"{C3BE485F-0BFF-40C7-AA4E-53719AAA99BF}","CA","180102100404","Klamath National Forest","FSR5","KS","2009CASOM1020",2009,"middle",66.13882436,53.79845479,37.28914096,51.30292447,0.07667205,5.28615045,0.5714941,250,2.405797101,4.8076923,3,1,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CASOM",-123.471112300075,41.3898931779837,243.577999999994,243.577999999994
"CASOM0022","CASOM",22,2009,"STATUS_AND_TREND",160,"{7AF63A5D-EB7A-4D31-A0A9-1C5FE7424B9A}","CA","180102100404","Klamath National Forest","FSR5","KS","2009CASOM1022",2009,"imp90",56.28208128,1.15692019,65.61686607,39.94399203,0.17811394,2.82938463,0.42653842,801,2.866666667,51.54639175,5,5,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CASOM",-123.454757780149,41.4241855592357,787.198999999993,787.198999999993
"CASSH0004","CASSH",4,2008,"STATUS_AND_TREND",320,"{F41464B6-4308-4ED4-9E65-50E7A37844A7}","CA","180200040106","Shasta-Trinity National Forest","FSR5","KS","2008CASSH1004",2008,"middle",41.23758547,0,40.47895346,26.27301094,0.0196827,9.07941915,0.433555,1284,9.466666667,49.52380952,4,3,"LSR","Klamath/Siskiyou","CA","N",1,"CASSH",-122.002548300427,41.3720885085639,1235.651,1235.651
"CASSH0004","CASSH",4,2008,"STATUS_AND_TREND",320,"{F41464B6-4308-4ED4-9E65-50E7A37844A7}","CA","180200040106","Shasta-Trinity National Forest","FSR5","KS","2008CASSH9004",2008,"middle",8.67936894,0,49.35257515,18.98516115,0.018031,4.62034921,0.32680203,1284,19.73333333,52.42718446,4,3,"LSR","Klamath/Siskiyou","CA","N",1,"CASSH",-122.002548300427,41.3720885085639,1235.651,1235.651
"CASSH0006","CASSH",6,2008,"STATUS_AND_TREND",160,"{28CBA1E8-129B-42EB-A8BA-1F11A311615F}","CA","180200040106","Shasta-Trinity National Forest","FSR5","KS","2008CASSH1006",2008,"middle",0,0,46.53048182,15.28385494,0.01212466,2.85867489,0.30973324,1197,81.66666667,96.15384615,2,1,"LSR","Klamath/Siskiyou","CA","N",1,"CASSH",-121.96219663944,41.336457708243,1193.353,1193.353
"CASSH0007","CASSH",7,2008,"STATUS_AND_TREND",160,"{85CFF46D-513C-45D8-8864-ABB3439937CF}","CA","180200040106","Shasta-Trinity National Forest","FSR5","KS","2008CASSH1007",2008,"imp75",0,0,46.53048182,15.28385494,0.00788055,2.49803584,0.32209511,1186,40.53613054,52.88461538,2,1,"LSR","Klamath/Siskiyou","CA","N",1,"CASSH",-121.959540840819,41.3232410379178,1202.005,1202.005
"CASSH0010","CASSH",10,2008,"STATUS_AND_TREND",160,"{E7583DC5-B88D-47DF-9E17-791986CE2DAF}","CA","180200040106","Shasta-Trinity National Forest","FSR5","KS","2008CASSH1010",2008,"middle",0,0,35.33581471,11.48906347,0.00804962,4.46474906,0.20058692,1215,88.44444444,73.33333333,0,0,"LSR","Klamath/Siskiyou","CA","N",1,"CASSH",-121.971136700604,41.3489914179896,1224.11500000001,1224.11500000001
"CASSH0011","CASSH",11,2008,"STATUS_AND_TREND",160,"{F2CC116C-A199-4B39-8254-BCA963A8FD6D}","CA","180200040106","Shasta-Trinity National Forest","FSR5","KS","2008CASSH1011",2008,"imp75",NA,0,30.98230777,15.26452613,0.00831782,3.68732608,0.30202341,1124,NA,88.57142857,0,0,"LSR","Klamath/Siskiyou","CA","N",1,"CASSH",-121.93760380012,41.2695799268072,1138.07799999999,1138.07799999999
"CASSH0013","CASSH",13,2008,"STATUS_AND_TREND",160,"{54B39EB9-0A2F-47DD-8B9B-1793876202D6}","CA","180200040106","Shasta-Trinity National Forest","FSR5","KS","2008CASSH1013",2008,"imp75",0,0,68.63814589,22.77795677,0.02663722,5.96303162,0.51834718,1266,33.91666667,54.36893203,9,6,"LSR","Klamath/Siskiyou","CA","N",1,"CASSH",-121.996427830807,41.3677478581757,1204.408,1204.408
"CASSH0014","CASSH",14,2008,"STATUS_AND_TREND",160,"{C7DB181C-E8D6-4B2A-A75E-9EC9ED56BA1F}","CA","180200040106","Shasta-Trinity National Forest","FSR5","KS","2008CASSH1014",2008,"imp75",0,0,50.91020824,16.76850369,0.00881357,9.29822632,0.13975514,1208,98.33333333,86.53846153,2,2,"LSR","Klamath/Siskiyou","CA","N",1,"CASSH",-121.966056009674,41.3442099679176,1236.61199999999,1236.61199999999
"CASSH0015","CASSH",15,2008,"STATUS_AND_TREND",160,"{D285CFD5-80E5-4597-8010-1654C7B6C221}","CA","180200040106","Shasta-Trinity National Forest","FSR5","KS","2008CASSH1015",2008,"imp90",NA,0,37.87670884,18.77014369,0.01001318,3.67107222,0.27198273,1118,NA,84.61538461,2,0,"LSR","Klamath/Siskiyou","CA","N",1,"CASSH",-121.939902209804,41.2612613067948,1123.898,1123.898
"CASSH0015","CASSH",15,2008,"STATUS_AND_TREND",160,"{D285CFD5-80E5-4597-8010-1654C7B6C221}","CA","180200040106","Shasta-Trinity National Forest","FSR5","KS","2008CASSH9015",2008,"imp90",NA,0,34.4295083,17.01733491,0.00932712,3.82954993,0.25304203,1118,NA,70.47619047,1,0,"LSR","Klamath/Siskiyou","CA","N",1,"CASSH",-121.939902209804,41.2612613067948,1123.898,1123.898
"CASTN0001","CASTN",1,2004,"STATUS_AND_TREND",160,"{CD3BF4A1-B908-41D9-A981-1A68855E96F0}","CA","180102110403","Shasta-Trinity National Forest","FSR5","KS","2004CASTN1001",2004,"imp90",65.4584557,6.9605651,63.02058045,43.93306398,0.06029163,4.52019684,0.54848243,778,5.133333333,26.66666666,8,6,"LSR","Klamath/Siskiyou","CA","N",1,"CASTN",-122.828745019073,40.8001595630036,0,0
"CASTN0001","CASTN",1,2004,"STATUS_AND_TREND",160,"{CD3BF4A1-B908-41D9-A981-1A68855E96F0}","CA","180102110403","Shasta-Trinity National Forest","FSR5","KS","2004CASTN9001",2004,"imp90",69.1173649,64.94830467,63.02058045,64.74692099,0.0520009,3.07416573,0.25978561,778,1.066666667,6.66666666,8,6,"LSR","Klamath/Siskiyou","CA","N",1,"CASTN",-122.828745019073,40.8001595630036,0,0
"CASTN0001","CASTN",1,2004,"STATUS_AND_TREND",160,"{CD3BF4A1-B908-41D9-A981-1A68855E96F0}","CA","180102110403","Shasta-Trinity National Forest","FSR5","KS","2005CASTN6001",2005,"imp90",67.55782983,31.81245348,60.08527544,52.02627561,0.05401017,4.97029766,0.43218675,778,2.8,18.09523809,7,6,"LSR","Klamath/Siskiyou","CA","N",1,"CASTN",-122.828745019073,40.8001595630036,0,0
"CASTN0001","CASTN",1,2004,"STATUS_AND_TREND",160,"{CD3BF4A1-B908-41D9-A981-1A68855E96F0}","CA","180102110403","Shasta-Trinity National Forest","FSR5","KS","2013CASTN1001",2013,"imp90",69.20777272,72.68000326,42.93816994,60.58884061,0.05995293,3.44394738,0.27542643,778,0.966183575,4,4,3,"LSR","Klamath/Siskiyou","CA","N",2,"CASTN",-122.828745019073,40.8001595630036,0,0
"CASTN0001","CASTN",1,2004,"STATUS_AND_TREND",160,"{CD3BF4A1-B908-41D9-A981-1A68855E96F0}","CA","180102110403","Shasta-Trinity National Forest","FSR5","KS","2013CASTN9001",2013,"imp90",57.14343462,48.03521394,65.95588546,56.22219958,0.05825523,4.125559,0.5383305,778,14.375,12.5,9,6,"LSR","Klamath/Siskiyou","CA","N",2,"CASTN",-122.828745019073,40.8001595630036,0,0
"CASTN0009","CASTN",9,2004,"STATUS_AND_TREND",160,"{000E8936-C05D-424E-A6AF-B1C0868417B5}","CA","180102110403","Shasta-Trinity National Forest","FSR5","KS","2004CASTN1009",2004,"imp90",56.16122744,47.57048154,88.95785205,63.55131569,0.07769658,5.14481855,0.46217564,740,15.46666667,23.8095238,13,10,"LSR","Klamath/Siskiyou","CA","N",1,"CASTN",-122.82496238949,40.8140721031937,0,0
"CASTN0009","CASTN",9,2004,"STATUS_AND_TREND",160,"{000E8936-C05D-424E-A6AF-B1C0868417B5}","CA","180102110403","Shasta-Trinity National Forest","FSR5","KS","2013CASTN1009",2013,"imp90",58.39306208,62.11515711,86.02254704,68.19245478,0.07441809,3.58114933,0.31615182,740,12.98611111,12.7090301,12,10,"LSR","Klamath/Siskiyou","CA","N",2,"CASTN",-122.82496238949,40.8140721031937,0,0
"ORHRK0008","ORHRK",8,2006,"STATUS_AND_TREND",160,"{CE551138-B841-4A53-97B9-BECEB1FFBFE9}","OR","170900110304","Mt. Hood National Forest","FSR6","WC","2006ORHRK1008",2006,"middle",68.2524933,68.17208497,43.722661,59.02457858,0.07056499,5.05182323,0.41360919,1050,1.866666667,12.5,12,7,"MATRIX","Western Cascades","OR","N",1,"ORHRK",-121.909483819443,45.1449091622104,0,0
"ORHRK0011","ORHRK",11,2006,"STATUS_AND_TREND",200,"{588FC3F6-7F96-418B-B33E-51825AAD9A46}","OR","170900110304","Mt. Hood National Forest","FSR6","WC","2006ORHRK1011",2006,"middle",53.62669073,59.63855124,68.87714883,60.03368285,0.04423271,10.14442771,0.40293708,943,4.666666667,25.49019607,37,21,"MATRIX","Western Cascades","OR","N",1,"ORHRK",-121.939633000582,45.1344720322668,0,0
"ORHSC0006","ORHSC",6,2002,"STATUS_AND_TREND",150,"{0B6D1FE0-7933-4174-A076-E0040E613BFC}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2002ORHSC1006",2002,"imp75",21.14052459,43.56630247,11.70606354,24.93244148,0.07372863,4.08840522,0.34057005,389,7.703703704,10.92436974,3,2,"LSR","Washington/Oregon Coast Range","OR","Y",1,"ORHSC",-124.061695769866,42.710223906765,0,0
"ORHSC0006","ORHSC",6,2002,"STATUS_AND_TREND",150,"{0B6D1FE0-7933-4174-A076-E0040E613BFC}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2010ORHSC1006",2010,"imp75",20.86727441,41.1361893,22.5978687,27.71439378,0.07409663,8.06035189,0.76648225,389,7.745454545,12.38095238,5,4,"LSR","Washington/Oregon Coast Range","OR","Y",2,"ORHSC",-124.061695769866,42.710223906765,0,0
"ORHSC0009","ORHSC",9,2002,"STATUS_AND_TREND",284,"{40B23246-B0F7-4412-8DA6-F863C686144F}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2002ORHSC1009",2002,"middle",0,36.63405001,30.21160997,22.17033617,0.0037572,15.68262735,0.48885132,676,62,16.52892561,6,2,"LSR","Washington/Oregon Coast Range","OR","Y",1,"ORHSC",-123.940901990184,42.795084276579,0,0
"ORHSC0009","ORHSC",9,2002,"STATUS_AND_TREND",284,"{40B23246-B0F7-4412-8DA6-F863C686144F}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2010ORHSC1009",2010,"middle",0,21.93934554,57.51802417,26.4454797,0.00448186,18.10676285,1.01823345,676,65.5,21.9047619,13,7,"LSR","Washington/Oregon Coast Range","OR","Y",2,"ORHSC",-123.940901990184,42.795084276579,0,0
"ORHSC0009","ORHSC",9,2002,"STATUS_AND_TREND",284,"{40B23246-B0F7-4412-8DA6-F863C686144F}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2010ORHSC9009",2010,"middle",0,37.55919243,79.93941987,39.34077902,0.00432274,15.76999755,0.45676021,676,10,16.19047619,15,14,"LSR","Washington/Oregon Coast Range","OR","Y",2,"ORHSC",-123.940901990184,42.795084276579,0,0
"ORHSC0011","ORHSC",11,2002,"STATUS_AND_TREND",160,"{7ED082B9-8D33-40EB-B3D9-EE06FB63CE75}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2002ORHSC1011",2002,"imp75",0,43.36281442,25.26995634,22.77613469,0.00224732,8.21961372,0.33345971,673,18.13333333,19.83471074,3,2,"LSR","Washington/Oregon Coast Range","OR","Y",1,"ORHSC",-123.985880519727,42.7467792774596,0,0
"ORHSC0011","ORHSC",11,2002,"STATUS_AND_TREND",160,"{7ED082B9-8D33-40EB-B3D9-EE06FB63CE75}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2002ORHSC9011",2002,"imp75",0,27.08168441,32.89660382,19.84242026,0.00048872,8.14025335,0.26820887,673,11.88888889,27.19298245,4,3,"LSR","Washington/Oregon Coast Range","OR","Y",1,"ORHSC",-123.985880519727,42.7467792774596,0,0
"ORHSC0011","ORHSC",11,2002,"STATUS_AND_TREND",160,"{7ED082B9-8D33-40EB-B3D9-EE06FB63CE75}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2003ORHSC6011",2003,"imp75",0,24.03169368,42.23430544,21.97384153,0.00641706,10.40668304,0.3045871,673,10.66666667,28.57142857,5,4,"LSR","Washington/Oregon Coast Range","OR","Y",1,"ORHSC",-123.985880519727,42.7467792774596,0,0
"ORHSC0011","ORHSC",11,2002,"STATUS_AND_TREND",160,"{7ED082B9-8D33-40EB-B3D9-EE06FB63CE75}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2010ORHSC1011",2010,"imp75",0,11.38809581,48.23362614,19.72155068,0.00112439,14.32700433,0.86827237,673,21.11111111,34.28571428,6,5,"LSR","Washington/Oregon Coast Range","OR","Y",2,"ORHSC",-123.985880519727,42.7467792774596,0,0
"ORHSC0014","ORHSC",14,2002,"STATUS_AND_TREND",310,"{5BCF3E69-F7BC-4773-832A-269B9CD69EAD}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2002ORHSC1014",2002,"imp75",0,39.97395779,24.77537903,21.4597202,0.0374197,12.31755467,0.63557623,375,22,4.95867768,10,5,"LSR","Washington/Oregon Coast Range","OR","Y",1,"ORHSC",-124.062690849829,42.7019836970621,0,0
"ORHSC0014","ORHSC",14,2002,"STATUS_AND_TREND",310,"{5BCF3E69-F7BC-4773-832A-269B9CD69EAD}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2010ORHSC1014",2010,"imp75",0,0,100,33.40906312,0.04291934,24.59971706,0.97205105,375,20.85683835,16.19047619,39,26,"LSR","Washington/Oregon Coast Range","OR","Y",2,"ORHSC",-124.062690849829,42.7019836970621,0,0
"ORHSC0015","ORHSC",15,2002,"STATUS_AND_TREND",272,"{66B9DF13-97CA-4926-9B03-678145B3DF97}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2002ORHSC1015",2002,"middle",0,20.82056863,62.06947541,27.60909476,0.00541083,18.70083863,0.6549898,667,10,22.31404958,13,8,"LSR","Washington/Oregon Coast Range","OR","Y",1,"ORHSC",-123.953625260451,42.7739785272917,0,0
"ORHSC0015","ORHSC",15,2002,"STATUS_AND_TREND",272,"{66B9DF13-97CA-4926-9B03-678145B3DF97}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2010ORHSC1015",2010,"middle",0,21.93934554,59.82614171,27.22789017,0.00320793,17.48360282,1.08694472,667,31.64455255,21.9047619,12,8,"LSR","Washington/Oregon Coast Range","OR","Y",2,"ORHSC",-123.953625260451,42.7739785272917,0,0
"ORHSC0015","ORHSC",15,2002,"STATUS_AND_TREND",272,"{66B9DF13-97CA-4926-9B03-678145B3DF97}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2010ORHSC9015",2010,"middle",55.69677529,47.9724237,60.88258564,54.02368165,0.00258036,16.61774695,0.73419333,667,1.111111111,12.38095238,14,10,"LSR","Washington/Oregon Coast Range","OR","Y",2,"ORHSC",-123.953625260451,42.7739785272917,0,0
"ORHSC0016","ORHSC",16,2002,"STATUS_AND_TREND",150,"{1C792880-408A-4747-A018-568FCA10F8E1}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2002ORHSC1016",2002,"middle",61.99785665,17.26587301,90.46003635,55.63352093,0.10630224,5.99853366,0.3857836,481,8.761904762,12.5,14,12,"LSR","Washington/Oregon Coast Range","OR","Y",1,"ORHSC",-124.01808844945,42.7154107467895,0,0
"ORHSC0016","ORHSC",16,2002,"STATUS_AND_TREND",150,"{1C792880-408A-4747-A018-568FCA10F8E1}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2002ORHSC9016",2002,"middle",23.41701222,22.38515114,69.42646888,38.03848474,0.10226978,6.04259086,0.32161116,481,27.33333333,11.11111111,8,7,"LSR","Washington/Oregon Coast Range","OR","Y",1,"ORHSC",-124.01808844945,42.7154107467895,0,0
"ORHSC0016","ORHSC",16,2002,"STATUS_AND_TREND",150,"{1C792880-408A-4747-A018-568FCA10F8E1}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2003ORHSC6016",2003,"middle",0.28991761,34.8282811,28.67620844,21.12941961,0.08102476,7.25554318,0.38476726,481,8.666666667,5.93220338,2,2,"LSR","Washington/Oregon Coast Range","OR","Y",1,"ORHSC",-124.01808844945,42.7154107467895,0,0
"ORHSC0016","ORHSC",16,2002,"STATUS_AND_TREND",150,"{1C792880-408A-4747-A018-568FCA10F8E1}","OR","171003050201","Rogue River-Siskiyou National Forest","FSR6",NA,"2010ORHSC1016",2010,"middle",44.25799595,6.80547543,100,49.71165397,0.10047943,12.33521091,0.74481477,481,20.59008161,15.23809523,32,27,"LSR","Washington/Oregon Coast Range","OR","Y",2,"ORHSC",-124.01808844945,42.7154107467895,0,0
"ORHTR0002","ORHTR",2,2007,"STATUS_AND_TREND",360,"{276BB8DD-92BD-4938-8EDD-1839AA2C8F19}","OR","171003120501","Rogue River-Siskiyou National Forest","FSR6","KS","2007ORHTR1002",2007,"middle",67.6556932,15.60262842,0,26.19455141,0.00731561,13.8132697,0.83582264,654,1.2,32.38095238,2,1,"LSR","Franciscan","OR","N",1,"ORHTR",-124.264683759985,42.3924743349986,0,0
"ORHTR0002","ORHTR",2,2007,"STATUS_AND_TREND",360,"{276BB8DD-92BD-4938-8EDD-1839AA2C8F19}","OR","171003120501","Rogue River-Siskiyou National Forest","FSR6","KS","2007ORHTR9002",2007,"middle",67.32807425,55.6406884,0,39.66313345,0.00999567,14.88822509,0.92990264,654,1.24351347,14.28571428,2,1,"LSR","Franciscan","OR","N",1,"ORHTR",-124.264683759985,42.3924743349986,0,0
