"SITE_ID","YEAR","VISIT_NO","DATE_COL","TEAM_ID","CHAN_CON","PERCENT","BANKFULL","VALLEY","PATTERN","CONSTRNT","FEATURES","VALLYBOX" 
"OWW04440-0552",2004,1,07/31/2004,"2"," ",100,4,40,"SINGLE","CON_VSHAPED","HUMAN"," " 
"OWW04440-0553",2004,1,10/08/2004,"3"," ",90,10,500,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0554",2004,1,08/15/2004,"2"," ",100,4,400,"ANASTOM","CON_BROAD","TERRACE","Y" 
"OWW04440-0557",2004,1,09/16/2004,"1"," ",100,6,150,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0558",2004,1,10/07/2004,"1"," ",100,6,500,"SINGLE","UNC_NARROW","TERRACE"," " 
"OWW04440-0560",2004,1,09/01/2004,"4"," ",0,2,100,"SINGLE"," ","NOCONST"," " 
"OWW04440-0565",2004,1,08/25/2004,"1"," ",90,18,800,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0567",2004,1,08/11/2004,"4"," ",0,16,50,"ANASTOM","UNC_BROAD","NOCONST","Y" 
"OWW04440-0568",2004,1,07/30/2004,"5"," ",100,7,120,"SINGLE","CON_BROAD","HUMAN","Y" 
"OWW04440-0570",2004,1,08/17/2004,"3"," ",30,11,1000,"SINGLE","UNC_BROAD","HILLSLOPE"," " 
"OWW04440-0571",2004,1,09/11/2004,"2"," ",100,18,9999,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0575",2004,1,07/03/2004,"2"," ",100,4,1000,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0576",2004,1,09/21/2004,"2"," ",100,14,100,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0578",2004,1,07/22/2004,"2"," ",0,40,850,"SINGLE","UNC_BROAD","NOCONST","Y" 
"OWW04440-0579",2004,1,06/17/2004,"12"," ",25,2,600,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0582",2004,1,10/14/2004,"16"," ",0,20,500,"ANASTOM","UNC_BROAD","NOCONST","Y" 
"OWW04440-0584",2004,1,09/11/2004,"2"," ",100,5,3500,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0585",2004,1,06/30/2004,"3"," ",50,6,1000,"SINGLE","UNC_BROAD","TERRACE","Y" 
"OWW04440-0586",2004,1,08/16/2004,"2"," ",75,7,350,"SINGLE","CON_VSHAPED","HILLSLOPE","Y" 
"OWW04440-0587",2004,1,10/05/2004,"11"," ",75,19,1500,"SINGLE","CON_BROAD","BEDROCK","Y" 
"OWW04440-0592",2004,1,07/25/2004,"5"," ",100,11,31,"SINGLE","CON_BROAD","HUMAN"," " 
"OWW04440-0594",2004,1,08/22/2004,"2"," ",100,3,100,"SINGLE","UNC_BROAD","TERRACE"," " 
"OWW04440-0595",2004,1,09/21/2004,"1"," ",100,4,1500,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0597",2004,1,08/31/2004,"8"," ",100,153,3200,"BRAIDED","UNC_BROAD","TERRACE","Y" 
"OWW04440-0599",2004,1,08/11/2004,"4"," ",10,9,100,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0605",2004,1,08/25/2004,"13"," ",95,7,2000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0608",2004,1,09/08/2004,"16"," ",100,6,1000,"SINGLE","CON_BROAD","HUMAN","Y" 
"OWW04440-0611",2004,1,09/27/2004,"11"," ",60,25,1250,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0612",2004,1,10/13/2004,"7"," ",100,4,100,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0616",2004,1,09/28/2004,"11"," ",90,20,750,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0617",2004,1,08/12/2004,"10"," ",0,36,4000,"SINGLE","UNC_BROAD","TERRACE"," " 
"OWW04440-0618",2004,1,08/11/2004,"1"," ",100,14,300,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-0620",2004,1,08/21/2004,"2"," ",100, ,600,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0624",2004,1,09/14/2004,"2"," ",100,7,2000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0625",2004,1,10/12/2004,"1"," ",20,10,200,"SINGLE","UNC_BROAD","TERRACE","Y" 
"OWW04440-0626",2004,1,08/21/2004,"2"," ",100,6,1000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0629",2004,1,10/19/2004,"2"," ",100,4,100,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0630",2004,1,07/22/2004,"1"," ",100, ,1000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0631",2004,1,10/13/2004,"16"," ",75,3,500,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0632",2004,1,08/16/2004,"4"," ",100,5,100,"SINGLE","CON_BROAD","HUMAN","Y" 
"OWW04440-0634",2004,1,08/09/2004,"3"," ",50,3,60,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"OWW04440-0636",2004,1,09/21/2004,"2"," ",100,8,9999,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0640",2004,1,10/14/2004,"2"," ",100,8,500,"SINGLE","CON_VSHAPED","TERRACE"," " 
"OWW04440-0646",2004,1,08/24/2004,"3"," ",100,6,100,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0647",2004,1,09/12/2004,"1"," ",100,5, ,"SINGLE","CON_VSHAPED","HILLSLOPE","Y" 
"OWW04440-0649",2004,1,09/30/2004,"3"," ",100,8,500,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0650",2004,1,10/06/2004,"17"," ",0,3,9999,"SINGLE","UNC_BROAD","NOCONST","Y" 
"OWW04440-0651",2004,1,10/04/2004,"11"," ",85,15,1000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0657",2004,1,09/29/2004,"2"," ",90,15,600,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0658",2004,1,09/30/2004,"2"," ",20,11,9999,"SINGLE","UNC_BROAD","HILLSLOPE","Y" 
"OWW04440-0660",2004,1,09/27/2004,"1"," ",20,2,80,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"OWW04440-0661",2004,1,08/04/2004,"6"," ",100,4, ,"SINGLE","UNC_NARROW","TERRACE"," " 
"OWW04440-0663",2004,1,08/24/2004,"4"," ",0,9,300,"SINGLE","UNC_BROAD","NOCONST","Y" 
"OWW04440-0665",2004,1,06/30/2004,"2"," ",100,6,300,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0666",2004,1,10/15/2004,"2"," ",100, ,500,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0669",2004,1,08/05/2004,"6"," ",100,9,25,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-0670",2004,1,09/13/2004,"2"," ",100,23,300,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0672",2004,1,09/12/2004,"2"," ",100,7,2000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0676",2004,1,09/14/2004,"1"," ",80,12,100,"SINGLE","CON_VSHAPED","TERRACE"," " 
"OWW04440-0677",2004,1,07/15/2004,"1"," ",0,12,3500,"SINGLE","CON_BROAD","NOCONST"," " 
"OWW04440-0678",2004,1,10/11/2004,"16"," ",100,30,200,"SINGLE","UNC_BROAD","TERRACE","Y" 
"OWW04440-0680",2004,1,11/09/2004,"11"," ",100,9,900,"SINGLE","CON_BROAD","BEDROCK"," " 
"OWW04440-0682",2004,1,08/24/2004,"2"," ",100,9,35,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-0683",2004,1,10/15/2004,"5"," ",100,4,50,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-0686",2004,1,07/26/2004,"7"," ",0,2,100,"SINGLE","UNC_BROAD","NOCONST"," " 
"OWW04440-0692",2004,1,09/29/2004,"1"," ",95,1,500,"SINGLE","UNC_BROAD","TERRACE","Y" 
"OWW04440-0693",2004,1,09/29/2004,"1"," ",65,32,1600,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0694",2004,1,09/30/2004,"2"," ",95,6,800,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0696",2004,1,09/22/2004,"1"," ",0,10,150,"SINGLE","UNC_BROAD","NOCONST","Y" 
"OWW04440-0697",2004,1,06/30/2004,"2"," ",100, ,500,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0698",2004,1,10/05/2004,"1"," ",25,5,20,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"OWW04440-0700",2004,1,09/20/2004,"2"," ",100,12,9999,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0708",2004,1,09/02/2004,"1"," ",90,9,100,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0709",2004,1,07/16/2004,"1"," ",3,604,80,"ANASTOM","UNC_NARROW","HILLSLOPE"," " 
"OWW04440-0712",2004,1,09/10/2004,"2"," ",90,4,1000,"SINGLE","CON_VSHAPED","TERRACE"," " 
"OWW04440-0713",2004,1,10/20/2004,"2"," ",95,5,200,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0717",2004,1,09/03/2004,"1"," ",100,4,50,"SINGLE","CON_VSHAPED","TERRACE","Y" 
"OWW04440-0723",2004,1,08/12/2004,"1"," ",90,12,1600,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0725",2004,1,07/20/2004,"1"," ",0,4,400,"SINGLE","UNC_BROAD","NOCONST"," " 
"OWW04440-0727",2004,1,10/12/2004,"4"," ",0,4,150,"SINGLE","UNC_BROAD","NOCONST","Y" 
"OWW04440-0736",2004,1,10/08/2004,"2"," ",100,3,1000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0739",2004,1,09/08/2004,"1"," ",100,6,800,"SINGLE","UNC_BROAD","NOCONST","Y" 
"OWW04440-0743",2004,1,10/05/2004,"4"," ",100,9,300,"SINGLE","CON_BROAD","HUMAN","Y" 
"OWW04440-0747",2004,1,10/09/2004,"5"," ",100, , ,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0750",2004,1,07/28/2004,"7"," ",50,6,50,"ANASTOM","UNC_NARROW","HUMAN"," " 
"OWW04440-0752",2004,1,10/06/2004,"2"," ",50,7,50,"SINGLE"," ","HILLSLOPE"," " 
"OWW04440-0760",2004,1,10/07/2004,"2"," ",100,11,500,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0762",2004,1,10/09/2004,"2"," ",100,6,200,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0766",2004,1,09/20/2004,"2"," ",100,16,15,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-0771",2004,1,10/25/2004,"2"," ",100,7,400,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0772",2004,1,09/16/2004,"2"," ",100,7,800,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0773",2004,1,09/28/2004,"9"," ",0,18,5000,"SINGLE","UNC_BROAD","TERRACE","Y" 
"OWW04440-0774",2004,1,10/10/2004,"1"," ",100,2,400,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0775",2004,1,10/23/2004,"2"," ",100,4,500,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0784",2004,1,10/22/2004,"2"," ",100,8,9999,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0785",2004,1,07/20/2004,"3"," ",100,12,100,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-0791",2004,1,10/18/2004,"4"," ",0,4,150,"SINGLE","UNC_BROAD","NOCONST","Y" 
"OWW04440-0797",2004,1,08/07/2004,"6"," ",75,22,25,"SINGLE","UNC_NARROW","BEDROCK"," " 
"OWW04440-0798",2004,1,10/05/2004,"1"," ",90,4,100,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0801",2004,1,07/25/2004,"2"," ",0,8,200,"SINGLE","UNC_BROAD","NOCONST","Y" 
"OWW04440-0803",2004,1,08/04/2004,"8"," ",100,2,850,"SINGLE","UNC_BROAD","TERRACE"," " 
"OWW04440-0804",2004,1,09/13/2004,"1"," ",100,4,200,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0805",2004,1,07/28/2004,"1"," ",90,12,200,"ANASTOM","UNC_NARROW","TERRACE"," " 
"OWW04440-0807",2004,1,10/21/2004,"2"," ",100,23,1000,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0809",2004,1,08/12/2004,"2"," ",100,8,2000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0811",2004,1,10/27/2004,"5"," ",100,5,50,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-0814",2004,1,08/10/2004,"7"," ",0,5,25,"SINGLE","UNC_BROAD","NOCONST"," " 
"OWW04440-0822",2004,1,09/23/2004,"2"," ",100,6,2000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0823",2004,1,10/25/2004,"1"," ",100,5,50," "," "," "," " 
"OWW04440-0825",2004,1,07/25/2004,"3"," ",100,4,50,"SINGLE","CON_VSHAPED","BEDROCK"," " 
"OWW04440-0828",2004,1,10/24/2004,"2"," ",100,8,9999,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0829",2004,1,10/27/2004,"2"," ",100,4.7,2000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0830",2004,1,10/05/2004,"1"," ",0, ,400,"BRAIDED","UNC_BROAD","NOCONST"," " 
"OWW04440-0835",2004,1,08/10/2004,"8"," ",100,11,200,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-0836",2004,1,09/22/2004,"1"," ",70,0.4,300,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0841",2004,1,09/02/2004,"1"," ",100,5.1,400,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0845",2004,1,09/15/2004,"1"," ",100,2,5,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0846",2004,1,09/23/2004,"7"," ",50,7,50,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"OWW04440-0849",2004,1,10/22/2004,"3"," ",90,4,500,"SINGLE","UNC_BROAD","TERRACE","Y" 
"OWW04440-0853",2004,1,08/13/2004,"2"," ",50,13,1200,"SINGLE","CON_BROAD","BEDROCK","Y" 
"OWW04440-0854",2004,1,09/21/2004,"1"," ",100,7,500,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0857",2004,1,10/18/2004,"9"," ",100,2,200,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"OWW04440-0861",2004,1,10/23/2004,"2"," ",95,4,400,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0862",2004,1,10/25/2004,"7"," ",0,3,100,"SINGLE","UNC_BROAD","NOCONST"," " 
"OWW04440-0865",2004,1,09/06/2004,"9"," ",0,3,500,"SINGLE","UNC_BROAD","TERRACE"," " 
"OWW04440-0877",2004,1,09/09/2004,"2"," ",100,10,1000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0878",2004,1,10/06/2004,"1"," ",75,4,100,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-0886",2004,1,11/03/2004,"7"," ",75,2,75,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0889",2004,1,09/25/2004,"1"," ",100,7,9999,"SINGLE","CON_BROAD","HUMAN","Y" 
"OWW04440-0899",2004,1,08/19/2004,"1"," ",100,9,1200,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0901",2004,1,09/18/2004,"1"," ",100,30,9999,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0910",2004,1,09/29/2004,"7"," ",100,4,150,"SINGLE","UNC_BROAD","NOCONST"," " 
"OWW04440-0913",2004,1,10/05/2004,"2"," ",100,6,300,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0917",2004,1,09/22/2004,"8"," ",100,13,150,"SINGLE","CON_VSHAPED","BEDROCK"," " 
"OWW04440-0921",2004,1,10/28/2004,"2"," ",100,5,1000,"SINGLE","CON_BROAD","HUMAN","Y" 
"OWW04440-0932",2004,1,10/12/2004,"1"," ",70,4,100,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0937",2004,1,10/22/2004,"2"," ",100,7,700,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0945",2004,1,10/26/2004,"2"," ",100,11,400,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0950",2004,1,10/26/2004,"1"," ",100,10,500,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0953",2004,1,09/17/2004,"1"," ",100,16,1000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0963",2004,1,09/28/2004,"8"," ",100,4,805,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0964",2004,1,10/13/2004,"1"," ",100,65,15,"SINGLE","CON_VSHAPED","BEDROCK"," " 
"OWW04440-0969",2004,1,10/02/2004,"3"," ",50,5,500,"SINGLE","UNC_BROAD","TERRACE","Y" 
"OWW04440-0974",2004,1,10/06/2004,"1"," ",100,2,100,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0980",2004,1,10/20/2004,"19"," ",90,10,300,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-0985",2004,1,08/25/2004,"9"," ",0,10,3000,"SINGLE","UNC_BROAD","NOCONST","Y" 
"OWW04440-0989",2004,1,10/20/2004,"13"," ",100,3,2000,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-0993",2004,1,10/06/2004,"2"," ",100,11,800,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-1001",2004,1,10/30/2004,"2"," ",80,9,200,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-1006",2004,1,10/26/2004,"7"," ",75,8,50,"SINGLE","CON_BROAD","HILLSLOPE"," " 
"OWW04440-1022",2004,1,11/03/2004,"1"," ",100,9,80,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-1028",2004,1,10/27/2004,"7"," ",80,4,50,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-1037",2004,1,10/21/2004,"1"," ", ,6,40,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"OWW04440-1038",2004,1,10/25/2004,"3"," ",100,9,1500,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-1041",2004,1,10/23/2004,"3"," ",25,4,40,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-1054",2004,1,11/09/2004,"2"," ", ,4,100,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-1056",2004,1,11/07/2004,"2"," ",100,89,500,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-1059",2004,1,11/15/2004,"6"," ",0,7,2500,"SINGLE","UNC_BROAD","NOCONST"," " 
"OWW04440-1061",2004,1,10/27/2004,"1"," ",100,6,9999,"SINGLE","UNC_BROAD","TERRACE","Y" 
"OWW04440-1069",2004,1,10/23/2004,"1"," ",100,8,200,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-1070",2004,1,11/10/2004,"1"," ",0,4,1000,"SINGLE","UNC_BROAD","NOCONST","Y" 
"OWW04440-1086",2004,1,11/17/2004,"1"," ",100,5,100,"SINGLE","UNC_BROAD","NOCONST","Y" 
"OWW04440-1088",2004,1,11/08/2004,"2"," ",100,5.5,200,"SINGLE","CON_BROAD","TERRACE"," " 
"OWW04440-1101",2004,1,10/27/2004,"1"," ",100, ,120,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"OWW04440-1125",2004,1,11/10/2004,"1"," ",10,6,2000,"SINGLE","UNC_BROAD","TERRACE","Y" 
"OWW04440-1141",2004,1,11/15/2004,"1"," ",50,20,500,"SINGLE","CON_BROAD","TERRACE","Y" 
"OWW04440-1377",2004,1,11/02/2004,"9"," ",0,7,3000,"SINGLE","UNC_BROAD","NOCONST","Y" 
"VAEQ99-0421",2004,1,09/21/2004,"2"," ",100,30,225,"SINGLE","UNC_NARROW","TERRACE"," " 
"VAEQ99-0422",2004,1,10/26/2004,"2"," ",100,4,100,"SINGLE","CON_VSHAPED"," "," " 
"VAEQ99-0425",2004,1,08/23/2004,"1"," ",100,2,75,"SINGLE","CON_BROAD","HILLSLOPE"," " 
"VAEQ99-0426",2004,1,09/20/2004,"2"," ",50,4,35,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"VAEQ99-0427",2004,1,10/06/2004,"2"," ",100,8,100,"SINGLE","CON_BROAD","TERRACE"," " 
"VAEQ99-0433",2004,1,08/26/2004,"2"," ",100,3,30,"SINGLE","CON_VSHAPED","HUMAN"," " 
"VAEQ99-0434",2004,1,09/16/2004,"1"," ",100,10,50,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"VAEQ99-0436",2004,1,09/23/2004,"2"," ",0,3,50,"SINGLE","CON_BROAD","TERRACE"," " 
"VAEQ99-0437",2004,1,10/18/2004,"2"," ",100,22,150,"SINGLE","UNC_NARROW","BEDROCK"," " 
"VAEQ99-0438",2004,1,09/15/2004,"2"," ",0,4,100,"SINGLE","UNC_BROAD","NOCONST","Y" 
"VAEQ99-0441",2004,1,08/30/2004,"2"," ",100,8,40,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"VAEQ99-0442",2004,1,10/04/2004,"2"," ",80,5,40,"SINGLE","UNC_NARROW","BEDROCK"," " 
"VAEQ99-0443",2004,1,09/21/2004,"1"," ",0, ,250,"SINGLE","UNC_BROAD","NOCONST"," " 
"VAEQ99-0444",2004,1,11/04/2004,"2"," ",100,40,125,"SINGLE","CON_VSHAPED","BEDROCK"," " 
"VAEQ99-0445",2004,1,10/04/2004,"1"," ",10,7,80,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"VAEQ99-0446",2004,1,09/22/2004,"1"," ",100,6,50,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"VAEQ99-0447",2004,1,08/19/2004,"2"," ",85,14,300,"SINGLE","CON_BROAD","BEDROCK"," " 
"VAEQ99-0448",2004,1,08/12/2004,"1"," ",10,1,100,"SINGLE"," "," "," " 
"VAEQ99-0449",2004,1,09/01/2004,"2"," ",100,4,100,"SINGLE","CON_BROAD","TERRACE","Y" 
"VAEQ99-0451",2004,1,08/10/2004,"2"," ",100,23,150,"SINGLE","CON_BROAD","TERRACE"," " 
"VAEQ99-0453",2004,1,08/24/2004,"1"," ",100,13,60,"SINGLE","CON_BROAD","HILLSLOPE"," " 
"VAEQ99-0455",2004,1,08/31/2004,"1"," ",100,20,80,"SINGLE","UNC_NARROW","TERRACE"," " 
"VAEQ99-0456",2004,1,08/17/2004,"2"," ",50,4,50,"SINGLE","CON_BROAD","HILLSLOPE"," " 
"VAEQ99-0459",2004,1,08/11/2004,"1"," ",0,2,175,"SINGLE","UNC_BROAD","NOCONST"," " 
"VAEQ99-0461",2004,1,08/24/2004,"2"," ",0,3,150,"SINGLE","UNC_BROAD","TERRACE"," " 
"VAEQ99-0464",2004,1,11/09/2004,"2"," ",90,13,150,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"VAEQ99-0467",2004,1,10/05/2004,"2"," ",80,10,40,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"VAEQ99-0468",2004,1,08/25/2004,"1"," ",100,4,200,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"VAEQ99-0475",2004,1,10/13/2004,"1"," ",60,13,200,"SINGLE","UNC_NARROW","BEDROCK"," " 
"VAEQ99-0476",2004,1,09/13/2004,"2"," ",100,6,50,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"VAEQ99-0478",2004,1,08/25/2004,"2"," ",100,8,300,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"VAEQ99-0479",2004,1,10/28/2004,"1"," ",100,13,120,"SINGLE","UNC_NARROW","HILLSLOPE"," " 
"VAEQ99-0480",2004,1,10/05/2004,"1"," ",100,6,80,"SINGLE","CON_BROAD","HILLSLOPE"," " 
"VAEQ99-0481",2004,1,08/16/2004,"2"," ",80,2,200,"SINGLE","CON_BROAD","TERRACE"," " 
"VAEQ99-0482",2004,1,10/27/2004,"2"," ",100,18,300,"SINGLE","CON_BROAD","TERRACE"," " 
"VAEQ99-0483",2004,1,09/16/2004,"2"," ",100,20,50,"SINGLE","CON_VSHAPED","BEDROCK"," " 
"VAEQ99-0484",2004,1,09/14/2004,"1"," ",100,9,30,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"VAEQ99-0486",2004,1,10/20/2004,"2"," ",100,20,100,"SINGLE","CON_VSHAPED","BEDROCK"," " 
"VAEQ99-0487",2004,1,08/18/2004,"2"," ",100,14,200,"SINGLE","CON_VSHAPED","HILLSLOPE"," " 
"VAEQ99-0489",2004,1,09/14/2004,"2"," ",90,9,125,"SINGLE","UNC_NARROW","TERRACE"," " 
