"SITE_ID","YEAR","VISIT_NO","LOC_NAME","DATE_COL","TEAM_ID","XSTATUS","VALXSTAT","SITESAMP","MLAT_DD","MLON_DD","XLAT_DD","XLON_DD","MLAT_DEG","MLAT_MIN","MLAT_SEC","MLON_DEG","MLON_MIN","MLON_SEC","XLAT_DEG","XLAT_MIN","XLAT_SEC","XLON_DEG","XLON_MIN","XLON_SEC","XDIMEN","XGPSCOOR","VER_STAT","GPS_VER","LOC_VER","SIG_VER","RDS_VER","TOP_VER","OTH_VER","RCHWIDTH","RCHUP","RCHDOWN","RCHLEN","COM_IM","STATE","TRCHLEN","XLONDD" 
"WIDP99-0613",2001,1,"BERG CREEK",07/31/2001,"1","SAMPLEABLE","WADEABLE","Y",45.434380,-116.246570,45.434444,-116.246389,45,26,4,116,14,48,45,26,4,116,14,47," ","Y","VERIFIED","Y","N","Y","Y","Y"," ",2,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0614",2001,1,"LION CREEK",08/07/2001,"1","SAMPLEABLE","WADEABLE","Y",48.756710,-116.733690,48.756667,-116.733611,48,45,24,116,44,1,48,45,24,116,44,1,"3D","Y","VERIFIED","Y","N","Y","N","Y"," ",13,260,260,520,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0615",2001,1,"THOMPSON CREEK",07/12/2001,"1","SAMPLEABLE","WADEABLE","Y",43.666380,-114.536810,43.666389,-114.536111,43,39,59,114,32,13,43,39,59,114,32,10,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",4,80,80,160,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0690",2002,1,"BREAKFAST CREEK",08/07/2002,"1","SAMPLEABLE","WADEABLE","Y",46.860278,-116.038056,46.859722,-116.206944,46,51,37,116,2,17,46,51,35,116,12,25,"3D","Y","VERIFIED","Y","Y","N","N","Y"," ",4,80,80,160," ","ID", ,  
"WIDP99-0694",2002,1,"NORTH CREEK",07/08/2002,"1","SAMPLEABLE","WADEABLE","Y",42.376610,-111.477170,42.376111,-111.478056,42,22,36,111,28,38,42,22,34,111,28,41,"3D","Y","VERIFIED","Y","N","N","Y","Y"," ",3,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0695",2002,1,"EAST CAMAS CREEK",07/17/2002,"1","SAMPLEABLE","PARBYWADE","Y",44.466400,-111.911330,44.431389,-111.910556,44,27,59,111,54,41,44,25,53,111,54,38,"3D","Y","VERIFIED","Y","N","N","N","N"," ",4,80,80,160,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0697",2002,1,"WAPITI CREEK",06/27/2002,"1","SAMPLEABLE","WADEABLE","Y",44.137310,-115.186670,44.143056,-115.187500,44,8,14,115,11,12,44,8,35,115,11,15,"3D","N","VERIFIED","Y","N","Y","Y","Y"," ",5,100,100,200,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0698",2002,1,"LAPWAI CREEK",07/22/2002,"1","SAMPLEABLE","WADEABLE","Y",46.364710,-116.746360,46.365000,-116.745556,46,21,53,116,44,47,46,21,54,116,44,44,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",7,140,140,280,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0699",2002,1,"HANGMAN CREEK",07/31/2002,"1","SAMPLEABLE","WADEABLE","Y",47.108770,-116.731960,47.108611,-116.733056,47,6,32,116,43,55,47,6,31,116,43,59,"3D","Y","VERIFIED","Y","N","Y","Y","Y"," ",2,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0700",2002,1,"NNT TO NORTH FORK POCATELLO CREEK",06/25/2002,"1","SAMPLEABLE","INTWADE","Y",42.909880,-112.326270,42.905556,-112.330556,42,54,36,112,19,35,42,54,20,112,19,50,"3D","N","VERIFIED","Y","N","N","N","Y"," ",2,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0701",2002,1,"MIKE SPENCER CANYON CREEK",07/15/2002,"1","SAMPLEABLE","WADEABLE","Y",43.525740,-111.254280,43.525278,-111.254722,43,31,33,111,15,15,43,31,31,111,15,17,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",2,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0724",2002,1,"YANKEE FORK",08/12/2002,"1","SAMPLEABLE","WADEABLE","Y",44.387778,-114.693889,44.386667,-114.695556,44,23,16,114,41,38,44,23,12,114,41,44,"3D","Y","VERIFIED","Y","N","Y","Y","Y"," ",9,180,180,360," ","ID", ,  
"WIDP99-0725",2002,1,"NORTH FORK OF REEDS CREEK",08/07/2002,"1","SAMPLEABLE","WADEABLE","Y",46.662222,-115.786389,46.661111,-115.788056,46,39,44,115,47,11,46,39,40,115,47,17,"3D","Y","VERIFIED","Y","Y","Y","Y","Y"," ",2,75,75,150," ","ID", ,  
"WIDP99-0726",2002,1,"WEST FORK POTLATCH RIVER",07/23/2002,"1","SAMPLEABLE","WADEABLE","Y",46.938820,-116.461720,46.936667,-116.461944,46,56,20,116,27,42,46,56,12,116,27,43,"3D","Y","VERIFIED","Y","N","N","Y","Y"," ",2,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0727",2002,1,"SOUTH FORK TOPENCE CREEK",07/10/2002,"1","SAMPLEABLE","WADEABLE","Y",42.852480,-112.077260,42.854444,-112.069444,42,51,9,112,4,38,42,51,16,112,4,10,"3D","N","VERIFIED","Y","N","N","N","Y"," ",3,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0729",2002,1,"PROSPECTOR CREEK",07/30/2002,"1","SAMPLEABLE","WADEABLE","Y",47.197560,-115.637230,47.211389,-115.613889,47,11,51,115,38,14,47,12,41,115,36,50,"3D","N","VERIFIED","Y","N","N","N","Y"," ",4,0,160,160,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","ID", ,  
"WIDP99-0737",2002,1,"NNT TO NORTH FORK GOLD RIVER",08/21/2002,"1","SAMPLEABLE","WADEABLE","Y",44.708611,-115.830278, , ,44,42,31,115,49,49, , , , , , ," "," ","VERIFIED","N","N","Y","Y","Y"," ",2,75,75,150," ","ID", ,  
"WIDP99-0738",2002,1,"AMERICAN RIVER",08/19/2002,"1","SAMPLEABLE","WADEABLE","Y",45.893611,-115.447778,45.893611,-115.449722,45,53,37,115,26,52,45,53,37,115,26,59,"3D","Y","VERIFIED","Y","N","Y","Y","Y"," ",5,100,100,200," ","ID", ,  
"WIDP99-0768",2003,1,"FLAT CREEK",06/30/2003,"1","SAMPLEABLE","WADEABLE","Y",42.007500,-115.218889,42.008333,-115.218889,42,0,27,115,13,8,42,0,30,115,13,8,"3D","Y","VERIFIED","Y","N","Y","N","Y"," ",4,80,80,160," ","ID", ,  
"WIDP99-0769",2003,1,"PAHSIMEROI RIVER",07/14/2003,"1","SAMPLEABLE","WADEABLE","Y",44.272222,-113.656667,44.272222,-113.656667,44,16,20,113,39,24,44,16,20,113,39,24,"3D","Y","VERIFIED","Y","N","N","Y","Y"," ",4,80,80,160," ","ID", ,  
"WIDP99-0770",2003,1,"RATTLESNAKE CREEK",07/02/2003,"1","SAMPLEABLE","WADEABLE","Y",44.268056,-115.875000,44.268333,-115.875000,44,16,5,115,52,30,44,16,6,115,52,30,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",4,80,80,160," ","ID", ,  
"WIDP99-0772",2003,1,"SECOND CREEK",07/07/2003,"1","SAMPLEABLE","WADEABLE","Y",42.213611,-112.145556,42.213611,-112.146111,42,12,49,112,8,44,42,12,49,112,8,46,"3D","Y","VERIFIED","Y","Y","N","N","Y"," ",2,75,75,150," ","ID", ,  
"WMTP99-0503",2002,1,"BELT CREEK",09/23/2002,"1","SAMPLEABLE","WADEABLE","Y",46.945520,-110.748770,45.945833,-110.748611,46,56,44,110,44,56,45,56,45,110,44,55,"3D","Y","VERIFIED","Y","N","N","Y","Y"," ",6,120,120,240,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0505",2002,1,"DUTCHMAN CREEK",08/26/2002,"1","SAMPLEABLE","WADEABLE","Y",46.414730,-111.997130,46.447500,-111.997222,46,24,53,111,59,50,46,26,51,111,59,50,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",3,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0507",2002,1,"SIXMILE CREEK",07/22/2002,"1","SAMPLEABLE","WADEABLE","Y",45.271090,-110.774370,45.271111,-110.775278,45,16,16,110,46,28,45,16,16,110,46,31,"3D","Y","VERIFIED","Y","Y","N","Y","Y"," ",6,115,115,230,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0509",2001,1,"LITTLE SLEEPING CHILD CREEK",09/13/2001,"1","SAMPLEABLE","WADEABLE","Y",46.097778,-114.092778,46.097778,-114.093333,46,5,52,114,5,34,46,5,52,114,5,36,"3D","Y","VERIFIED","Y","Y","N","Y","Y"," ",2,80,80,160," ","MT", ,  
"WMTP99-0510",2000,1,"MUDDY CREEK",10/08/2000,"1","SAMPLEABLE","WADEABLE","Y",48.205660,-109.754530,48.205556,-109.759444,48,12,20,109,45,16,48,12,20,109,45,34,"3D","N","VERIFIED","Y","Y","N","Y","Y"," ",1.5,75,75,150," ","MT", ,  
"WMTP99-0515",2000,1,"MOOSE CREEK",08/18/2000,"1","SAMPLEABLE","WADEABLE","Y",48.824790,-114.520560,48.829167,-114.490833,48,49,29,114,31,14,48,49,45,114,29,27,"3D","N","VERIFIED","Y","N","N","Y","Y"," ",6,120,120,240," ","MT", ,  
"WMTP99-0516",2002,1,"KEEP COOL CREEK",08/18/2002,"1","SAMPLEABLE","WADEABLE","Y",46.973820,-112.622950,46.973889,-112.623333,46,58,26,112,37,23,46,58,26,112,37,24,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",2,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0517",2001,1,"PINTLER CREEK",09/16/2001,"1","SAMPLEABLE","WADEABLE","Y",45.907222,-113.480000,45.907222,-113.481111,45,54,26,113,28,48,45,54,26,113,28,52,"3D","Y","VERIFIED","Y","N","Y","Y","Y"," ",4,75,75,150," ","MT", ,  
"WMTP99-0518",2002,1,"JACK CREEK",07/13/2002,"1","SAMPLEABLE","WADEABLE","Y",45.370000,-111.620556,45.370000,-111.621111,45,22,12,111,37,14,45,22,12,111,37,16,"3D","Y","VERIFIED","Y","N","N","Y","Y"," ",6,124,124,248," ","MT", ,  
"WMTP99-0521",2001,1,"SPRING PARK CREEK",07/30/2001,"1","SAMPLEABLE","WADEABLE","Y",46.930833,-110.869167,46.930833,-110.870556,46,55,51,110,52,9,46,55,51,110,52,14,"3D","Y","VERIFIED","Y","N","Y","Y","Y"," ",1,75,75,150," ","MT", ,  
"WMTP99-0523",2003,1,"TRIB TO COCO CREEK",08/09/2003,"1","SAMPLEABLE","WADEABLE","Y",46.245670,-110.356520,46.245556,-110.356389,46,14,44,110,21,23,46,14,44,110,21,23,"3D","Y","VERIFIED","Y","Y","N","Y","Y"," ",3,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0600",2001,1,"MOOSE CREEK",07/24/2001,"1","SAMPLEABLE","WADEABLE","Y",48.836667,-114.367778,48.838056,-114.365833,48,50,12,114,22,4,48,50,17,114,21,57,"3D","Y","VERIFIED","Y","N","N","Y","Y"," ",4,75,75,150," ","MT", ,  
"WMTP99-0604",2001,1,"O'FALLON CREEK",10/07/2001,"1","SAMPLEABLE","WADEABLE","Y",46.470556,-104.770000,46.471667,-104.769722,46,28,14,104,46,12,46,28,18,104,46,11,"3D","Y","VERIFIED","Y","N","N","N","N"," ",8,150,150,300," ","MT", ,  
"WMTP99-0607",2001,1,"HUNGRY HORSE CREEK",07/23/2001,"1","SAMPLEABLE","WADEABLE","Y",48.353611,-113.879722,48.353056,-112.880000,48,21,13,113,52,47,48,21,11,112,52,48,"3D","Y","VERIFIED","Y","N","N","Y","Y"," ",4,75,75,150," ","MT", ,  
"WMTP99-0608",2001,1,"SOUTH FORK LITTLE JOE CREEK",07/19/2001,"1","SAMPLEABLE","WADEABLE","Y",47.207778,-115.219444,47.205556,-115.221389,47,12,28,115,13,10,47,12,20,115,13,17,"3D","Y","VERIFIED","Y","N","N","Y","Y"," ", ,105,105,210," ","MT", ,  
"WMTP99-0609",2001,1,"FRED BURR CREEK",07/09/2001,"1","SAMPLEABLE","WADEABLE","Y",46.297500,-113.227222,46.296389,-113.229444,46,17,51,113,13,38,46,17,47,113,13,46,"3D","Y","VERIFIED","Y","N","N","Y","Y"," ",3,75,75,150," ","MT", ,  
"WMTP99-0613",2001,1,"MIDDLE FORK BEAVER CREEK",10/17/2001,"1","SAMPLEABLE","WADEABLE","Y",46.958611,-109.548889,46.956667,-109.549167,46,57,31,109,32,56,46,57,24,109,32,57,"3D","Y","VERIFIED","Y","Y","N","N","Y"," ",5,90,90,180," ","MT", ,  
"WMTP99-0628",2001,1,"FISH CREEK",10/15/2001,"1","SAMPLEABLE","WADEABLE","Y",46.250833,-109.768889,46.250556,-109.768889,46,15,3,109,46,8,46,15,2,109,46,8,"3D","Y","VERIFIED","Y","Y","N","N","Y"," ",2,75,75,150," ","MT", ,  
"WMTP99-0633",2001,1,"LITTLE BOULDER RIVER",07/11/2001,"1","SAMPLEABLE","WADEABLE","Y",46.166944,-112.207500,46.166944,-112.208889,46,10,1,112,12,27,46,10,1,112,12,32,"3D","Y","VERIFIED","Y","N","N","Y","Y"," ", ,75,75,150," ","MT", ,  
"WMTP99-0635",2001,1,"BIG MUDDY CREEK",09/28/2001,"1","SAMPLEABLE","WADEABLE","Y",48.488333,-104.557222,48.488889,-104.557778,48,29,18,104,33,26,48,29,20,104,33,28,"3D","Y","VERIFIED","Y","Y","N","N","Y"," ",10,210,210,420," ","MT", ,  
"WMTP99-0648",2001,1,"LITTLE POWDER RIVER",10/12/2001,"1","SAMPLEABLE","WADEABLE","Y",45.318889,-105.316389,45.318889,-105.317778,45,19,8,105,18,59,45,19,8,105,19,4,"3D","Y","VERIFIED","Y","Y","N","N","Y"," ",6,120,120,240," ","MT", ,  
"WMTP99-0653",2001,1,"FRENCHMAN CREEK",09/23/2001,"1","SAMPLEABLE","WADEABLE","Y",48.911667,-107.307500,48.911667,-107.308889,48,54,42,107,18,27,48,54,42,107,18,32,"3D","Y","VERIFIED","Y","Y","N","N","Y"," ",4,80,80,160," ","MT", ,  
"WMTP99-0697",2002,1,"OTTER CREEK",10/09/2002,"1","SAMPLEABLE","WADEABLE","Y",45.246710,-106.160780,45.246667,-106.160278,45,14,48,106,9,39,45,14,48,106,9,37,"3D","Y","VERIFIED","Y","N","N","Y","Y"," ",10,200,200,400,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0698",2002,1,"MCCORMICK CREEK",08/22/2002,"1","SAMPLEABLE","WADEABLE","Y",45.788240,-113.444010,45.790278,-113.442778,45,47,18,113,26,38,45,47,25,113,26,34,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",1,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0699",2002,1,"CURRANT CREEK",10/10/2002,"1","SAMPLEABLE","WADEABLE","Y",46.410800,-109.035730,46.410833,-109.036389,46,24,39,109,2,9,46,24,39,109,2,11,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",1,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0701",2002,1,"FISH CREEK",07/10/2002,"1","SAMPLEABLE","WADEABLE","Y",45.803333,-112.382778, , ,45,48,12,112,22,58, , , , , , ," "," ","VERIFIED","N","N","N","N","Y"," ",5,100,100,200," ","MT", ,  
"WMTP99-0702",2002,1,"SPAIN FERRIS DITCH",07/20/2002,"1","SAMPLEABLE","WADEABLE","Y",45.723889,-111.170556,45.724167,-111.171667,45,43,26,111,10,14,45,43,27,111,10,18,"3D","Y","VERIFIED","Y","Y","N","N","Y"," ",4,84,84,168," ","MT", ,  
"WMTP99-0703",2003,1,"UNKNOWN",08/20/2003,"1","SAMPLEABLE","WADEABLE","Y",45.123710,-109.677060,45.125556,-109.680833,45,7,25,109,40,37,45,7,32,109,40,51,"3D","N","VERIFIED","Y","N","N","N","N"," ",4,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0704",2002,1,"MOUNT CREEK TRIBUTARY",08/20/2002,"1","SAMPLEABLE","WADEABLE","Y",47.987000,-114.564560,47.986667,-114.564722,47,59,13,114,33,52,47,59,12,114,33,53,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",1,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0705",2002,1,"WEST FORK LOLO CREEK",10/22/2002,"1","SAMPLEABLE","WADEABLE","Y",46.685520,-114.558010,46.685833,-114.559167,46,41,8,114,33,29,46,41,9,114,33,33,"3D","Y","VERIFIED","Y","N","N","N","N"," ",6,120,120,240,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0707",2003,1,"CROOKED CREEK",08/11/2003,"1","SAMPLEABLE","WADEABLE","Y",46.952930,-111.541410,46.952500,-111.541389,46,57,11,111,32,29,46,57,9,111,32,29,"3D","Y","VERIFIED","Y","Y","N","Y","N"," ",2,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0712",2003,1,"SCHOOL SECTION COULEE",07/28/2003,"1","SAMPLEABLE","WADEABLE","Y",47.529800,-112.170470,47.530000,-112.170556,47,31,47,112,10,14,47,31,48,112,10,14,"3D","Y","VERIFIED","Y","Y","N","Y","Y"," ",3,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0713",2002,1,"WEST BOULDER RIVER",09/02/2002,"1","SAMPLEABLE","WADEABLE","Y",45.552530,-110.306360,45.551667,-110.308056,45,33,9,110,18,23,45,33,6,110,18,29,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",12,240,240,480,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0715",2003,1,"INGERSOL CREEK",08/08/2003,"1","SAMPLEABLE","WADEABLE","Y",45.351140,-109.559930,45.350833,-109.560556,45,21,4,109,33,36,45,21,3,109,33,38,"3D","Y","VERIFIED","Y","N","N","Y","N"," ",1,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0716",2002,1,"BASIN CREEK",07/24/2002,"1","SAMPLEABLE","WADEABLE","Y",46.675410,-110.439690,46.675556,-110.438889,46,40,31,110,26,23,46,40,32,110,26,20,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",1,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0719",2002,1,"CLEAR CREEK",09/22/2002,"1","SAMPLEABLE","WADEABLE","Y",48.271150,-109.526180,48.271389,-109.527222,48,16,16,109,31,34,48,16,17,109,31,38,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",3,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0721",2002,1,"UPPER BIG HOLE RIVER",08/23/2002,"1","SAMPLEABLE","WADEABLE","Y",45.235130,-113.474600,45.235833,-113.475833,45,14,6,113,28,29,45,14,9,113,28,33,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",6,120,120,240,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0722",2002,1,"LONE PINE CREEK",09/06/2002,"1","SAMPLEABLE","WADEABLE","Y",47.211910,-112.495040,47.213056,-112.495000,47,12,43,112,29,42,47,12,47,112,29,42,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",2,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0723",2002,1,"JERRY CREEK",07/07/2002,"1","SAMPLEABLE","WADEABLE","Y",45.825833,-112.881111,45.828611,-112.878889,45,49,33,112,52,52,45,49,43,112,52,44,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",7,146,146,292," ","MT", ,  
"WMTP99-0727",2002,1,"MCHESSOR CREEK",08/24/2002,"1","SAMPLEABLE","WADEABLE","Y",45.330100,-112.309230,45.329722,-112.309444,45,19,48,112,18,33,45,19,47,112,18,34,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",2,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0729",2002,1,"HIGHWOOD CREEK",10/12/2002,"1","SAMPLEABLE","WADEABLE","Y",47.499040,-110.715650,47.499444,-110.716389,47,29,57,110,42,56,47,29,58,110,42,59,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",5,100,100,200,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0731",2002,1,"WILLOW CREEK",09/19/2002,"1","SAMPLEABLE","WADEABLE","Y",48.620270,-106.956420,48.621667,-106.957500,48,37,13,106,57,23,48,37,18,106,57,27,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",10,200,200,400,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0733",2004,1,"BEAR CREEK",09/04/2004,"1","SAMPLEABLE","WADEABLE","Y",45.141660,-109.039240,45.141667,-109.039444,45,8,30,109,2,21,45,8,30,109,2,22,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",2,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0745",2002,1,"BROWNS CREEK",10/23/2002,"1","SAMPLEABLE","WADEABLE","Y",45.065370,-113.202990,45.065278,-113.215278,45,3,55,113,12,11,45,3,55,113,12,55,"3D","N","VERIFIED","Y","N","N","N","N"," ",1,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0748",2003,1,"TRIB TO PETERSON CREEK",07/17/2003,"1","SAMPLEABLE","INTWADE","Y",46.376110,-112.707510,46.376111,-112.707500,46,22,34,112,42,27,46,22,34,112,42,27,"3D","Y","VERIFIED","Y","Y","N","Y","Y"," ", ,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0749",2002,1,"JACKSON CREEK",09/04/2002,"1","SAMPLEABLE","WADEABLE","Y",45.706100,-110.788670,45.706111,-110.787778,45,42,22,110,47,19,45,42,22,110,47,16,"3D","Y","VERIFIED","Y","N","N","N","Y"," ",3,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0793",2003,1,"TWELVE MILE CREEK",08/22/2003,"1","SAMPLEABLE","WADEABLE","Y",45.912980,-108.408110,45.913056,-108.408333,45,54,47,108,24,29,45,54,47,108,24,30,"3D","Y","VERIFIED","Y","N","N","N","N"," ",1,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0801",2003,1,"TRIB TO DUNKLEBERG",07/24/2003,"1","SAMPLEABLE","WADEABLE","Y",46.511490,-113.080870,46.511389,-113.082222,46,30,41,113,4,51,46,30,41,113,4,56,"3D","Y","VERIFIED","Y","N","N","Y","Y"," ",0.49,75,75,150,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0803",2003,1,"BRACKET CREEK",07/26/2003,"1","SAMPLEABLE","WADEABLE","Y",45.859790,-110.854830,45.859722,-110.855278,45,51,35,110,51,17,45,51,35,110,51,19,"3D","Y","VERIFIED","Y","N","Y","Y","N"," ",5,100,100,200,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.","MT", ,  
"WMTP99-0804",2004,1,"TULE CREEK",07/10/2004,"1","SAMPLEABLE","WADEABLE","Y",48.223890,-105.517200,48.223611,-105.517500,48,13,26,105,31,2,48,13,25,105,31,3,"3D","Y","VERIFIED","Y","Y","N","Y","N"," ",13,260,260,520,"CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP COORDINATES FROM DESIGN DATA SET.","MT", ,  
