"SITE_ID","YEAR","VISIT_NO","XBKA","XUN","XBKF_W","XBKF_H","XINC_H","XPCM","XPCMG","XPMG","XPMGH","XPMGW","XCL","XGB","XC","XG","XCMW","XCMGW","PCAN_C","XCDENBK","XCDENMID","XEMBED","XFC_ALG","XFC_AQM","XFC_LWD","XFC_BRS","XFC_OHV","XFC_UCB","XFC_RCK","XFC_HUM","XFC_ALL","XFC_NAT","XFC_BIG","W1_HALL","W1_HNOAG","W1_HAG","W1H_WALL","W1H_PIPE","LSUB_DMM","LTEST","LRBS_TST","LDMB_BW5","LRBS_BW5","REACHLEN","XSLOPE","XDEPTH","RPGT75","RPGT100","RPMXDEP","RPXAREA","RP100","PCT_FN","PCT_SA","PCT_HP","PCT_RC","PCT_SAFN","PCT_SFGF","PCT_BIGR","PCT_BDRK","PCT_ORG","LSUBD_SD","V1W_MSQ","V4W_MSQ","V1TM100","V4TM100","SINU","SDDEPTH","XWIDTH","XWXD","XWD_RAT","SDWXD","PCT_FA","PCT_FAST","PCT_SLOW","PCT_POOL","PCT_DRS","PCT_SIDE","SAMPLED" 
"WWYP99-0594",2001,1,22.863636364,0.0181818182,6.7090909091,0.4545454545,0.8981818182,0,0,0,0,0,0.0340909091,0.3829545455,0.0727272727,0.3829545455,0.0727272727,0.1,0.9545454545,63.636363636,48.262032086,51.818181818,0.0409090909,0,0.0318181818,0.0227272727,0.0045454545,0.0045454545,0.1409090909,0,0.2045454545,0.2045454545,0.1772727273,0,0,0,0,0,1.5404311314,1.8372367993,-0.296805668,2.2119752338,-0.671544102,149,3.85,26.066666667,0,0,34.7525,0.2666161361,5.3681101222,3.8095238095,13.333333333,0,0,17.142857143,20.952380952,79.047619048,1.9047619048,0,1.2446828292,0.0218825594,0,18.645637584,0,1.2993254407,7.0603027357,3.895,0.978725,16.423753349,0.4953324634,0,45.333333333,54.666666667,15.333333333,0,0,"YES" 
"WWYP99-0598",2001,1,65.090909091,0.0633333333,2.9818181818,0.3663636364,0.6227272727,0.9090909091,0.9090909091,1,0.7727272727,0.9090909091,0.0522727273,0.2738636364,0.1318181818,0.6170454545,0.2375,0.4863636364,0.8636363636,86.096256684,61.029411765,74.090909091,0,0.0272727273,0.0704545455,0.0727272727,0.1159090909,0.1409090909,0.2136363636,0,0.6136363636,0.6136363636,0.425,0,0,0,0,0,1.0464101802,1.5815563031,-0.535146123,1.8201577689,-0.773747589,149,1.88,29.628378378,1,0,75.87,1.2041536761,14.546822933,8,31,0,0,39,45,46,6,9,1.7882264691,0.0019761827,0,1.433557047,0,1.3496868314,16.976686858,2.0289473684,0.7160789474,8.689128361,0.8448115546,0,15.436241611,84.563758389,46.308724832,0,0,"YES" 
"WWYP99-0599",2001,1,30.636363636,0.08,3.3454545455,0.5363636364,1.7454545455,0.7727272727,0.8095238095,1,0.619047619,0.9523809524,0.0318181818,0.2704545455,0.0931818182,0.2613636364,0.1659090909,0.2477272727,0.7272727273,73.796791444,52.005347594,32.636363636,0,0,0,0.0227272727,0.05,0.0136363636,0.0818181818,0,0.1681818182,0.1681818182,0.0954545455,1.3334,0.6667,0.6667,0,0,2.0366367423,1.6755382299,0.3610985124,2.5421448367,-0.505508094,149,9.35,7.3966666667,0,0,36.085,0.0989902693,2.1924019384,0,1.9047619048,0,0,1.9047619048,9.5238095238,90.476190476,5.7142857143,0,0.8021864863,0.0221757368,0.0150519769,8.2791946309,5.0355704698,1.0368460948,6.84936108,1.07,0.060375,49.605377079,0.0850564634,0,47.651006711,48.993288591,30.872483221,3.355704698,5.3691275168,"YES" 
"WWYP99-0600",2001,1,80.318181818,0.0840909091,2.3,0.3454545455,0.6181818182,0.5454545455,0.5454545455,0.9545454545,0.9545454545,0.9545454545,0.0988636364,0.0784090909,0.3920454545,1.0977272727,0.9681818182,1.5170454545,0,98.930481283,97.593582888,63.636363636,0,0,0.0045454545,0.4659090909,0.8204545455,0.0545454545,0.0045454545,0,1.35,1.35,0.0636363636,1.3334,0.6667,0.6667,0,0,0.7059153971,1.2135429905,-0.507627593,1.5422588627,-0.836343466,149,1.085,22,0,0,40.87,0.8702082168,9.3445177642,2.8571428571,58.095238095,16.19047619,0,60.952380952,64.761904762,18.095238095,4.7619047619,0.9523809524,1.7696545408,0.0015231981,0,1.0496644295,0,1.3742454397,7.8381274301,1.85,0.4491,8.4090253623,0.1801414357,0,34,66,5.3333333333,0,0,"YES" 
"WWYP99-0603",2001,1,30,0,12.272727273,0.6818181818,1.6136363636,0.7272727273,0.7272727273,0.9545454545,0.5454545455,0.8181818182,0.0431818182,0.6829545455,0.0886363636,0.2056818182,0.1727272727,0.2886363636,0.2727272727,50,29.411764706,47,0.05,0,0.0045454545,0.0575,0.0045454545,0.0045454545,0.425,0,0.4961363636,0.4961363636,0.4340909091,0,0,0,0,0,1.8876461497,1.9643751831,-0.076729033,2.5859691978,-0.698323048,149,6.85,19.633333333,0,0,73.5025,0.2020709702,5.2891059322,0,4.7619047619,0,0,4.7619047619,17.142857143,82.857142857,0,0,0.9300041061,0.0018986826,0,3.0006711409,0,1.2984507602,10.895117228,1.7455,0.337985,10.59678372,0.2608735614,2,44.666666667,55.333333333,32,0,0,"YES" 
"WWYP99-0604",2001,1,44.222222222,0,3,0.33,0.33,0,0,1,0.6818181818,1,0,0.2613636364,0,0.7863636364,0.2340909091,0.6318181818,0,87.058823529,75.588235294,91.2,0.015,0,0,0.5318181818,0.5113636364,0,0,0,1.0431818182,1.0431818182,0,1.5508947368,0.3508947368,1.2,0,0,-2.110922507,1.6684958316,-3.779418339, , ,149,1.8316666667,37.15, , , , , ,75.555555556,0,0,0,75.555555556,75.555555556,0,0,24.444444444,0,0,0,0,0,2.7450341431,17.207898323,1.6352941176,0.7091176471,5.0387596096,0.6153481619,0,0,100,53.389830508,0,0,"YES" 
"WWYP99-0605",2001,1,61.818181818,0.0772727273,5.2909090909,0.3363636364,0.6818181818,0,0,0.5454545455,0.1818181818,0.5454545455,0,0.0863636364,0,0.6011363636,0.0693181818,0.1409090909,0,28.07486631,8.2887700535,53.636363636,0.2545454545,0.4772727273,0.0045454545,0.0136363636,0.0681818182,0.0272727273,0.0636363636,0,0.1772727273,0.1772727273,0.0954545455,1.65155,0.6667,0.98485,0,0,1.2721943695,1.2733090295,-0.00111466,1.5393319943,-0.267137625,149,0.95,28.833333333,0,0,41.14,0.6758092578,8.6177019446,20,1.9047619048,0,0,21.904761905,22.857142857,77.142857143,0,0,1.8015997834,0.0032561867,0,1.7228187919,0,1.023309096,9.1441965801,3.975,1.26825,13.133230369,0.3826584123,0,44,56,14.666666667,0,1.3422818792,"YES" 
"WWYP99-0606",2001,1,74.045454545,0.04,2.5,0.3609090909,0.7072727273,0,0,1,1,0,0,0.15,0,0.4386363636,0,0,0,83.155080214,7.486631016,81.454545455,0.0681818182,0,0,0,0.0681818182,0.0181818182,0,0.05,0.1363636364,0.0863636364,0.0681818182,3.00005,1.50005,1.5,0.83335,0,-0.262896316,0.3135832198,-0.576479536,0.8089751588,-1.071871475,149,0.2,15.026666667,0,0,15.15,0.4073273338,4.1006107425,36.19047619,18.095238095,3.8095238095,0,54.285714286,80.952380952,15.238095238,0,0,1.6374174211,0,0,0,0,1.0059304635,4.4479792058,1.765,0.2866,12.028965413,0.0967554704,0,38.666666667,61.333333333,0,0,0,"YES" 
"WWYP99-0607",2001,1,12.8125,0,51.325,0.8625,1.83125,0.75,0.75,0.9375,0.875,0.9375,0.05625,0.275,0.1359375,0.4453125,0.3609375,0.565625,0.0625,46.323529412,2.2058823529,42.125,0.05,0,0.00625,0.05,0.115625,0,0.175,0.01875,0.365625,0.346875,0.2,3.802225,3.11469375,0.68753125,0.38541875,0.04166875,1.6982594716,1.8341634274,-0.135903956,2.2116180452,-0.513358574,607.2,1.7142857143,58.128571429,0,0,52.517714286,2.114728,5.5724057971,5.3333333333,0,0,0,5.3333333333,13.333333333,86.666666667,0,0,1.1130161599,0.0009015054,0.0000934074,4.6460803689,0.4794137022,1.0559100537,16.81003964,35.407142857,20.030714286,73.023008365,16.321833195,0,51.428571429,48.571428571,0,0,57.142857143,"YES" 
"WWYP99-0608",2001,1,57.318181818,0.0827272727,2.9454545455,0.4545454545,0.6727272727,0.9,0.9,1,1,0.5,0.0318181818,0.1761363636,0.0613636364,0.6397727273,0.1045454545,0.2670454545,0.9090909091,69.786096257,51.737967914,43.818181818,0.0363636364,0.0409090909,0.1,0.0727272727,0.1818181818,0.0545454545,0.3386363636,0,0.7477272727,0.7477272727,0.4931818182,0,0,0,0,0,1.5981078778,1.8314902404,-0.233382363,2.3903518283,-0.79224395,149,6.95,14.25,0,0,26.1425,0.0920279209,2.5940756225,1.9047619048,10.476190476,0,0,12.380952381,23.80952381,68.571428571,0,7.619047619,1.1430145446,0.027536457,0.0113973817,38.891275168,25.453020134,1.2221140767,5.8097677544,2.345,0.3126,19.296219592,0.1981951192,0,48.648648649,51.351351351,15.540540541,0,0,"YES" 
"WWYP99-0609",2001,1,63.045454545,0.0036363636,1.2272727273,0.3,0.5,0.4285714286,0.4285714286,0.9090909091,0.1363636364,0.9090909091,0.0047619048,0.4704545455,0.025,0.6375,0.2181818182,0.6454545455,0.4545454545,9.6256684492,2.5401069519,68,0.3636363636,0.0272727273,0,0.0090909091,0.0454545455,0.0090909091,0,0,0.0636363636,0.0636363636,0.0090909091,1.83335,0.33335,1.5,0,0,0.6242762368,0.8656151892,-0.241338952,1.411390944,-0.787114707,149,1,10.713333333,0,0,23.19,0.1758735217,3.0689339358,1.9047619048,35.238095238,0,0,37.142857143,59.047619048,40.952380952,0,0,0.9976022166,0,0,0,0,1.0393291193,4.4061224437,0.705,0.0848,7.3398831185,0.0528997065,0,63.333333333,36.666666667,20.666666667,0,0,"YES" 
"WWYP99-0610",2001,1,59,0.0227272727,4.0363636364,0.3,1.1,0,0,1,0.6818181818,1,0,0.1607142857,0,0.4397727273,0.2363636364,0.4965909091,0,74.598930481,45.454545455,68,0.0363636364,0.1977272727,0.0045454545,0.125,0.1545454545,0.0045454545,0.0636363636,0,0.3522727273,0.3522727273,0.0727272727,1.0151636364,0.1818181818,0.8333454545,0.1818181818,0,0.928811987,2.1575415383,-1.228729551,2.3870346256,-1.458222639,149,7.062,29.711409396,0,0,71.687,0.5030843586,8.7786532365,10.476190476,29.523809524,0,0,40,47.619047619,46.666666667,11.428571429,5.7142857143,1.8074382733,0.0026720177,0,2.9785234899,0,1.0509299627,19.398138425,2.905,0.8689,12.358073671,0.5048319053,0,36.912751678,63.087248322,21.476510067,0,5.3691275168,"YES" 
"WWYP99-0612",2001,1,48.772727273,0.0090909091,4.2636363636,0.2454545455,1.0545454545,0.9,0.9,1,1,0.2727272727,0.0261904762,0.2045454545,0.0833333333,0.6,0.1113636364,0.1659090909,0,86.898395722,54.144385027,51.818181818,0.0363636364,0,0,0.0272727273,0.0772727273,0.0045454545,0,0,0.1090909091,0.1090909091,0.0045454545,2.7955,1.2955,1.5,0.0681818182,0,0.796999903,1.0276976268,-0.230697724,1.2483574731,-0.45135757,174.4,0.59,26.372727273,0,0,44.584,0.9503189644,7.0837996203,0,34.285714286,0,0,34.285714286,47.619047619,50.476190476,0,1.9047619048,0.9918711125,0,0,0.1043577982,0,1.0304851515,10.331087042,3.795,0.9219,17.178183029,0.285892674,0,42.727272727,57.272727273,14.545454545,0,0,"YES" 
"WWYP99-0613",2001,1,45.909090909,0.0154545455,5.2636363636,0.7545454545,1.9681818182,0,0,0,0,0,0,0.625,0,0.3954545455,0,0.2909090909,0,28.07486631,10.147058824,58.545454545,0,0.0181818182,0,0.0090909091,0.0681818182,0.0136363636,0.0613636364,0,0.1522727273,0.1522727273,0.075,1.46975,0.7879045455,0.6818454545,0,0,0.8963036733,1.0006458655,-0.104342192,1.6773510692,-0.781047396,149,0.79,18.506666667,0,0,32.0475,0.3757406655,6.0521986381,0,47.619047619,11.428571429,0,47.619047619,63.80952381,23.80952381,0.9523809524,0.9523809524,1.5798507269,0,0,0,0,1.0339833621,6.7612661801,1.53,0.25815,10.318638598,0.2135312808,0,47.333333333,52.666666667,27.333333333,0,0,"YES" 
"WWYP99-0614",2001,1,59.772727273,0.0090909091,1.9181818182,0.2727272727,1.1181818182,0.0909090909,0.0909090909,0.9545454545,0.8181818182,0.8636363636,0.0136363636,0.1590909091,0.0136363636,0.3375,0.1079545455,0.2136363636,0,46.256684492,19.518716578,74.545454545,0,0,0,0.05,0.1045454545,0.0090909091,0.0227272727,0,0.1863636364,0.1863636364,0.0318181818,1.3636545455,0.3636545455,1,0,0,0.5225416596,0.8504345002,-0.327892841,1.6045893021,-1.082047643,149,1.854,5.58,0,0,10.833,0.040626688,1.1724480416,6.6666666667,27.619047619,0,0,34.285714286,66.666666667,29.523809524,0,3.8095238095,1.1481299996,0,0,0,0,1.0915733206,2.1898790994,1.11,0.0601,21.603571429,0.023918502,0,40.666666667,59.333333333,8,0,0,"YES" 
"WWYP99-0615",2001,1,37.952380952,0.01,1.6444444444,0.2818181818,1.1863636364,0.7727272727,0.7727272727,1,0.9545454545,0.6818181818,0.0022727273,0.3795454545,0.0863636364,0.3375,0.1681818182,0.3136363636,0.0909090909,43.048128342,37.834224599,53.818181818,0.0590909091,0.0318181818,0,0,0.1159090909,0.0045454545,0.0318181818,0,0.1522727273,0.1522727273,0.0363636364,1.5,0,1.5,0,0,0.8218622675,1.1440714115,-0.322209144,1.8251916982,-1.003329431,149,3.03,6.7133333333,0,0,19.49,0.0980509995,2.1715993177,13.333333333,2.8571428571,0,0,16.19047619,40.952380952,54.285714286,0,4.7619047619,1.3000509219,0.0025426265,0,0.4181208054,0,1.1210123664,4.5159473824,0.9973684211,0.0670789474,22.968331033,0.0590337152,0,2,98,14.666666667,0,0,"YES" 
"WWYP99-0616",2001,1,18.318181818,0,23.936363636,0.4727272727,1.2545454545,1,1,1,0.8888888889,0.9444444444,0.0210526316,0.5305555556,0.0684210526,0.3111111111,0.1578947368,0.3355263158,0.2727272727,21.122994652,0,42.545454545,0.0363636364,0,0,0,0.02,0,0.065,0,0.085,0.085,0.065,1.8939454545,0.3939454545,1.5,0.2045454545,0,1.7076805776,1.5418557293,0.1658248482,1.8565213103,-0.148840733,479.6,1.26,40.345454545,0,0,39.43,1.1551613333,4.3354678899,1.9047619048,0.9523809524,0,0,2.8571428571,11.428571429,87.619047619,0,0.9523809524,0.8027590545,0.0000907675,0,1.6743119266,1.4570475396,1.0148614855,11.776540483,14.645,5.8455,38.744221261,1.4718465845,0,50.909090909,49.090909091,22.727272727,0,11.818181818,"YES" 
"WAZP99-0590",2002,1,31.045454545,0,10.827272727,1.2,1.7545454545,0,0,0.5909090909,0.3181818182,0.5454545455,0,0.7102272727,0,0.1886363636,0.0295454545,0.0909090909,0,74.331550802,38.101604278,56.454545455,0.0545454545,0.0227272727,0,0,0.0863636364,0.0136363636,0.2568181818,0,0.3568181818,0.3568181818,0.2704545455,0.6136363636,0.6136363636,0,0.0454545455,0,1.3136536256,1.7746303784,-0.460976753,2.4398788708,-1.126225245,198,2.8,31.03,0,0,48.8,0.9735071237,7.3750539676,20.952380952,0,0,0,20.952380952,25.714285714,74.285714286,4.7619047619,0,1.871873817,0.0004799888,0,0.5196969697,0,1.040670759,12.752068559,4.75,1.3565,19.473537858,0.4678975934,0,89,11,5,0,0,"YES" 
"WAZP99-0712",2002,1,22.772727273,0,15.927272727,0.5272727273,0.5272727273,0.6818181818,0.6818181818,1,0.9545454545,1,0,0.0547619048,0.0977272727,0.7409090909,0.4625,0.7704545455,0,78.609625668,1.871657754,87.090909091,0.0636363636,0.0409090909,0,0.0136363636,0.05,0,0.0227272727,0.0045454545,0.0909090909,0.0863636364,0.0272727273,0.6136363636,0.6136363636,0,0,0,-0.381433569,1.1281903112,-1.50962388,1.6413303176,-2.022763887,435.6,0.9,21.79,0,0,21.928,0.7791270087,3.3983960434,34.285714286,39.047619048,0,0,73.333333333,76.19047619,23.80952381,0,0,1.6154357743,0.0004808358,0,0.7658402204,0,1.0113364914,6.3838416603,12.935,2.6978,65.293673818,0.770818881,0,32,68,0,0,7,"YES" 
"WAZP99-0716",2002,1,16.772727273,0.0111111111,35.036363636,1.0636363636,10.072727273,0.2727272727,0.2727272727,0.9545454545,0.7272727273,0.5909090909,0.0284090909,0.5454545455,0.0511363636,0.2488636364,0.0897727273,0.1647727273,0,40.909090909,13.235294118,49.818181818,0.1886363636,0.1045454545,0.0090909091,0.0090909091,0.15,0.0272727273,0.0545454545,0,0.25,0.25,0.0909090909,0.1212136364,0.1212136364,0,0,0,1.1156700799,1.126521772,-0.010851692,1.6568234514,-0.541153371,237.6,0.53,36.86,0,0,67.76,8.5496544,17.99169697,20,3.8095238095,0,0,23.80952381,27.619047619,71.428571429,1.9047619048,0.9523809524,1.7763809125,0.0012359694,0,4.7133838384,0,1.0207108374,16.747693946,7.175,3.062,19.749599969,1.8636210367,0,11,89,87,0,0,"YES" 
"WAZP99-0722",2002,1,15.818181818,0.1470588235,22.818181818,0.79,0.79,0.6818181818,0.6818181818,0.9545454545,0.0909090909,0.9090909091,0.0647727273,0.0409090909,0.1931818182,0.7852272727,0.4125,0.5727272727,0,68.71657754,71.390374332,69.074074074,0.0227272727,0.0181818182,0.0613636364,0.1863636364,0.55,0.3136363636,0.0090909091,0,1.1204545455,1.1204545455,0.3840909091,0,0,0,0,0,0.6028618642,1.157787191,-0.554925327,2.0636622946,-1.46080043,149,2.02,10.393103448,0,0,31.191070076,0.2041982102,4.1113733603,12.380952381,12.380952381,0,0,24.761904762,58.095238095,38.095238095,0,3.8095238095,1.2954369272,0.0080099201,0.0029424316,18.802013423,6.7140939597,1.1064693586,6.5841735242,2.005,0.21765,26.600595238,0.179797042,0,82.068965517,17.931034483,2.0689655172,0,7.5862068966,"YES" 
"WAZP99-0744",2002,1,18.454545455,0,7.0727272727,0.5818181818,28.909090909,0,0,0.2727272727,0,0.2727272727,0,0.875,0,0.0954545455,0.0136363636,0.0613636364,0,14.973262032,2.2727272727,99.909090909,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,0,-1.014747459,-0.090957726,-0.923789733,1.097771538,-2.112518997,149,0.3,3.9466666667,0,0,6.465,0.0651433164,1.1804493567,34.285714286,64.761904762,0,0,99.047619048,100,0,0,0,0.8042960642,0,0,0,0,1.190897837,1.4645092939,4.6052631579,0.1602631579,145.07894737,0.0731276222,0,0,100,0,0,0,"YES" 
"WAZP99-0768",2002,1,25.818181818,0,11.645454545,1.1,1.5909090909,0,0,1,0.7727272727,0.8181818182,0,0.5840909091,0,0.2806818182,0.0590909091,0.1181818182,0,79.144385027,27.673796791,55.927272727,0.0409090909,0.0454545455,0,0,0.05,0,0.2727272727,0,0.3227272727,0.3227272727,0.2727272727,0.5681818182,0.5681818182,0,0.0454545455,0,1.0863114001,1.6785992213,-0.592287821,2.3397765,-1.2534651,158.4,2.4,29.02,0,0,39.936,0.5485459429,5.8871723673,23.80952381,0,0,0,23.80952381,29.523809524,70.476190476,2.8571428571,0,1.8781002816,0.000628849,0,0.7323232323,0,1.1711932969,9.3300643626,5.3,1.51215,20.718254148,1.0059554387,0,95,5,1,0,19,"YES" 
"WAZP99-0783",2002,1,32.909090909,0.0159090909,10.172727273,0.9727272727,1.0272727273,0.9545454545,0.9545454545,0.9545454545,0.6363636364,0.9545454545,0.1602272727,0.3170454545,0.5034090909,0.3693181818,0.6693181818,0.8102272727,0.0454545455,87.165775401,75.13368984,47.773584906,0.0045454545,0.0545454545,0.0454545455,0.1045454545,0.0636363636,0.0545454545,0.3568181818,0,0.625,0.625,0.4568181818,0.0606090909,0.0606090909,0,0,0,2.0799466213,1.7049380462,0.3750085751,2.4879751208,-0.408028499,149,4.4,16.818791946,0,0,37.68,0.3072647517,7.0114104423,5.7142857143,6.6666666667,0,0,12.380952381,15.238095238,83.80952381,13.333333333,0.9523809524,1.4588387797,0.0251283804,0.0120911528,31.930872483,18.668456376,1.5110542041,10.08883092,2.555,0.45905,18.348547527,0.3373196945,0,61.333333333,38.666666667,8.6666666667,0,4.6666666667,"YES" 
"WAZP99-0828",2002,1,11.909090909,0,9.1909090909,0.4545454545,0.4545454545,0.9523809524,0.9523809524,0.9523809524,0,0.9090909091,0.0829545455,0.2977272727,0.1875,0.5386363636,0.3625,0.525,0.9545454545,64.438502674,39.304812834,49.454545455,0,0.0136363636,0.0909090909,0.0454545455,0.05,0.0272727273,0.3022727273,0,0.5159090909,0.5159090909,0.4204545455,0.0681818182,0.0681818182,0,0,0,1.5043573025,1.2353037298,0.2690535727,1.7798817447,-0.275524442,158.4,1.69,14.85,0,0,15.428840935,0.4368754868,4.6886889361,14.285714286,0,0,0,14.285714286,24.761904762,75.238095238,0,0,1.6127820603,0.0178989449,0.0068716342,16.450757576,6.3156565657,1.04025514,5.2788409349,6.185,1.0248,41.06436589,0.3923762426,0,64,36,0,0,0,"YES" 
"WAZP99-0840",2002,1,26.590909091,0,0.9727272727,0.1454545455,0.9363636364,0,0,0,0,0,0,0.575,0,0.575,0,0,0,1.6042780749,0,100,0,0,0,0,0,0,0,0,0,0,0,2.50005,1.0682318182,1.4318181818,0,0,-2.011891732,1.0538011715,-3.065692903,1.4477945953,-3.459686327,223.5,2.05,8.0604026846,0,0,22.205,0.1786063136,2.6371402008,94,6,0,0,100,100,0,0,0,0.3939498006,0,0,0,0,1.1201704649,6.0081343373,0.745,0.0536,13.078472222,0.0497683053,0,0,100,0,0,0,"YES" 
"WAZP99-0851",2002,1,10.545454545,0,12.072727273,0.4363636364,0.4363636364,0.6363636364,0.6363636364,1,0.9090909091,0.9545454545,0,0.4454545455,0.0409090909,0.4409090909,0.1886363636,0.3477272727,0,45.294117647,3.5294117647,66.545454545,0,0.1204545455,0,0,0.0181818182,0,0.3318181818,0,0.35,0.35,0.3318181818,0.7424318182,0.1969772727,0.5454545455,0,0,1.1358171894,0.6518257713,0.4839914181,1.1107820842,0.0250351052,198,0.36,18.19,0,0,35.88,1.87168,9.4529292929,21,5,0,0,26,29,71,0,0,1.8549824726,0.0001941098,0,0.2343434343,0,1.0181654121,13.903487681,6.835,1.4985,60.279443351,1.695352331,0,8,90,72,2,0,"YES" 
"WCAP99-0598",2002,1,46.409090909,0,3.2545454545,0.1818181818,0.1818181818,1,1,1,0.9545454545,0.9090909091,0.2454545455,0.7363636364,0.9022727273,0.2409090909,1.1931818182,1.275,0,100,100,39.545454545,0,0,0.0227272727,0.0363636364,0.0181818182,0.0318181818,0.3090909091,0,0.4181818182,0.4181818182,0.3636363636,0.33335,0.33335,0,0,0,2.3242241299,2.2210708817,0.1031532482,2.403193789,-0.078969659,148.5,11.08,21.92,0,0,51.665,0.2851927037,5.185321885,0,0.9523809524,0,0,0.9523809524,11.428571429,88.571428571,0,0,0.8336048575,0.0078833023,0,2.6047138047,0,1.0516847263,11.366866612,2.535,0.67325,11.376269265,0.4863574465,0,46,54,16,0,0,"YES" 
"WCAP99-0629",2002,1,26.363636364,0,7.0090909091,0.2909090909,0.2909090909,0.3636363636,0.3636363636,1,0.2727272727,0.9545454545,0.0568181818,0.2784090909,0.1170454545,0.5306818182,0.6636363636,0.9931818182,0.1363636364,41.711229947,1.3368983957,40.454545455,0.0454545455,0.1409090909,0.075,0.1931818182,0.15,0.0818181818,0.0863636364,0,0.5863636364,0.5863636364,0.2431818182,0,0,0,0,0,0.859421117,1.6873157746,-0.827894658,1.7143229282,-0.854901811,158.4,1.7,41.8,1,1,106.896,3.2788740377,20.699962359,16.19047619,4.7619047619,0,0,20.952380952,26.666666667,66.666666667,0,6.6666666667,1.4770636848,0.0285451794,0.019593061,21.124368687,13.732954545,1.3640518267,22.775141508,5.57,2.134,19.577030859,1.5343846015,0,23,77,4,0,0,"YES" 
"WCAP99-0674",2002,1,44.272727273,0,2.6090909091,0.2454545455,0.2454545455,1,1,1,1,0.9545454545,0.4272727273,0.1738636364,0.8409090909,0.7579545455,0.9636363636,1.0659090909,0,96.79144385,98.930481283,64.636363636,0,0.1363636364,0.0318181818,0.1840909091,0.0454545455,0,0.1522727273,0,0.4136363636,0.4136363636,0.1840909091,0,0,0,0,0,0.7435501873,1.9349905606,-1.191440373,2.3511589149,-1.607608728,149,9.292,13.526666667,0,0,20.671,0.0842418971,2.2049892533,12.380952381,18.095238095,0,0,30.476190476,64.761904762,32.380952381,0,2.8571428571,1.5571829843,0.0030044665,0,1.1395973154,0,1.1547556817,6.2773660388,2.085,0.28755,17.410605,0.1878861567,0,34.666666667,65.333333333,11.333333333,0,0,"YES" 
"WCAP99-0677",2002,1,24.818181818,0,3.9181818182,0.2090909091,0.2090909091,1,1,1,0.7619047619,1,0.475,0.4534090909,0.725,0.5,1.1568181818,1.4761363636,0,91.978609626,83.021390374,48.090909091,0,0.0318181818,0,0.0363636364,0.1068181818,0.0090909091,0.1409090909,0,0.2931818182,0.2931818182,0.15,0,0,0,0,0,1.091980364,1.4174241092,-0.325443745,1.7329842914,-0.641003927,148.5,2.45,15.58,0,0,36.8025,0.2630856358,4.0747270184,13.333333333,6.6666666667,0,0,20,33.333333333,66.666666667,4.7619047619,0,1.5196430834,0.0009710406,0,0.6754208754,0,1.0439487718,8.3583624127,2.375,0.36405,18.708912677,0.2696634306,0,35,65,7,0,0,"YES" 
"WCAP99-0679",2002,1,26.590909091,0,4.1090909091,0.4090909091,0.4090909091,0.8636363636,0.8636363636,1,0.9545454545,1,0.3227272727,0.1045454545,0.4045454545,0.7863636364,0.675,1.0181818182,0,75.668449198,69.919786096,53.272727273,0.2090909091,0.0545454545,0.0227272727,0.15,0.0090909091,0,0.2431818182,0,0.425,0.425,0.2659090909,0,0,0,0,0,1.0111246484,1.6079535858,-0.596828937,2.0244891139,-1.013364465,148.5,2.8,21.14,0,0,24.54,0.5494621029,5.9201304015,27.619047619,6.6666666667,0,0,34.285714286,39.047619048,59.047619048,11.428571429,1.9047619048,2.2244015037,0.0048344805,0,2.4114478114,0,1.0051324322,7.9264548739,2.76,0.6098,14.085358194,0.3044085897,0,25,75,32,0,0,"YES" 
