"SITE_ID","YEAR","VISIT_NO","TRANSECT","DATE_COL","TEAM_ID","ALGAE","ALGAE_F","MACPHY","MACPHY_F","WOODY","WOODY_F","BRUSH","BRUSH_F","ROOTS","ROOTS_F","OVRHNG","OVRHNG_F","UNDCUT","UNDCUT_F","BOULDR","BOULDR_F","STRUCT","STRUCT_F","TRANSDIR" 
"WIDP99-0501",2000,1,"I",09/04/2000,"3",0," ",0," ",1," ",2," ",0," ",0," ",0," ",3," ",0," "," " 
"WIDP99-0501",2000,1,"J",09/04/2000,"3",0," ",0," ",3,"F1",2," ",0," ",1," ",0," ",0," ",0," "," " 
"WIDP99-0501",2000,1,"K",09/04/2000,"3",0," ",0," ",1," ",0," ",1," ",1," ",0," ",1," ",0," "," " 
"WIDP99-0502",2000,1,"A",08/23/2000,"3",0," ",0," ",1," ",2," ",2," ",2," ",1," ",2," ",0," "," " 
"WIDP99-0502",2000,1,"B",08/23/2000,"3",0," ",0," ",0," ",1," ",2," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0502",2000,1,"C",08/23/2000,"3",0," ",0," ",0," ",1," ",2," ",2," ",0," ",2," ",0," "," " 
"WIDP99-0502",2000,1,"D",08/23/2000,"3",0," ",0," ",0," ",1," ",2," ",2," ",1," ",2," ",0," "," " 
"WIDP99-0502",2000,1,"E",08/23/2000,"3",0," ",0," ",0," ",1," ",2," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0502",2000,1,"F",08/23/2000,"3",0," ",0," ",1," ",0," ",1," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0502",2000,1,"G",08/23/2000,"3",0," ",0," ",0," ",2," ",1," ",3," ",1," ",3," ",0," "," " 
"WIDP99-0502",2000,1,"H",08/23/2000,"3",0," ",0," ",1," ",1," ",2," ",1," ",1," ",3," ",0," "," " 
"WIDP99-0502",2000,1,"I",08/23/2000,"3",0," ",0," ",2," ",0," ",2," ",1," ",1," ",3," ",0," "," " 
"WIDP99-0502",2000,1,"J",08/23/2000,"3",0," ",0," ",0," ",0," ",2," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0502",2000,1,"K",08/23/2000,"3",0," ",0," ",1," ",0," ",2," ",1," ",0," ",2," ",0," "," " 
"WIDP99-0503",2000,1,"A",09/07/2000,"3",0," ",0," ",0," ",2," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0503",2000,1,"B",09/07/2000,"3",0," ",0," ",0," ",1," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0503",2000,1,"C",09/07/2000,"3",0," ",0," ",1," ",2," ",1," ",2," ",1," ",0," ",0," "," " 
"WIDP99-0503",2000,1,"D",09/07/2000,"3",0," ",0," ",1," ",0," ",1," ",1," ",0," ",0," ",0," "," " 
"WIDP99-0503",2000,1,"E",09/07/2000,"3",0," ",0," ",0," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"WIDP99-0503",2000,1,"F",09/07/2000,"3",0," ",0," ",0," ",1," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0503",2000,1,"G",09/07/2000,"3",0," ",0," ",0," ",1," ",2," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0503",2000,1,"H",09/07/2000,"3",0," ",0," ",0," ",1," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0503",2000,1,"I",09/07/2000,"3",0," ",0," ",1," ",1," ",1," ",1," ",1," ",1," ",0," "," " 
"WIDP99-0503",2000,1,"J",09/07/2000,"3",0," ",0," ",1," ",1," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0503",2000,1,"K",09/07/2000,"3",0," ",0," ",1," ",2," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0504",2000,1,"A",09/12/2000,"3",2," ",0," ",0," ",1," ",0," ",2," ",2," ",0," ",0," "," " 
"WIDP99-0504",2000,1,"B",09/12/2000,"3",1," ",0," ",1," ",0," ",0," ",2," ",0," ",1," ",0," "," " 
"WIDP99-0504",2000,1,"C",09/12/2000,"3",1," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WIDP99-0504",2000,1,"D",09/12/2000,"3",1," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WIDP99-0504",2000,1,"E",09/12/2000,"3",1," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WIDP99-0504",2000,1,"F",09/12/2000,"3",1," ",0," ",0," ",2," ",1," ",1," ",1," ",1," ",0," "," " 
"WIDP99-0504",2000,1,"G",09/12/2000,"3",2," ",0," ",2," ",2," ",2," ",1," ",0," ",0," ",0," "," " 
"WIDP99-0504",2000,1,"H",09/12/2000,"3",0," ",0," ",0," ",0," ",1," ",1," ",0," ",1," ",0," "," " 
"WIDP99-0504",2000,1,"I",09/12/2000,"3",0," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WIDP99-0504",2000,1,"J",09/12/2000,"3",0," ",0," ",0," ",0," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0504",2000,1,"K",09/12/2000,"3",0," ",0," ",0," ",1," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0508",2000,1,"A",09/13/2000,"4",0," ",0," ",0," ",0," ",0," ",1," ",2," ",2," ",0," "," " 
"WIDP99-0508",2000,1,"B",09/13/2000,"4",0," ",0," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"WIDP99-0508",2000,1,"C",09/13/2000,"4",0," ",0," ",0," ",0," ",0," ",1," ",1," ",3," ",0," "," " 
"WIDP99-0508",2000,1,"D",09/13/2000,"4",0," ",0," ",0," ",0," ",0," ",2," ",0," ",1," ",0," "," " 
"WIDP99-0508",2000,1,"XD",09/13/2000,"4",0," ",0," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WIDP99-0508",2000,1,"E",09/13/2000,"4",0," ",0," ",1," ",1," ",2," ",2," ",3," ",1," ",0," "," " 
"WIDP99-0508",2000,1,"F",09/13/2000,"4",0," ",0," ",0," ",0," ",0," ",1," ",1," ",3," ",0," "," " 
"WIDP99-0508",2000,1,"G",09/13/2000,"4",0," ",0," ",1," ",1," ",1," ",1," ",2," ",2," ",0," "," " 
"WIDP99-0508",2000,1,"H",09/13/2000,"4",0," ",0," ",0," ",1," ",1," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0508",2000,1,"I",09/13/2000,"4",0," ",0," ",0," ",1," ",1," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0508",2000,1,"J",09/13/2000,"4",0," ",0," ",1," ",1," ",0," ",2," ",0," ",2," ",0," "," " 
"WIDP99-0508",2000,1,"K",09/13/2000,"4",0," ",0," ",0," ",1," ",1," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0510",2000,1,"A",09/10/2000,"3",0," ",0," ",1," ",1," ",2," ",1," ",0," ",4," ",0," "," " 
"WIDP99-0510",2000,1,"B",09/10/2000,"3",0," ",0," ",1," ",0," ",1," ",1," ",0," ",4," ",0," "," " 
"WIDP99-0510",2000,1,"C",09/10/2000,"3",0," ",0," ",1," ",0," ",0," ",1," ",0," ",3," ",0," "," " 
"WIDP99-0510",2000,1,"D",09/10/2000,"3",0," ",0," ",0," ",0," ",0," ",0," ",0," ",4," ",0," "," " 
"WIDP99-0510",2000,1,"E",09/10/2000,"3",0," ",0," ",1," ",0," ",1," ",1," ",0," ",4," ",0," "," " 
"WIDP99-0510",2000,1,"F",09/10/2000,"3",0," ",0," ",1," ",1," ",1," ",1," ",0," ",3," ",0," "," " 
"WIDP99-0510",2000,1,"G",09/10/2000,"3",0," ",0," ",1," ",0," ",1," ",0," ",0," ",4," ",0," "," " 
"WIDP99-0510",2000,1,"H",09/10/2000,"3",0," ",0," ",3," ",2," ",2," ",0," ",0," ",4," ",0," "," " 
"WIDP99-0510",2000,1,"I",09/10/2000,"3",0," ",0," ",4,"F2",4," ",1," ",0," ",1," ",4," ",0," "," " 
"WIDP99-0510",2000,1,"J",09/10/2000,"3",0," ",0," ",1," ",0," ",1," ",0," ",0," ",4," ",0," "," " 
"WIDP99-0510",2000,1,"K",09/10/2000,"3",0,"F2",0," ",1," ",1," ",2," ",0," ",0," ",4," ",0," "," " 
"WIDP99-0511",2000,1,"A",08/24/2000,"4",1," ",0," ",1," ",2," ",0," ",2," ",0," ",3," ",2,"F1"," " 
"WIDP99-0511",2000,1,"B",08/24/2000,"4",3," ",0," ",0," ",1," ",0," ",0," ",0," ",2," ",2,"F1"," " 
"WIDP99-0511",2000,1,"C",08/24/2000,"4",1," ",0," ",0," ",0," ",0," ",1," ",0," ",3," ",1,"F3"," " 
"WIDP99-0511",2000,1,"D",08/24/2000,"4",1," ",0," ",1," ",0," ",0," ",0," ",0," ",3," ",1,"F2"," " 
"WIDP99-0511",2000,1,"E",08/24/2000,"4",3," ",0," ",0," ",1," ",0," ",0," ",0," ",2," ",1,"F2"," " 
"WIDP99-0511",2000,1,"F",08/24/2000,"4",3," ",0," ",0," ",1," ",0," ",1," ",0," ",3," ",1,"F2"," " 
"WIDP99-0511",2000,1,"G",08/24/2000,"4",2," ",0," ",0," ",0," ",1," ",0," ",0," ",2," ",1,"F2"," " 
"WIDP99-0511",2000,1,"H",08/24/2000,"4",1," ",0," ",0," ",0," ",0," ",1," ",1," ",4," ",1," "," " 
"WIDP99-0511",2000,1,"I",08/24/2000,"4",2," ",0," ",0," ",0," ",0," ",0," ",0," ",4," ",1,"F3"," " 
"WIDP99-0511",2000,1,"J",08/24/2000,"4",1," ",0," ",0," ",2," ",0," ",0," ",0," ",2," ",1,"F2"," " 
"WIDP99-0511",2000,1,"K",08/24/2000,"4",3," ",1," ",1," ",0," ",2," ",1," ",0," ",4," ",1,"F3"," " 
"WIDP99-0514",2000,1,"XA",08/30/2000,"4",0," ",0," ",2," ",2," ",1," ",2," ",2," ",2," ",0," "," " 
"WIDP99-0514",2000,1,"XB",08/30/2000,"4",0," ",1," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"WIDP99-0514",2000,1,"XC",08/30/2000,"4",0," ",0," ",0," ",0," ",1," ",1," ",1," ",1," ",0," "," " 
"WIDP99-0514",2000,1,"A",08/30/2000,"4",0," ",0," ",1," ",1," ",1," ",1," ",2,"F3",2," ",0," "," " 
"WIDP99-0514",2000,1,"B",08/30/2000,"4",0," ",0," ",0," ",1," ",1," ",3," ",2," ",3," ",0," "," " 
"WIDP99-0514",2000,1,"C",08/30/2000,"4",0," ",0," ",3,"F1",2,"F2",1," ",1," ",3,"F1",3," ",0," "," " 
"WIDP99-0514",2000,1,"D",08/30/2000,"4",0," ",0," ",0," ",2," ",2," ",1," ",0," ",3," ",0," "," " 
"WIDP99-0514",2000,1,"E",08/30/2000,"4",0," ",0," ",3," ",3," ",3," ",3," ",0," ",3," ",0," "," " 
"WIDP99-0514",2000,1,"F",08/30/2000,"4",0," ",0," ",1," ",1," ",1," ",1," ",2," ",3," ",0," "," " 
"WIDP99-0514",2000,1,"G",08/30/2000,"4",0," ",0," ",0," ",0," ",0," ",0," ",0," ",3," ",0," "," " 
"WIDP99-0514",2000,1,"H",08/30/2000,"4",0," ",0," ",2," ",2," ",0," ",0," ",0," ",3," ",0," "," " 
"WIDP99-0514",2000,1,"I",08/30/2000,"4",0," ",0," ",0," ",0," ",0," ",0," ",0," ",4," ",0," "," " 
"WIDP99-0514",2000,1,"J",08/30/2000,"4",0," ",0," ",0," ",0," ",1," ",1," ",0," ",3," ",0," "," " 
"WIDP99-0514",2000,1,"K",08/30/2000,"4",0," ",0," ",0," ",2," ",1," ",1," ",2," ",4," ",0," "," " 
"WIDP99-0515",2000,1,"A",08/27/2000,"3",0," ",0," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"WIDP99-0515",2000,1,"B",08/27/2000,"3",0," ",0," ",1," ",0," ",1," ",0," ",0," ",2," ",0," "," " 
"WIDP99-0515",2000,1,"C",08/27/2000,"3",0," ",0," ",1," ",2," ",1," ",0," ",0," ",1," ",0," "," " 
"WIDP99-0515",2000,1,"D",08/27/2000,"3",0," ",0," ",0," ",2," ",2," ",0," ",0," ",1," ",0," "," " 
"WIDP99-0515",2000,1,"E",08/27/2000,"3",0," ",0," ",0," ",0," ",1," ",0," ",1," ",1," ",0," "," " 
"WIDP99-0515",2000,1,"F",08/27/2000,"3",0," ",0," ",0," ",1," ",0," ",0," ",1," ",1," ",0," "," " 
"WIDP99-0515",2000,1,"G",08/27/2000,"3",0," ",0," ",0,"F1",1," ",2," ",0," ",1," ",1," ",0," "," " 
"WIDP99-0515",2000,1,"H",08/27/2000,"3",0," ",0," ",0," ",1," ",1," ",0," ",1," ",1," ",0," "," " 
"WIDP99-0515",2000,1,"I",08/27/2000,"3",0," ",0," ",1," ",1," ",1," ",0," ",0," ",1," ",0," "," " 
"WIDP99-0515",2000,1,"J",08/27/2000,"3",0," ",0," ",0," ",0," ",0," ",1," ",0," ",3," ",0," "," " 
"WIDP99-0515",2000,1,"K",08/27/2000,"3",1," ",0," ",0," ",2," ",1," ",0," ",1," ",2," ",0," "," " 
"WIDP99-0516",2000,1,"A",08/30/2000,"3",0," ",0," ",2," ",1," ",0," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0516",2000,1,"B",08/30/2000,"3",0," ",0," ",0," ",1," ",0," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0516",2000,1,"C",08/30/2000,"3",0," ",0," ",2," ",1," ",0," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0516",2000,1,"D",08/30/2000,"3",0," ",0," ",2," ",2," ",0," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0516",2000,1,"E",08/30/2000,"3",0," ",0," ",2," ",1," ",0," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0516",2000,1,"F",08/30/2000,"3",0," ",0," ",3," ",1," ",0," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0516",2000,1,"G",08/30/2000,"3",0," ",0," ",2," ",1," ",0," ",1," ",0," ",2," ",0," "," " 
"WIDP99-0516",2000,1,"H",08/30/2000,"3",0," ",0," ",1," ",1," ",0," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0516",2000,1,"I",08/30/2000,"3",0," ",0," ",1," ",2," ",0," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0516",2000,1,"J",08/30/2000,"3",0," ",0," ",1," ",1," ",0," ",1," ",1," ",1," ",0," "," " 
"WIDP99-0516",2000,1,"K",08/30/2000,"3",0," ",0," ",0," ",1," ",0," ",1," ",0," ",1," ",0," "," " 
"WIDP99-0520",2000,1,"A",09/07/2000,"4",0," ",0," ",2," ",1," ",2," ",2," ",3," ",3," ",0," "," " 
"WIDP99-0520",2000,1,"B",09/07/2000,"4",0," ",0," ",1," ",2," ",1," ",1," ",3," ",2," ",0," "," " 
"WIDP99-0520",2000,1,"C",09/07/2000,"4",0," ",0," ",4,"F1",2," ",1," ",1," ",3," ",2," ",0," "," " 
"WIDP99-0520",2000,1,"D",09/07/2000,"4",0," ",0," ",0," ",1," ",0," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0520",2000,1,"E",09/07/2000,"4",0," ",0," ",3," ",2," ",0," ",1," ",2," ",2," ",0," "," " 
"WIDP99-0520",2000,1,"F",09/07/2000,"4",0," ",0," ",3,"F1",0," ",1," ",1," ",2," ",2," ",0," "," " 
"WIDP99-0520",2000,1,"G",09/07/2000,"4",0," ",0," ",0," ",0," ",1," ",1," ",2," ",3," ",0," "," " 
"WIDP99-0520",2000,1,"H",09/07/2000,"4",0," ",1," ",4," ",2," ",3," ",1," ",1," ",3," ",0," "," " 
"WIDP99-0520",2000,1,"I",09/07/2000,"4",0," ",0," ",1," ",1," ",2," ",1," ",1," ",3," ",0," "," " 
"WIDP99-0520",2000,1,"J",09/07/2000,"4",0," ",0," ",1," ",1," ",1," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0520",2000,1,"K",09/07/2000,"4",0," ",0," ",1," ",1," ",1," ",1," ",1," ",2,"F3",0," "," " 
"WIDP99-0524",2000,1,"A",08/23/2000,"4",0," ",2," ",0," ",3," ",4," ",4," ",0," ",1," ",0," "," " 
"WIDP99-0524",2000,1,"B",08/23/2000,"4",0," ",1," ",0," ",3," ",4," ",4," ",0," ",1," ",0," "," " 
"WIDP99-0524",2000,1,"C",08/23/2000,"4",0," ",0," ",0," ",4," ",4," ",4," ",0," ",1," ",0," "," " 
"WIDP99-0524",2000,1,"D",08/23/2000,"4",0," ",0," ",0," ",3," ",4," ",4," ",0," ",1," ",0," "," " 
"WIDP99-0524",2000,1,"E",08/23/2000,"4",0," ",0," ",0," ",0," ",3," ",3," ",0," ",0," ",0," "," " 
"WIDP99-0524",2000,1,"F",08/23/2000,"4",0," ",0," ",0," ",1," ",2," ",2," ",0," ",0," ",0," "," " 
"WIDP99-0524",2000,1,"G",08/23/2000,"4",0," ",0," ",0," ",2," ",3," ",3," ",0," ",0," ",0," "," " 
"WIDP99-0524",2000,1,"H",08/23/2000,"4",0," ",0," ",0," ",0," ",3," ",4," ",0," ",0," ",0," "," " 
"WIDP99-0524",2000,1,"I",08/23/2000,"4",0," ",3," ",0," ",1," ",1," ",2," ",0," ",0," ",0," "," " 
"WIDP99-0524",2000,1,"J",08/23/2000,"4",0," ",0," ",0," ",3," ",4," ",3," ",2," ",0," ",0," "," " 
"WIDP99-0524",2000,1,"K",08/23/2000,"4",0," ",3," ",1," ",2," ",1," ",3," ",0," ",0," ",0," "," " 
"WIDP99-0595",2001,1,"A",06/29/2001,"1",0," ",1," ",0," ",2," ",1," ",2," ",1," ",0," ",0," "," " 
"WIDP99-0595",2001,1,"B",06/29/2001,"1",1," ",2," ",1," ",1," ",0," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0595",2001,1,"C",06/29/2001,"1",1," ",1," ",1," ",1," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0595",2001,1,"D",06/29/2001,"1",1," ",1," ",1," ",1," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0595",2001,1,"E",06/29/2001,"1",1," ",1," ",0," ",1," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0595",2001,1,"F",06/29/2001,"1",1," ",1," ",0," ",0," ",1," ",2," ",1," ",0," ",0," "," " 
"WIDP99-0595",2001,1,"G",06/29/2001,"1",0," ",1," ",0," ",2," ",0," ",2," ",1," ",0," ",0," "," " 
"WIDP99-0595",2001,1,"H",06/29/2001,"1",1," ",1," ",0," ",1," ",0," ",2," ",0," ",0," ",0," "," " 
"WIDP99-0595",2001,1,"I",06/29/2001,"1",1," ",2," ",0," ",1," ",0," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0595",2001,1,"J",06/29/2001,"1",1," ",1," ",0," ",1," ",0," ",2," ",1," ",1," ",0," "," " 
"WIDP99-0595",2001,1,"K",06/29/2001,"1",1," ",1," ",0," ",2," ",0," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0596",2001,1,"A",07/05/2001,"1",2," ",1," ",1," ",1," ",0," ",1," ",0," ",1," ",0," "," " 
"WIDP99-0596",2001,1,"B",07/05/2001,"1",1," ",1," ",0," ",1," ",0," ",0," ",1," ",1," ",0," "," " 
"WIDP99-0596",2001,1,"C",07/05/2001,"1",2," ",1," ",0," ",1," ",0," ",1," ",2," ",1," ",0," "," " 
"WIDP99-0596",2001,1,"D",07/05/2001,"1",2," ",2," ",0," ",1," ",0," ",0," ",0," ",2," ",0," "," " 
"WIDP99-0596",2001,1,"E",07/05/2001,"1",1," ",2," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WIDP99-0596",2001,1,"F",07/05/2001,"1",1," ",1," ",1," ",0," ",0," ",0," ",1," ",0," ",0," "," " 
"WIDP99-0596",2001,1,"G",07/05/2001,"1",1," ",1," ",1," ",1," ",1," ",1," ",1," ",1," ",0," "," " 
"WIDP99-0596",2001,1,"H",07/05/2001,"1",1," ",2," ",1," ",1," ",1," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0596",2001,1,"I",07/05/2001,"1",1," ",1," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"WIDP99-0596",2001,1,"J",07/05/2001,"1",1," ",1," ",1," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"WIDP99-0596",2001,1,"K",07/05/2001,"1",0," ",1," ",1," ",1," ",1," ",1," ",1," ",1," ",0," "," " 
"WIDP99-0597",2001,1,"A",06/25/2001,"1",1," ",4," ",0," ",2," ",0," ",0," ",0," ",0," ",0," "," " 
"WIDP99-0597",2001,1,"B",06/25/2001,"1",0," ",3," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WIDP99-0597",2001,1,"C",06/25/2001,"1",0," ",1," ",0," ",2," ",0," ",2," ",0," ",1," ",0," "," " 
"WIDP99-0597",2001,1,"D",06/25/2001,"1",0," ",1," ",0," ",2," ",0," ",1," ",0," ",1," ",0," "," " 
"WIDP99-0597",2001,1,"E",06/25/2001,"1",2,"F1",1," ",0," ",2," ",0," ",3," ",0," ",1," ",0," "," " 
"WIDP99-0597",2001,1,"F",06/25/2001,"1",4," ",3," ",0," ",1," ",0," ",2," ",0," ",1," ",0," "," " 
"WIDP99-0597",2001,1,"G",06/25/2001,"1",4," ",3," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WIDP99-0597",2001,1,"H",06/25/2001,"1",4," ",2," ",0," ",1," ",0," ",3," ",0," ",1," ",0," "," " 
"WIDP99-0597",2001,1,"I",06/25/2001,"1",4," ",3," ",0," ",0," ",0," ",2," ",0," ",0," ",0," "," " 
"WIDP99-0597",2001,1,"J",06/25/2001,"1",1," ",3," ",0," ",0," ",0," ",3," ",0," ",0," ",0," "," " 
"WIDP99-0597",2001,1,"K",06/25/2001,"1",4," ",3," ",0," ",1," ",0," ",2," ",0," ",0," ",0," "," " 
"WIDP99-0599",2001,1,"A",08/01/2001,"1",0," ",3," ",0," ",0," ",0," ",3," ",0," ",3," ",0," "," " 
"WIDP99-0599",2001,1,"B",08/01/2001,"1",0," ",1," ",0," ",1," ",0," ",3," ",2," ",3," ",0," "," " 
"WIDP99-0599",2001,1,"C",08/01/2001,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",3," ",0," "," " 
"WIDP99-0599",2001,1,"D",08/01/2001,"1",0," ",1," ",0," ",0," ",0," ",1," ",1," ",3," ",0," "," " 
"WIDP99-0599",2001,1,"E",08/01/2001,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",3," ",0," "," " 
"WIDP99-0599",2001,1,"F",08/01/2001,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WIDP99-0599",2001,1,"G",08/01/2001,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WIDP99-0599",2001,1,"H",08/01/2001,"1",0," ",1," ",1," ",0," ",0," ",0," ",0," ",2," ",0," "," " 
"WIDP99-0599",2001,1,"I",08/01/2001,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WIDP99-0599",2001,1,"J",08/01/2001,"1",0," ",1," ",2," ",0," ",0," ",0," ",0," ",2," ",0," "," " 
"WIDP99-0599",2001,1,"K",08/01/2001,"1",0," ",1," ",0," ",0," ",0," ",0," ",0," ",2," ",0," "," " 
"WIDP99-0600",2001,1,"A",07/11/2001,"1",0," ",1," ",0," ",4," ",1," ",2," ",1," ",1," ",0," "," " 
"WIDP99-0600",2001,1,"B",07/11/2001,"1",0," ",1," ",0," ",3," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0600",2001,1,"C",07/11/2001,"1",0," ",1," ",0," ",2," ",1," ",2," ",1," ",2," ",0," "," " 
"WIDP99-0600",2001,1,"D",07/11/2001,"1",0," ",1," ",0," ",3," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0600",2001,1,"E",07/11/2001,"1",0," ",1," ",0," ",3," ",1," ",1," ",1," ",1," ",0," "," " 
"WIDP99-0600",2001,1,"F",07/11/2001,"1",0," ",1," ",0," ",2," ",1," ",1," ",1," ",1," ", ,"K"," " 
"WIDP99-0600",2001,1,"G",07/11/2001,"1",0," ",0," ",0," ",3," ",3," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0600",2001,1,"H",07/11/2001,"1",0," ",0," ",0," ",2," ",1," ",1," ",1," ",1," ",0," "," " 
"WIDP99-0600",2001,1,"I",07/11/2001,"1",0," ",1," ",0," ",1," ",1," ",1," ",2," ",1," ",0," "," " 
"WIDP99-0600",2001,1,"J",07/11/2001,"1",0," ",1," ",0," ",3," ",1," ",1," ",1," ",3," ",0," "," " 
"WIDP99-0600",2001,1,"K",07/11/2001,"1",0," ",1," ",0," ",2," ",1," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0602",2001,1,"A",08/14/2001,"1",1," ",0," ",1," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WIDP99-0602",2001,1,"B",08/14/2001,"1",0," ",0," ",1," ",1," ",0," ",1," ",0," ",2," ",0," "," " 
"WIDP99-0602",2001,1,"C",08/14/2001,"1",1," ",0," ",0," ",0," ",0," ",1," ",1," ",2," ",0," "," " 
"WIDP99-0602",2001,1,"D",08/14/2001,"1",0," ",1," ",0," ",0," ",1," ",0," ",0," ",2," ",0," "," " 
"WIDP99-0602",2001,1,"E",08/14/2001,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",3," ",0," "," " 
"WIDP99-0602",2001,1,"F",08/14/2001,"1",2," ",2," ",0," ",0," ",0," ",1," ",0," ",3," ",0," "," " 
"WIDP99-0602",2001,1,"G",08/14/2001,"1",1," ",1," ",0," ",0," ",0," ",0," ",0," ",3," ",0," "," " 
"WIDP99-0602",2001,1,"H",08/14/2001,"1",1," ",0," ",1," ",1," ",0," ",1," ",0," ",3," ",0," "," " 
"WIDP99-0602",2001,1,"I",08/14/2001,"1",1," ",1," ",0," ",0," ",0," ",2," ",0," ",3," ",0," "," " 
"WIDP99-0602",2001,1,"J",08/14/2001,"1",2," ",0," ",0," ",0," ",0," ",2," ",1," ",3," ",0," "," " 
"WIDP99-0602",2001,1,"K",08/14/2001,"1",2," ",1," ",0," ",1," ",0," ",2," ",0," ",3," ",0," "," " 
"WIDP99-0603",2001,1,"A",07/24/2001,"1",3," ",2," ",0," ",0," ",0," ",0," ",1," ",0," ",0," "," " 
"WIDP99-0603",2001,1,"B",07/24/2001,"1",3," ",2," ",0," ",0," ",0," ",0," ",1," ",0," ",0," "," " 
"WIDP99-0603",2001,1,"C",07/24/2001,"1",3," ",2," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WIDP99-0603",2001,1,"D",07/24/2001,"1",3," ",2," ",0," ",0," ",0," ",0," ",1," ",0," ",0," "," " 
"WIDP99-0603",2001,1,"E",07/24/2001,"1",3," ",2," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WIDP99-0603",2001,1,"F",07/24/2001,"1",1," ",1," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WIDP99-0603",2001,1,"G",07/24/2001,"1",1," ",2," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WIDP99-0603",2001,1,"H",07/24/2001,"1",1," ",2," ",0," ",1," ",0," ",2," ",1," ",0," ",0," "," " 
"WIDP99-0603",2001,1,"I",07/24/2001,"1",1," ",1," ",0," ",0," ",0," ",3," ",1," ",0," ",0," "," " 
"WIDP99-0603",2001,1,"J",07/24/2001,"1",1," ",1," ",0," ",0," ",0," ",2," ",1," ",0," ",0," "," " 
"WIDP99-0603",2001,1,"K",07/24/2001,"1",1," ",1," ",0," ",0," ",0," ",2," ",1," ",0," ",0," "," " 
