"SITE_ID","YEAR","VISIT_NO","N_BA","XBKA","SDBK_A","BKA_Q3","MEDBK_A","BKA_Q1","INTQBKA","N_UN","XUN","SDUN","BKUN_Q3","MEDBKUN","BKUN_Q1","INTQBKUN","SIDECNT","N_BW","XBKF_W","SDBKF_W","N_BH","XBKF_H","SDBKF_H","N_INCIS","XINC_H","SDINC_H","XPCAN","XPMID","XPGVEG","XPCM","XPCMG","XPMG","XPMGH","XPMGW","XCL","XCS","XMW","XMH","XGW","XGH","XGB","XC","XM","XG","XCM","XCMW","XCMG","XCMGW","SDCL","SDCS","SDMW","SDMH","SDGW","SDGH","SDGB","SDC","SDM","SDG","SDCM","SDCMW","SDCMG","SDCMGW","PCL10","PCL25","PCL75","PCL90","PCS10","PCS25","PCS75","PCS90","PMW10","PMW25","PMW75","PMW90","PMH10","PMH25","PMH75","PMH90","PGW10","PGW25","PGW75","PGW90","PGH10","PGH25","PGH75","PGH90","PGB10","PGB25","PGB75","PGB90","PC10","PC25","PC75","PC90","PM10","PM25","PM75","PM90","PG10","PG25","PG75","PG90","PCM10","PCM25","PCM75","PCM90","PCMW10","PCMW25","PCMW75","PCMW90","PCMG10","PCMG25","PCMG75","PCMG90","PCMGW10","PCMGW25","PCMGW75","PCMGW90","IQRCL","IDRCL","IQRCS","IDRCS","IQRMW","IDRMW","IQRMH","IDRMH","IQRGW","IDRGW","IQRGH","IDRGH","IQRGB","IDRGB","IQRC","IDRC","IQRM","IDRM","IQRG","IDRG","IQRCM","IDRCM","IQRCMW","IDRCMW","IQRCMG","IDRCMG","IQRCMGW","IDRCMGW","PCAN_C","PCAN_D","PCAN_E","PCAN_M","PCAN_N","PMID_C","PMID_D","PMID_E","PMID_M","PMID_N","NMID","NBNK","XCDENBK","VCDENBK","XCDENMID","VCDENMID","N55","XEMBED","VEMBED","N33","XCEMBED","VCEMBED","XFC_ALG","XFC_AQM","XFC_LWD","XFC_BRS","XFC_OHV","XFC_UCB","XFC_RCK","XFC_HUM","PFC_ALG","PFC_AQM","PFC_LWD","PFC_BRS","PFC_OHV","PFC_UCB","PFC_RCK","PFC_HUM","PFC_ALL","PFC_NAT","PFC_BIG","SDFC_OHV","SDFC_UCB","XFC_ALL","XFC_NAT","XFC_BIG","IQROHV","IDROHV","IQRUCB","IDRUCB","SDB_HALL","SDC_HALL","SDCB_HALL","SDWCB_HALL","XB_HALL","XC_HALL","XF_HALL","XCB_HALL","X_HALL","XB_HNOAG","XC_HNOAG","XF_HNOAG","XCB_HNAG","X_HNOAG","XB_HAG","XC_HAG","XF_HAG","XCB_HAG","X_HAG","W1_HALL","W1_HNOAG","W1_HAG","W1H_BLDG" 
"OWW04440-0016",2004,1,22,40.454545455,22.998400095,65,34.5,22,43,22,0,0,0,0,0,0,0,11,8.0272727273,1.9955404827,11,0.2527272727,0.0134839972,11,0.5336363636,0.0180403588,1,1,1,1,1,1,1,1,0.1136363636,0.4943181818,0.5022727273,0.4022727273,0.5170454545,0.3784090909,0.0465909091,0.6079545455,0.9045454545,0.8954545455,1.5125,1.1102272727,2.4079545455,1.6272727273,0.1176979773,0.2396589613,0.2448163903,0.2726533089,0.2385953892,0.2796996108,0.1300859273,0.3145656835,0.1906499478,0.2568856939,0.3711107844,0.4935693064,0.5351004781,0.697312404,0,0,0.25,0.25,0.25,0.25,0.575,0.875,0.25,0.25,0.575,0.875,0.05,0.25,0.575,0.875,0.25,0.25,0.575,0.875,0.05,0.25,0.575,0.875,0,0,0.05,0.05,0.25,0.25,0.825,0.925,0.825,0.825,1.125,1.15,0.5,0.825,1.125,1.15,1.075,1.375,1.75,1.95,0.5,0.625,1.4,1.7,1.95,2.275,2.675,2.975,0.75,1.075,1.975,2.575,0.25,0.25,0.325,0.625,0.325,0.625,0.325,0.825,0.325,0.625,0.325,0.825,0.05,0.05,0.575,0.675,0.3,0.325,0.3,0.65,0.375,0.875,0.775,1.2,0.4,1.025,0.9,1.825,0,1,0,0,0,0,1,0,0,0,42,21,73.669467787,34.43157035,36.414565826,32.408016126,55,80,24.570382653,33,76.060606061,22.491580916,0.0409090909,0.0681818182,0.0136363636,0.0727272727,0.1590909091,0.0545454545,0,0,0.8181818182,1,0.2727272727,0.7272727273,1,0.7272727273,0,0,1,1,0.7272727273,0.1044465936,0.0687551651,0.3,0.3,0.0681818182,0.2,0.2,0.05,0.05,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.6667,0,0.6667,0 
"OWW04440-0017",2004,1,22,45.863636364,24.965300594,70,43.5,22,48,22,0.0181818182,0.0588489886,0,0,0,0,0,11,8.9727272727,1.3711972207,11,0.5236363636,0.0504524979,11,1.9045454545,0.3181623371,1,1,1,1,1,1,1,1,0.5454545455,0.3090909091,0.575,0.575,0.575,0.575,0.25,0.8545454545,1.15,1.15,2.0045454545,1.4295454545,3.1545454545,2.0045454545,0.0956296065,0.1283005805,0,0,0,0,0,0.0956296065,0,0,0.0956296065,0.0956296065,0.0956296065,0.0956296065,0.575,0.575,0.575,0.575,0.25,0.25,0.25,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.25,0.25,0.25,0.25,0.825,0.825,0.825,0.825,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.975,1.975,1.975,1.975,1.4,1.4,1.4,1.4,3.125,3.125,3.125,3.125,1.975,1.975,1.975,1.975,0,0,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,44,22,97.326203209,6.9665473584,80.614973262,19.011524691,53,52.075471698,43.824759886,31,41.935483871,40.034930984,0.1,0,0.0818181818,0.1409090909,0.2386363636,0.0090909091,0.0909090909,0,0.9090909091,0,0.9090909091,1,0.9090909091,0.1818181818,0.3636363636,0,1,1,0.9090909091,0.1437722315,0.0202259959,0.5613636364,0.5613636364,0.1818181818,0,0.2,0,0.05,0,0,0,0,0,0,0.0454545455,0,0.0454545455,0,0,0.0454545455,0,0.0454545455,0,0,0,0,0,0.0303045455,0.0303045455,0,0 
"OWW04440-0019",2004,1,22,44.863636364,9.7750676751,50,45,38,12,8,0,0,0,0,0,0,0,11,4.3090909091,0.6579582744,11,0.2909090909,0.070064905,11,3.0909090909,0.2981762749,0,1,1,0,0,1,1,0.8181818182,0,0,0.0454545455,0.6022727273,0.0409090909,0.5863636364,0.0068181818,0,0.6477272727,0.6272727273,0.6477272727,0.0454545455,1.275,0.0863636364,0,0,0.0147122472,0.088273483,0.0197385508,0.1509350366,0.0175625043,0,0.0735612358,0.1432839943,0.0735612358,0.0147122472,0.1942629538,0.0315542548,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.575,0.575,0.575,0.575,0,0.05,0.05,0.05,0.575,0.575,0.575,0.875,0,0,0,0.05,0,0,0,0,0.625,0.625,0.625,0.625,0.575,0.625,0.625,0.875,0.625,0.625,0.625,0.625,0.05,0.05,0.05,0.05,1.2,1.25,1.25,1.55,0.05,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0.05,0,0.3,0,0.05,0,0,0,0,0,0.3,0,0,0,0,0,0.35,0,0.05,0,0,0,0,1,0,0.8181818182,0,0,0.0909090909,44,22,79.946524064,29.920479598,13.235294118,18.036068046,55,99.090909091,6.7419986246,33,98.484848485,8.7038827978,0,0,0,0.0090909091,0.3681818182,0.0045454545,0,0.0227272727,0,0,0,0.1818181818,1,0.0909090909,0,0.0909090909,1,1,0.1818181818,0.1639706182,0.0150755672,0.4045454545,0.3818181818,0.0272727273,0.325,0.325,0,0,0.809039835,1.1281521496,1.5374122296,1.8439088915,0.1818181818,0.7272727273,2.1818181818,0.9090909091,3.0909090909,0.0909090909,0.1818181818,1.3636363636,0.2727272727,1.6363636364,0.0909090909,0.5454545455,0.8181818182,0.6363636364,1.4545454545,2.4546181818,1.2273181818,1.2273,0 
"OWW04440-0020",2004,1,22,72.909090909,51.761273528,125,84.5,24,101,22,0.1231818182,0.2277297137,0.18,0,0,0.18,0,11,9.9727272727,2.9141348318,11,0.8090909091,0.2662876094,11,1.4,0.3405877273,1,1,1,1,1,1,1,1,0.3465909091,0.5147727273,0.5284090909,0.0954545455,0.0590909091,0.4704545455,0.0363636364,0.8613636364,0.6238636364,0.5295454545,1.4852272727,1.3897727273,2.0147727273,1.4488636364,0.2076362798,0.1601076816,0.177330646,0.0857864054,0.0426401433,0.1818614667,0.0227921153,0.2466112316,0.2068006391,0.1920497771,0.328113211,0.3121220658,0.389647207,0.3145742846,0.05,0.25,0.575,0.575,0.25,0.575,0.575,0.575,0.25,0.575,0.575,0.575,0.05,0.05,0.05,0.25,0.05,0.05,0.05,0.05,0.25,0.25,0.575,0.575,0,0,0.05,0.05,0.5,0.625,1.15,1.15,0.3,0.625,0.625,0.825,0.3,0.3,0.625,0.625,1.125,1.125,1.775,1.775,1.075,1.075,1.725,1.725,1.55,1.75,2.35,2.45,1.125,1.125,1.775,1.775,0.325,0.525,0,0.325,0,0.325,0,0.2,0,0,0.325,0.325,0.05,0.05,0.525,0.65,0,0.525,0.325,0.325,0.65,0.65,0.65,0.65,0.6,0.9,0.65,0.65,0,0.6818181818,0,0.3181818182,0,0,0.5454545455,0,0.4545454545,0,44,22,95.454545455,7.0147593341,90.106951872,17.244507012,55,32.454545455,29.656563936,33,35.303030303,32.833371789,0,0,0.0409090909,0.1227272727,0.0181818182,0,0.875,0,0,0,0.4545454545,1,0.3636363636,0,1,0,1,1,1,0.025226249,0,1.0568181818,1.0568181818,0.9159090909,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
"OWW04440-0021",2004,1,22,43.909090909,26.901777408,69,40,20,49,22,0.0436363636,0.0904246834,0,0,0,0,0,11,5.2727272727,0.9360458419,11,0.5418181818,0.1351901018,11,0.5418181818,0.1351901018,1,1,1,1,1,1,0.9545454545,1,0.2068181818,0.2159090909,0.1284090909,0.1170454545,0.0681818182,0.3977272727,0.1647727273,0.4227272727,0.2454545455,0.4659090909,0.6681818182,0.5511363636,1.1340909091,0.6193181818,0.2004729257,0.1489138163,0.1345838946,0.1343827077,0.0588489886,0.1656353372,0.1355454349,0.2537702714,0.2045081736,0.1589671751,0.3540733898,0.3258210574,0.4407478395,0.3252226177,0.05,0.05,0.25,0.575,0.05,0.05,0.25,0.25,0.05,0.05,0.25,0.25,0.05,0.05,0.25,0.25,0.05,0.05,0.05,0.05,0.25,0.25,0.575,0.575,0.05,0.05,0.25,0.25,0.1,0.3,0.575,0.825,0.1,0.1,0.3,0.5,0.3,0.3,0.625,0.625,0.2,0.4,1,1.125,0.15,0.35,0.75,1.075,0.5,0.7,1.5,1.75,0.2,0.4,0.925,1.125,0.2,0.525,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0.325,0.325,0.2,0.2,0.275,0.725,0.2,0.4,0.325,0.325,0.6,0.925,0.4,0.925,0.8,1.25,0.525,0.925,0,0,0,1,0,0,0,0,1,0,44,22,94.652406417,6.2646344492,86.363636364,11.54185147,55,91.909090909,19.918605417,33,87.121212121,24.463949977,0,0.0181818182,0.0409090909,0.0863636364,0.05,0.0272727273,0,0,0,0.3636363636,0.8181818182,1,1,0.5454545455,0,0,1,1,1,0,0.0261116484,0.2045454545,0.2045454545,0.0681818182,0,0,0.05,0.05,0.6030226892,0,0.6030226892,0.9045340337,0.0909090909,0,0.9545454545,0.0909090909,1.0454545455,0.0909090909,0,0.9545454545,0.0909090909,1.0454545455,0,0,0,0,0,0.7727590909,0.7727590909,0,0 
"OWW04440-0023",2004,1,22,48.181818182,36.270985865,55,40,25,30,22,0.025,0.0650091569,0,0,0,0,0,11,8.6727272727,3.9678938769,11,0.4545454545,0.1035725481,11,0.8636363636,0.1286291357,0.5909090909,1,1,0.5909090909,0.5909090909,1,1,0.8636363636,0.025,0.0818181818,0.2340909091,0.7340909091,0.2159090909,0.7340909091,0,0.1068181818,0.9681818182,0.95,1.075,0.3409090909,2.025,0.5568181818,0.0735980072,0.1075101928,0.2319104731,0.2493498038,0.237990778,0.2493498038,0,0.1227613389,0.126580912,0.116240719,0.1799470822,0.2936374358,0.2780673094,0.5208270562,0,0,0,0.05,0,0,0.25,0.25,0,0.05,0.25,0.575,0.25,0.575,0.875,0.875,0,0.05,0.25,0.575,0.25,0.575,0.875,0.875,0,0,0,0,0,0,0.25,0.25,0.825,0.875,1.125,1.125,0.825,0.875,1.125,1.125,0.875,0.925,1.175,1.375,0,0.1,0.5,0.825,1.75,1.85,2.3,2.5,0,0.15,0.75,1.4,0,0.05,0.25,0.25,0.2,0.575,0.3,0.625,0.2,0.575,0.3,0.625,0,0,0.25,0.25,0.25,0.3,0.25,0.3,0.25,0.5,0.4,0.825,0.45,0.75,0.6,1.4,0,0.5909090909,0,0,0.4090909091,0,0.7727272727,0,0,0.1363636364,44,22,84.759358289,22.059035734,22.459893048,25.381065438,55,78.363636364,38.237253328,33,69.393939394,42.421942578,0.0090909091,0.2840909091,0.0045454545,0.0181818182,0.0590909091,0.0227272727,0,0,0.1818181818,1,0.0909090909,0.3636363636,0.8181818182,0.4545454545,0,0,1,1,0.5454545455,0.0664009858,0.0261116484,0.1045454545,0.1045454545,0.0272727273,0,0.05,0.05,0.05,0,0,0,0,0,0,0.7272727273,0,0.7272727273,0,0,0.5,0,0.5,0,0,0.2272727273,0,0.2272727273,0.4848727273,0.33335,0.1515227273,0 
"OWW04440-0026",2004,1,22,41.909090909,35.098377511,65,30,15,50,22,0.0181818182,0.0852802865,0,0,0,0,0,11,4.0363636364,1.5513044364,11,0.3363636364,0.1361816968,11,0.4909090909,0.1300349603,0.8181818182,1,0.9545454545,0.8181818182,0.7727272727,0.9545454545,0.9545454545,0.1363636364,0.1102272727,0.1488636364,0.0704545455,0.7238636364,0.0090909091,0.7806818182,0.0261363636,0.2590909091,0.7943181818,0.7897727273,1.0534090909,0.3295454545,1.8431818182,0.3386363636,0.196344433,0.1990269892,0.101955979,0.182325793,0.0197385508,0.2104320694,0.1225904119,0.3251872587,0.2107147443,0.2155639187,0.2891176493,0.3310010397,0.2758301127,0.3274838485,0,0,0.05,0.575,0,0,0.25,0.575,0,0,0.05,0.25,0.575,0.575,0.875,0.875,0,0,0,0.05,0.575,0.875,0.875,0.875,0,0,0,0,0,0.05,0.5,0.625,0.575,0.625,0.875,1.125,0.575,0.875,0.875,0.925,0.675,0.875,1.225,1.425,0,0.05,0.55,0.825,1.55,1.75,2.05,2.275,0,0.1,0.55,0.825,0.05,0.575,0.25,0.575,0.05,0.25,0.3,0.3,0,0.05,0,0.3,0,0,0.45,0.625,0.25,0.55,0,0.35,0.35,0.75,0.5,0.825,0.3,0.725,0.45,0.825,0,0.8181818182,0,0,0.1818181818,0,0.4545454545,0,0,0.5,44,22,82.085561497,22.120066076,67.513368984,31.829205336,55,59.309090909,40.455221119,33,48.090909091,38.910444964,0,0.0045454545,0.0090909091,0.0681818182,0.4568181818,0.0454545455,0.0318181818,0,0,0.0909090909,0.1818181818,1,1,0.5454545455,0.2727272727,0,1,1,0.7272727273,0.1639706182,0.0722998805,0.6113636364,0.6113636364,0.0863636364,0.325,0.325,0.05,0.05,0.6030226892,0,0.6030226892,0.9045340337,0.5909090909,0,0,0.5909090909,0.5909090909,0.0909090909,0,0,0.0909090909,0.0909090909,0.5,0,0,0.5,0.5,0.8863636364,0.1363636364,0.75,0 
"OWW04440-0029",2004,1,21,49.095238095,31.394115311,70,48,25,45,21,0.119047619,0.3187774265,0,0,0,0,0,11,20.818181818,4.8151465568,11,1.5727272727,0.2533413077,11,3,0.8717797887,1,1,1,1,1,1,1,0.8181818182,0.1090909091,0.1113636364,0.0772727273,0.1613636364,0.0409090909,0.6261363636,0.0943181818,0.2204545455,0.2386363636,0.6670454545,0.4590909091,0.2977272727,1.1261363636,0.3386363636,0.0995661585,0.0975067985,0.0702500173,0.243819712,0.0197385508,0.2057907618,0.1397131028,0.1524866043,0.2486543873,0.2059221946,0.3633135743,0.1700681045,0.4524060855,0.1772352608,0.05,0.05,0.25,0.25,0.05,0.05,0.25,0.25,0.05,0.05,0.05,0.25,0.05,0.05,0.25,0.25,0,0.05,0.05,0.05,0.25,0.575,0.875,0.875,0,0,0.05,0.25,0.05,0.1,0.3,0.5,0.1,0.1,0.3,0.5,0.3,0.625,0.875,0.925,0.15,0.2,0.6,0.8,0.1,0.15,0.35,0.55,0.775,0.825,1.225,1.525,0.15,0.2,0.4,0.6,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0,0.05,0.3,0.625,0.05,0.25,0.2,0.45,0.2,0.4,0.25,0.625,0.4,0.65,0.2,0.45,0.4,0.75,0.2,0.45,0,0.8636363636,0,0.1363636364,0,0,0.8181818182,0,0.1818181818,0,44,22,86.096256684,28.213428423,45.454545455,37.340657122,55,42.090909091,43.924292076,33,25.454545455,36.494084203,0,0.0727272727,0.0409090909,0.05,0.0318181818,0.0818181818,0.0318181818,0,0,0.7272727273,0.4545454545,0.6363636364,0.6363636364,0.5454545455,0.2727272727,0,1,1,0.9090909091,0.025226249,0.1101651653,0.2363636364,0.2363636364,0.1545454545,0.05,0.05,0.25,0.25,0.3015113446,0.6466697907,0.809039835,0.9170109546,0.0454545455,0.6363636364,0.1363636364,0.6818181818,0.8181818182,0.0454545455,0,0,0.0454545455,0.0454545455,0,0.6363636364,0.1363636364,0.6363636364,0.7727272727,0.7954590909,0.0681818182,0.7272772727,0 
"OWW04440-0030",2004,1,22,75.636363636,31.159414162,90,69.5,53,37,22,0.0372727273,0.0713263338,0.02,0,0,0.02,0,11,3.2772727273,0.6539738666,11,0.6518181818,0.0373679493,11,1.5818181818,0.2272363607,0.5454545455,0.7272727273,1,0.5,0.5,0.7272727273,0.7272727273,0.7272727273,0.0443181818,0.0272727273,0.0636363636,0.1443181818,0.0590909091,0.8477272727,0.05,0.0715909091,0.2079545455,0.9068181818,0.2795454545,0.1352272727,1.1863636364,0.1943181818,0.1209909034,0.0550481883,0.0789542034,0.1959305966,0.0426401433,0.088273483,0,0.1725673531,0.2340617495,0.1006472559,0.2835401588,0.1890860051,0.2720870914,0.2041142039,0,0,0.05,0.05,0,0,0.05,0.05,0,0,0.05,0.25,0,0,0.25,0.575,0.05,0.05,0.05,0.05,0.875,0.875,0.875,0.875,0.05,0.05,0.05,0.05,0,0,0.05,0.1,0,0,0.5,0.625,0.925,0.925,0.925,0.925,0,0.1,0.6,0.675,0,0.05,0.1,0.35,0.925,1.025,1.3,1.6,0.05,0.1,0.15,0.4,0.05,0.05,0.05,0.05,0.05,0.25,0.25,0.575,0,0,0,0,0,0,0.05,0.1,0.5,0.625,0,0,0.5,0.675,0.05,0.35,0.275,0.675,0.05,0.35,0,0.4545454545,0,0.0909090909,0.4545454545,0,0.4545454545,0,0.2727272727,0.2727272727,44,21,82.913165266,31.009807685,60.828877005,30.656116981,55,68.545454545,40.548013689,33,57.272727273,41.965218282,0,0.05,0.0045454545,0.0636363636,0.1227272727,0.1409090909,0,0,0,0.2727272727,0.0909090909,0.9090909091,1,1,0,0,1,1,1,0.1009049958,0.1044465936,0.3318181818,0.3318181818,0.1454545455,0.2,0.2,0.2,0.2,0.687551651,0.6466697907,0.9045340337,1.171634445,0.2727272727,0.8636363636,2.2727272727,1.1363636364,3.4090909091,0.0909090909,0.0454545455,2.0454545455,0.1363636364,2.1818181818,0.1818181818,0.8181818182,0.2272727273,1,1.2272727273,2.7879545455,1.5455227273,1.2424318182,0.2121318182 
"OWW04440-0032",2004,1,22,38.181818182,20.367192021,52,26,26,26,22,0.0045454545,0.0213200716,0,0,0,0,0,11,6.5181818182,3.8762915736,10,0.34,0.0699205899,10,1.19,0.5933895104,0.7272727273,0.7272727273,0.7272727273,0.7272727273,0.7272727273,0.7272727273,0.6818181818,0.6363636364,0.1363636364,0.2613636364,0.1693181818,0.1602272727,0.0772727273,0.5409090909,0.0431818182,0.3977272727,0.3295454545,0.6181818182,0.7272727273,0.5670454545,1.3454545455,0.6443181818,0.1176979773,0.223170775,0.1475860964,0.1972518168,0.0984731928,0.3630677372,0.0518593669,0.2889749012,0.2623878858,0.4104426921,0.5091372892,0.3962913163,0.891882585,0.4433994637,0,0,0.25,0.25,0,0,0.575,0.575,0,0,0.25,0.25,0,0,0.25,0.575,0,0,0.05,0.25,0,0,0.875,0.875,0,0,0.05,0.05,0,0,0.625,0.825,0,0,0.5,0.625,0,0,0.925,0.925,0,0,1.125,1.325,0,0,0.875,1.075,0,0,2.05,2.25,0,0,1,1.125,0.25,0.25,0.575,0.575,0.25,0.25,0.25,0.575,0.05,0.25,0.875,0.875,0.05,0.05,0.625,0.825,0.5,0.625,0.925,0.925,1.125,1.325,0.875,1.075,2.05,2.25,1,1.125,0,0.7272727273,0,0,0.2727272727,0,0.7272727273,0,0,0.2727272727,44,22,98.930481283,3.908815525,93.71657754,11.791878829,55,64.727272727,40.178054884,33,62.727272727,38.912781261,0.0045454545,0.0363636364,0.0272727273,0.0909090909,0.0318181818,0.0227272727,0,0.3181818182,0.0909090909,0.3636363636,0.5454545455,0.7272727273,0.6363636364,0.4545454545,0,0.3636363636,1,0.7272727273,1,0.025226249,0.0261116484,0.4909090909,0.1727272727,0.3681818182,0.05,0.05,0.05,0.05,1.7939291564,0,1.7939291564,2.6908937346,1.1363636364,0,0.9090909091,1.1363636364,2.0454545455,1.1363636364,0,0.9090909091,1.1363636364,2.0454545455,0,0,0,0,0,2.3106363636,2.3106363636,0,0.2424363636 
"OWW04440-0034",2004,1,22,34.863636364,32.092567682,45,25,12,33,22,0.0090909091,0.0426401433,0,0,0,0,0,11,5.1636363636,0.7018158267,11,0.5545454545,0.112815215,11,0.5545454545,0.112815215,1,1,1,1,1,1,1,0,0.0117647059,0.1220588235,0.1613636364,0.3681818182,0,0.8477272727,0.0340909091,0.1338235294,0.5295454545,0.8477272727,0.6329545455,0.2647727273,1.4806818182,0.2647727273,0.0218618658,0.2049928263,0.163067192,0.1600189383,0,0.088273483,0.073007442,0.2017387653,0.2169370607,0.088273483,0.2277459899,0.2075450454,0.2565721631,0.2075450454,0,0,0,0.05,0.05,0.05,0.05,0.25,0.05,0.05,0.25,0.25,0.25,0.25,0.575,0.575,0,0,0,0,0.875,0.875,0.875,0.875,0,0,0.05,0.05,0.05,0.05,0.1,0.25,0.3,0.3,0.625,0.825,0.875,0.875,0.875,0.875,0.35,0.5,0.725,0.875,0.1,0.1,0.3,0.575,1.225,1.275,1.6,1.75,0.1,0.1,0.3,0.575,0,0.05,0,0.2,0.2,0.2,0.325,0.325,0,0,0,0,0.05,0.05,0.05,0.2,0.325,0.525,0,0,0.225,0.525,0.2,0.475,0.325,0.525,0.2,0.475,0,0.7272727273,0,0.0454545455,0.2272727273,0,1,0,0,0,44,22,91.443850267,19.188279151,83.689839572,19.192000475,55,77.181818182,37.463113171,33,71.060606061,40.538515169,0.0045454545,0,0.1045454545,0.1545454545,0.0977272727,0.0045454545,0,0,0.0909090909,0,0.6363636364,0.9090909091,1,0.0909090909,0,0,1,1,0.6363636364,0.1582934559,0.0150755672,0.3613636364,0.3613636364,0.1090909091,0,0,0,0,0.4045199175,0.3015113446,0.4670993665,0.6360388782,0.0909090909,0.0454545455,0.8636363636,0.1363636364,1,0.0909090909,0,0,0.0909090909,0.0909090909,0,0.0454545455,0.8636363636,0.0454545455,0.9090909091,0.7576045455,0.1363636364,0.6212409091,0 
"OWW04440-0039",2004,1,22,50.909090909,35.678336886,80,52.5,15,65,22,0.0222727273,0.0722384819,0,0,0,0,0,11,5.1,1.2845232579,11,0.5,0.0632455532,11,1.0545454545,0.1863525496,1,1,1,1,1,1,1,1,0.1306818182,0.2795454545,0.3386363636,0.5545454545,0.1136363636,0.7795454545,0.0340909091,0.4102272727,0.8931818182,0.8931818182,1.3034090909,0.7488636364,2.1965909091,0.8625,0.2058564887,0.0956296065,0.1481487494,0.2262052855,0.0953462589,0.1430193884,0.0238365647,0.2427102784,0.1286796082,0.0476731295,0.2443766919,0.3220541651,0.258808563,0.3620173306,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.575,0.575,0.25,0.25,0.575,0.875,0.05,0.05,0.25,0.25,0.575,0.575,0.875,0.875,0,0,0.05,0.05,0.25,0.25,0.5,0.825,0.825,0.825,0.825,1.125,0.825,0.825,0.925,0.925,1.075,1.075,1.375,1.65,0.5,0.5,0.825,1.075,1.9,2,2.3,2.55,0.55,0.55,1.075,1.325,0.25,0.25,0,0,0.325,0.325,0.325,0.625,0.2,0.2,0.3,0.3,0.05,0.05,0.25,0.575,0,0.3,0.1,0.1,0.3,0.575,0.325,0.575,0.3,0.65,0.525,0.775,0,1,0,0,0,0,1,0,0,0,44,22,90.106951872,16.774542658,77.139037433,19.206765203,55,97.090909091,15.235524675,33,95.151515152,19.545014089,0,0.0045454545,0.0090909091,0.1227272727,0.0181818182,0.0272727273,0,0,0,0.0909090909,0.1818181818,1,0.3636363636,0.5454545455,0,0,1,1,0.6363636364,0.025226249,0.0261116484,0.1772727273,0.1772727273,0.0363636364,0.05,0.05,0.05,0.05,0,0,0,0,0,0,1,0,1,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0.6667,0.33335,0.33335,0 
"OWW04440-0040",2004,1,22,16.863636364,11.568822859,25,17.5,7,18,22,0,0,0,0,0,0,0,11,9.7363636364,1.3625510833,11,0.6636363636,0.3931226966,11,2.2636363636,0.6771598442,0.9523809524,1,1,0.9523809524,0.9523809524,1,1,0,0.0773809524,0.0928571429,0.0523809524,0.230952381,0,0.3306818182,0.4420454545,0.1702380952,0.2833333333,0.3306818182,0.4535714286,0.2226190476,0.7636363636,0.2125,0.123971963,0.0912218645,0.0697785613,0.2345080971,0,0.2871174285,0.3550977702,0.1596126263,0.2360261285,0.2871174285,0.3049882902,0.1974691055,0.5123897833,0.1984688413,0,0.05,0.05,0.05,0.05,0.05,0.05,0.25,0,0,0.05,0.05,0.05,0.05,0.25,0.575,0,0,0,0,0.05,0.05,0.575,0.875,0.05,0.05,0.875,0.875,0.05,0.1,0.3,0.3,0.05,0.1,0.3,0.575,0.05,0.05,0.575,0.875,0.15,0.2,0.675,0.925,0.1,0.1,0.3,0.35,0.25,0.25,1.175,1.375,0.1,0.1,0.3,0.35,0,0.05,0,0.2,0.05,0.05,0.2,0.525,0,0,0.525,0.825,0.825,0.825,0.2,0.25,0.2,0.525,0.525,0.825,0.475,0.775,0.2,0.25,0.925,1.125,0.2,0.25,0,0.9090909091,0,0,0.0909090909,0,0.6363636364,0,0,0.3636363636,44,22,91.711229947,10.991254767,85.695187166,14.816151687,55,95.454545455,15.494106624,33,93.03030303,19.603068715,0.0090909091,0,0.0454545455,0.0681818182,0.0272727273,0.0045454545,0,0.0045454545,0.1818181818,0,0.1818181818,0.6363636364,0.5454545455,0.0909090909,0,0.0909090909,0.8181818182,0.8181818182,0.2727272727,0.0261116484,0.0150755672,0.15,0.1454545455,0.0545454545,0.05,0.05,0,0,0.7507571935,0.3015113446,0.7006490497,1.055289706,0.4090909091,0.0454545455,1,0.4545454545,1.4545454545,0.4090909091,0,0.0454545455,0.4090909091,0.4545454545,0,0.0454545455,0.9545454545,0.0454545455,1,1.3257909091,0.6439409091,0.68185,0 
