"SITE_ID","YEAR","VISIT_NO","DATE_COL","TEAM_ID","NINTRVL","SWIDTH","FLOW","FLOW_CFS","FLOWMETH","COMM_FLW","SAMPLED","XS_AREA" 
"OWW04440-0425",2004,1,08/11/2004,"1", ,20,6.64222,234.537,"ROUGH_EST",".","Yes",  
"OWW04440-0426",2004,1,08/12/2004," ",17,12.74064,1.22881,43.389,"VEL_DEPTH",".","Yes",43169.87495 
"OWW04440-0427",2004,1,08/17/2004," ", , ,0.39,13.8489,"QVAL",".","Yes",  
"OWW04440-0428",2004,1,07/08/2004,"2", ,2.3,0.1497,5.286,"ROUGH_EST",".","Yes",  
"OWW04440-0429",2004,1,08/10/2004," ", , ,0.2075899179,7.33,"QVAL",".","Yes",  
"OWW04440-0432",2004,1,09/12/2004," ",16,4.8768,0.24752,8.74,"VEL_DEPTH",".","Yes",5766.182016 
"OWW04440-0433",2004,1,06/28/2004," ",17,4.3,0.51502,18.185,"VEL_DEPTH",".","Yes",12560.3 
"OWW04440-0435",2004,1,08/25/2004," ",15,1.9,0.23116,8.162,"VEL_DEPTH",".","Yes",3071.6666667 
"OWW04440-0436",2004,1,07/17/2004," ",19,2.925,0.14439,5.098,"VEL_DEPTH",".","Yes",6567.678 
"OWW04440-0437",2004,1,09/02/2004," ", ,2.31648,0,0,"VISUAL_EST","G1  REACH IS VERY SLOUGH-LIKE. NEGATIVE NUMBERS. .","Yes",1353.287616 
"OWW04440-0439",2004,1,09/01/2004," ",13,2.3,0.02702,0.954,"VEL_DEPTH",".","Yes",852.91666667 
"OWW04440-0440",2004,1,06/30/2004," ", , ,0.09,3.1959,"QVAL",".","Yes",  
"OWW04440-0442",2004,1,08/15/2004," ",16,3.4,0.11341,4.005,"VEL_DEPTH",".","Yes",4672.076 
"OWW04440-0445",2004,1,06/23/2004," ", , ,0,0,"VISUAL_EST","NO FLOW. .","Yes",  
"OWW04440-0447",2004,1,07/21/2004,"2", ,1.2,0.0201,0.71,"ROUGH_EST",".","Yes",  
"OWW04440-0451",2004,1,08/24/2004," ",18,2.11,0.03141,1.109,"VEL_DEPTH",".","Yes",1246.0605 
"OWW04440-0453",2004,1,06/24/2004," ",14,3,0.24257,8.565,"VEL_DEPTH",".","Yes",8001 
"OWW04440-0455",2004,1,08/17/2004," ", ,0,0,0,"VISUAL_EST","FLOW NOT MEASUREABLE BY ANY METHOD. .","Yes",0 
"OWW04440-0456",2004,1,08/06/2004," ",8,1.3,0.00336,0.119,"VEL_DEPTH",".","Yes",330.41666667 
"OWW04440-0457",2004,1,06/17/2004,"2", ,3.5,0.02698,0.953,"ROUGH_EST",".","Yes",  
"OWW04440-0458",2004,1,08/16/2004," ",17,6.65,0.09652,3.408,"VEL_DEPTH",".","Yes",10176.8275 
"OWW04440-0459",2004,1,10/04/2004,"5", ,3.1,0.0431,1.522,"ROUGH_EST",".","Yes",  
"OWW04440-0464",2004,1,07/11/2004,"2", ,1.4,0.00339,0.12,"ROUGH_EST",".","Yes",  
"OWW04440-0465",2004,1,10/01/2004," ",19,5.7,0.24028,8.484,"VEL_DEPTH",".","Yes",9736.455 
"OWW04440-0466",2004,1,08/03/2004," ",15,3.42,0.56214,19.849,"VEL_DEPTH",".","Yes",5755.005 
"OWW04440-0467",2004,1,07/20/2004,"1", ,0.4,0.0006,0.021,"ROUGH_EST",".","Yes",  
"OWW04440-0469",2004,1,07/27/2004," ", , ,0.010478618,0.37,"QVAL",".","Yes",  
"OWW04440-0471",2004,1,06/24/2004," ", , ,0.00284,0.1008484,"QVAL",".","Yes",  
"OWW04440-0472",2004,1,07/14/2004," ", ,2.1,0,0,"VISUAL_EST","ENTIRE REACH CHOKED WITH VEGETATION.  NO OBSERVABLE FLOW. NEUTRAL BOUYANT OBJECT NOT POSSIBLE. .","Yes",20212.5 
"OWW04440-0473",2004,1,07/30/2004,"1", ,2.8,0.04804,1.696,"ROUGH_EST",".","Yes",  
"OWW04440-0474",2004,1,08/19/2004,"3", ,0.8,0.00287,0.101,"ROUGH_EST",".","Yes",  
"OWW04440-0475",2004,1,08/26/2004," ",19,7.03,0.22093,7.801,"VEL_DEPTH",".","Yes",8465.2916667 
"OWW04440-0479",2004,1,07/27/2004,"2", ,13,0.32659,11.532,"ROUGH_EST",".","Yes",  
"OWW04440-0480",2004,1,09/09/2004,"1", ,3,0.0312,1.102,"ROUGH_EST",".","Yes",  
"OWW04440-0481",2004,1,07/28/2004," ",19,5.51,0.3518,12.422,"VEL_DEPTH",".","Yes",5360.2382 
"OWW04440-0482",2004,1,10/09/2004,"2", ,1.5,0.0161,0.568,"ROUGH_EST",".","Yes",  
"OWW04440-0483",2004,1,07/13/2004," ",12,4.5,0.00491,0.173,"VEL_DEPTH",".","Yes",3669.03 
"OWW04440-0485",2004,1,06/20/2004,"2", ,1.1,0.00218,0.077,"ROUGH_EST",".","Yes",  
"OWW04440-0486",2004,1,09/07/2004," ", ,1.8,0,0,"VISUAL_EST",".","Yes",2017.5 
"OWW04440-0487",2004,1,06/25/2004," ", , ,0.02,0.7102,"QVAL",".","Yes",  
"OWW04440-0488",2004,1,06/23/2004," ",5,0.5,0.03678,1.299,"VEL_DEPTH",".","Yes",300.355 
"OWW04440-0489",2004,1,06/17/2004," ",19,1.9,0.01176,0.415,"VEL_DEPTH",".","Yes",825.246 
"OWW04440-0493",2004,1,06/18/2004," ",12,15.1,0.9911,34.996,"VEL_DEPTH",".","Yes",26299.166667 
"OWW04440-0496",2004,1,09/22/2004," ",19,8.55,1.50132,53.012,"VEL_DEPTH",".","Yes",42402.4425 
"OWW04440-0498",2004,1,08/17/2004," ",20,12.54,1.03869,36.676,"VEL_DEPTH",".","Yes",18505.7796 
"OWW04440-0499",2004,1,08/16/2004," ",1,8.4,0.00168,0.059,"VEL_DEPTH",".","Yes",10780 
"OWW04440-0502",2004,1,07/27/2004,"1", ,2.6,0.09372,3.309,"ROUGH_EST",".","Yes",  
"OWW04440-0504",2004,1,09/20/2004," ",15,3.2,0.02359,0.833,"VEL_DEPTH",".","Yes",3210.56 
"OWW04440-0506",2004,1,09/14/2004,"1", ,8.5,0.357,12.606,"ROUGH_EST",".","Yes",  
"OWW04440-0507",2004,1,09/11/2004,"5", ,2,0.14826,5.235,"ROUGH_EST",".","Yes",  
"OWW04440-0511",2004,1,08/18/2004,"2", ,3.7,0.1861,6.571,"ROUGH_EST",".","Yes",  
"OWW04440-0513",2004,1,07/17/2004," ",10,1.4,0.01026,0.362,"VEL_DEPTH",".","Yes",547.624 
"OWW04440-0514",2004,1,07/29/2004," ",13,3,0.35442,12.515,"VEL_DEPTH",".","Yes",4762.5 
"OWW04440-0515",2004,1,09/07/2004," ",10,6.7056,0.04998,1.765,"VEL_DEPTH",".","Yes",8601.27312 
"OWW04440-0516",2004,1,07/29/2004," ",8,1.3,0.01094,0.386,"VEL_DEPTH",".","Yes",270.83333333 
"OWW04440-0518",2004,1,09/01/2004," ",5,4.8,0.13348,4.713,"VEL_DEPTH",".","Yes",11948.16 
"OWW04440-0526",2004,1,08/05/2004,"2", ,5.1,0.14413,5.089,"ROUGH_EST",".","Yes",  
"OWW04440-0528",2004,1,09/21/2004," ",19,9.5,0.24163,8.532,"VEL_DEPTH",".","Yes",19002.375 
"OWW04440-0529",2004,1,07/27/2004,"1", ,1.7,0.00758,0.268,"ROUGH_EST",".","Yes",  
"OWW04440-0530",2004,1,10/07/2004,"2", ,4.5,0.26733,9.439,"ROUGH_EST",".","Yes",  
"OWW04440-0531",2004,1,10/14/2004," ",11,6.1,0.24529,8.661,"VEL_DEPTH",".","Yes",5035.55 
"OWW04440-0535",2004,1,08/12/2004," ", , ,0.01,0.3551,"QVAL",".","Yes",  
"OWW04440-0538",2004,1,10/15/2004,"2", ,1.1,0.01591,0.562,"ROUGH_EST",".","Yes",  
"OWW04440-0542",2004,1,10/11/2004,"1", ,17,2.21616,78.253,"ROUGH_EST",".","Yes",  
"OWW04440-0544",2004,1,09/09/2004," ",20,3.76428,0.20215,7.138,"VEL_DEPTH",".","Yes",7362.178824 
"OWW04440-0546",2004,1,08/20/2004," ",18,8.8392,0.94131,33.237,"VEL_DEPTH",".","Yes",47485.06632 
"OWW04440-0548",2004,1,07/15/2004,"1", ,1.2,0.01999,0.706,"ROUGH_EST",".","Yes",  
"OWW04440-0551",2004,1,08/10/2004," ", , ,0.19,6.7469,"QVAL",".","Yes",  
"OWW04440-0552",2004,1,07/31/2004," ",13,2.7,0.04642,1.639,"VEL_DEPTH",".","Yes",2846.25 
"OWW04440-0553",2004,1,10/08/2004," ",18,5,0.23365,8.25,"VEL_DEPTH",".","Yes",10394.95 
"OWW04440-0554",2004,1,08/15/2004,"2", ,2,0.05161,1.822,"ROUGH_EST",".","Yes",  
"OWW04440-0557",2004,1,09/16/2004," ", , ,0.0937411498,3.31,"QVAL",".","Yes",  
"OWW04440-0558",2004,1,10/07/2004,"1", ,4.9,0.37986,13.413,"ROUGH_EST",".","Yes",  
"OWW04440-0560",2004,1,09/01/2004," ", , ,0.00507,0.1800357,"QVAL",".","Yes",  
"OWW04440-0565",2004,1,08/25/2004," ", , ,0.1053525913,3.72,"QVAL",".","Yes",  
"OWW04440-0567",2004,1,08/11/2004," ", , ,0.51,18.1101,"QVAL",".","Yes",  
"OWW04440-0568",2004,1,07/30/2004," ",7,0.9144,0.00158,0.056,"VEL_DEPTH",".","Yes",300.99 
"OWW04440-0570",2004,1,08/17/2004,"3", ,8.8,0.50257,17.746,"ROUGH_EST",".","Yes",  
"OWW04440-0571",2004,1,09/11/2004," ",18,14.4,2.13822,75.501,"VEL_DEPTH",".","Yes",33900 
"OWW04440-0575",2004,1,07/03/2004,"2", ,0.4,0.00118,0.042,"ROUGH_EST",".","Yes",  
"OWW04440-0576",2004,1,09/21/2004," ", ,6.08,0,0,"VISUAL_EST",".","Yes",16292.576 
"OWW04440-0578",2004,1,07/22/2004," ",14,14,3.11262,109.907,"VEL_DEPTH",".","Yes",28803.6 
"OWW04440-0579",2004,1,06/17/2004," ", , ,0,0,"VISUAL_EST",".","Yes",  
"OWW04440-0582",2004,1,10/14/2004,"1", ,15.2,2.9595,104.5,"ROUGH_EST",".","Yes",  
"OWW04440-0584",2004,1,09/11/2004,"2", ,2.3,0.01639,0.579,"ROUGH_EST",".","Yes",  
"OWW04440-0585",2004,1,06/30/2004," ",18,4.75,0.27441,9.689,"VEL_DEPTH",".","Yes",24534.1775 
"OWW04440-0586",2004,1,08/16/2004," ",20,6.65,0.52943,18.694,"VEL_DEPTH",".","Yes",10337.292 
"OWW04440-0587",2004,1,10/05/2004," ",16,4,0.05391,1.904,"VEL_DEPTH",".","Yes",2783.3333333 
"OWW04440-0592",2004,1,07/25/2004," ",4,11.8,0.06023,2.127,"VEL_DEPTH",".","Yes",66866.666667 
"OWW04440-0594",2004,1,08/22/2004,"2", ,0.9,0.00821,0.29,"ROUGH_EST",".","Yes",  
"OWW04440-0595",2004,1,09/21/2004," ", , ,0,0,"VISUAL_EST","NO FLOW OBSERVED, ISOLATION POOLS. .","Yes",  
"OWW04440-0597",2004,1,08/31/2004," ", , ,6.7969413764,240,"QVAL",".","Yes",  
"OWW04440-0599",2004,1,08/11/2004," ", , ,0.02,0.7102,"QVAL",".","Yes",  
"OWW04440-0605",2004,1,08/25/2004," ", , ,0,0,"VISUAL_EST","STREAM IS INTERRUPTED/POOLED.  NO OBSERVABLE FLOW. .","Yes",  
"OWW04440-0608",2004,1,09/08/2004,"1", ,4.1,0.13448,4.748,"ROUGH_EST",".","Yes",  
"OWW04440-0611",2004,1,09/27/2004," ",9,1.2,0.01139,0.402,"VEL_DEPTH",".","Yes",470 
"OWW04440-0612",2004,1,10/13/2004," ",17,2,0.04534,1.601,"VEL_DEPTH",".","Yes",2400 
"OWW04440-0616",2004,1,09/28/2004," ",10,1.4,0.01057,0.373,"VEL_DEPTH",".","Yes",431.66666667 
"OWW04440-0617",2004,1,08/12/2004,"1", ,18.4,3.03082,107.018,"ROUGH_EST",".","Yes",  
"OWW04440-0618",2004,1,08/11/2004," ",7,8.41248,0.05777,2.04,"VEL_DEPTH",".","Yes",12393.265536 
"OWW04440-0620",2004,1,08/21/2004," ",20,1.9,0.04852,1.713,"VEL_DEPTH",".","Yes",2835.275 
"OWW04440-0624",2004,1,09/14/2004,"2", ,1.8,0.01723,0.608,"ROUGH_EST",".","Yes",  
"OWW04440-0625",2004,1,10/12/2004," ", , ,0,0,"VISUAL_EST","NO OBSERVABLE OR MEASURABLE FLOW AT THIS SITE. .","Yes",  
"OWW04440-0626",2004,1,08/21/2004,"2", ,2.5,0.00229,0.081,"ROUGH_EST",".","Yes",  
"OWW04440-0629",2004,1,10/19/2004,"2", ,1,0.00174,0.061,"ROUGH_EST",".","Yes",  
"OWW04440-0630",2004,1,07/22/2004,"1", ,3.7,0.08984,3.172,"ROUGH_EST",".","Yes",  
"OWW04440-0631",2004,1,10/13/2004,"1", ,2.4,0.03885,1.372,"ROUGH_EST",".","Yes",  
"OWW04440-0632",2004,1,08/16/2004," ", , ,0.00124,0.0440324,"QVAL",".","Yes",  
"OWW04440-0634",2004,1,08/09/2004,"3", ,1.7,0.00413,0.146,"ROUGH_EST",".","Yes",  
"OWW04440-0636",2004,1,09/21/2004,"2", ,2.9,0.00911,0.322,"ROUGH_EST",".","Yes",  
"OWW04440-0640",2004,1,10/14/2004,"2", ,1.3,0.01014,0.358,"ROUGH_EST",".","Yes",  
"OWW04440-0646",2004,1,08/24/2004," ",16,1.7,0.0279,0.985,"VEL_DEPTH",".","Yes",852.805 
"OWW04440-0647",2004,1,09/12/2004," ",10,5.6,0.32282,11.399,"VEL_DEPTH",".","Yes",6614.16 
"OWW04440-0649",2004,1,09/30/2004," ", , ,0,0,"VISUAL_EST","NO OBSERVABLE OR MEASURABLE FLOW AT THIS SITE. .","Yes",  
"OWW04440-0650",2004,1,10/06/2004," ",17,2.19456,0.04795,1.693,"VEL_DEPTH",".","Yes",2118.189312 
"OWW04440-0651",2004,1,10/04/2004," ",13,4.5,0.1038,3.665,"VEL_DEPTH",".","Yes",3618.75 
"OWW04440-0657",2004,1,09/29/2004," ",20,6.1,0.09332,3.295,"VEL_DEPTH",".","Yes",4067.175 
"OWW04440-0658",2004,1,09/30/2004,"2", ,7.4,0.95118,33.586,"ROUGH_EST",".","Yes",  
"OWW04440-0660",2004,1,09/27/2004," ",7,1.3716,0.0051,0.18,"VEL_DEPTH",".","Yes",888.38532 
"OWW04440-0661",2004,1,08/04/2004," ", , ,0,0,"VISUAL_EST","ALMOST NO DETECTABLE FLOW ANYWHERE IN REACH.  TEAM WROTE VELOCITY AS <0.1; IM LEFT BLANK. .","Yes",  
"OWW04440-0663",2004,1,08/24/2004," ", , ,0.04,1.4204,"QVAL",".","Yes",  
"OWW04440-0665",2004,1,06/30/2004,"2", ,6.4,0.94764,33.461,"ROUGH_EST",".","Yes",  
"OWW04440-0666",2004,1,10/15/2004,"2", ,0.9,0.01563,0.552,"ROUGH_EST",".","Yes",  
"OWW04440-0669",2004,1,08/05/2004," ",13,0.95,0.01492,0.527,"VEL_DEPTH",".","Yes",509.143 
"OWW04440-0670",2004,1,09/13/2004," ",19,4.75,0.88017,31.079,"VEL_DEPTH",".","Yes",8686.8 
"OWW04440-0672",2004,1,09/12/2004,"2", ,1,0.02209,0.78,"ROUGH_EST",".","Yes",  
"OWW04440-0676",2004,1,09/14/2004,"1", ,9,1.12179,39.61,"ROUGH_EST",".","Yes",  
"OWW04440-0677",2004,1,07/15/2004,"1", ,2.7,0.04543,1.604,"ROUGH_EST",".","Yes",  
"OWW04440-0678",2004,1,10/11/2004,"1", ,1.5,0.04648,1.641,"ROUGH_EST",".","Yes",  
"OWW04440-0680",2004,1,11/09/2004," ",8,2.8,0.03148,1.112,"VEL_DEPTH",".","Yes",2730 
"OWW04440-0682",2004,1,08/24/2004," ",14,6.58,0.1677,5.921,"VEL_DEPTH",".","Yes",6016.752 
"OWW04440-0683",2004,1,10/15/2004,"5", ,8.3,0.28751,10.152,"ROUGH_EST",".","Yes",  
"OWW04440-0686",2004,1,07/26/2004," ",9,1.1,0.00315,0.111,"VEL_DEPTH",".","Yes",316.25 
"OWW04440-0692",2004,1,09/29/2004,"1", , ,0,0,"VISUAL_EST","TOO SHALLOW FOR NEUTRAL BOUYANT PLUS NO FLOW. .","Yes",  
"OWW04440-0693",2004,1,09/29/2004," ", ,0,0,0,"VISUAL_EST","NO FLOW TAKEN; ESTIMATE 3 CFS; FLOW SPARSE THROUGH COBBLES. .","Yes",0 
"OWW04440-0694",2004,1,09/30/2004," ",18,2.47,0.03598,1.27,"VEL_DEPTH",".","Yes",2101.723 
"OWW04440-0696",2004,1,09/22/2004," ", , ,0.06,2.1306,"QVAL",".","Yes",  
"OWW04440-0697",2004,1,06/30/2004," ",15,6.8,0.08629,3.047,"VEL_DEPTH",".","Yes",6045.2 
"OWW04440-0698",2004,1,10/05/2004,"1", ,2.3,0.02589,0.914,"ROUGH_EST",".","Yes",  
"OWW04440-0700",2004,1,09/20/2004," ", , ,0,0,"VISUAL_EST","NO MEASUREABLE FLOW. .","Yes",  
"OWW04440-0708",2004,1,09/02/2004,"1", ,2.8,0.16618,5.868,"ROUGH_EST",".","Yes",  
"OWW04440-0709",2004,1,07/16/2004," ",8,0.86,0.00325,0.115,"VEL_DEPTH",".","Yes",327.66 
"OWW04440-0712",2004,1,09/10/2004,"2", ,1,0.00326,0.115,"ROUGH_EST",".","Yes",  
"OWW04440-0713",2004,1,10/20/2004,"2", ,3.7,0.02849,1.006,"ROUGH_EST",".","Yes",  
"OWW04440-0717",2004,1,09/03/2004," ", , ,0.0308694421,1.09,"QVAL",".","Yes",  
"OWW04440-0723",2004,1,08/12/2004," ", , ,0,0,"VISUAL_EST","FLOW VISIBLE IN ONE REACH, BUT NOT MEASUREABLE. .","Yes",  
"OWW04440-0725",2004,1,07/20/2004," ", , ,0.01,0.3551,"QVAL",".","Yes",  
"OWW04440-0727",2004,1,10/12/2004," ", , ,0.00918,0.3259818,"QVAL",".","Yes",  
"OWW04440-0736",2004,1,10/08/2004," ", , ,0,0,"VISUAL_EST","NO MEASUREABLE FLOW IN THE STREAM. .","Yes",  
"OWW04440-0739",2004,1,09/08/2004," ", , ,0,0,"VISUAL_EST","STREAMBED MOSTLY DRY, SEGMENTED POOLS. .","Yes",  
"OWW04440-0743",2004,1,10/05/2004," ", , ,0.0002265647,0.008,"QVAL",".","Yes",  
"OWW04440-0747",2004,1,10/09/2004,"5", ,9.4,0.47897,16.912,"ROUGH_EST",".","Yes",  
"OWW04440-0750",2004,1,07/28/2004," ",15,1.6,0.0118,0.417,"VEL_DEPTH",".","Yes",1040 
"OWW04440-0752",2004,1,10/06/2004,"2", ,1.2,0.00305,0.108,"ROUGH_EST",".","Yes",  
"OWW04440-0760",2004,1,10/06/2004," ",18,4.75,0.1633,5.766,"VEL_DEPTH",".","Yes",5187.95 
"OWW04440-0762",2004,1,10/09/2004,"2", ,0.8,0.00644,0.227,"ROUGH_EST",".","Yes",  
"OWW04440-0766",2004,1,09/20/2004," ",15,5.7,0.06017,2.125,"VEL_DEPTH",".","Yes",11292.84 
"OWW04440-0771",2004,1,10/25/2004," ", , ,0,0,"VISUAL_EST","THERE WAS NO FLOW VISIBLE WHATSOEVER TO CALCULATE DISCHARGE @ THIS TIME. .","Yes",  
"OWW04440-0772",2004,1,09/16/2004,"2", ,0.8,0.00668,0.236,"ROUGH_EST",".","Yes",  
"OWW04440-0773",2004,1,09/28/2004,"9", ,18,0.90428,31.93,"ROUGH_EST",".","Yes",  
"OWW04440-0774",2004,1,10/10/2004,"1", ,1,0.00121,0.043,"ROUGH_EST",".","Yes",  
"OWW04440-0775",2004,1,10/23/2004," ",16,1.9,0.1403,4.954,"VEL_DEPTH",".","Yes",11461.75 
"OWW04440-0784",2004,1,10/22/2004,"2", ,2.5,0.06147,2.171,"ROUGH_EST",".","Yes",  
"OWW04440-0785",2004,1,07/20/2004," ",16,1.7,0.05403,1.908,"VEL_DEPTH",".","Yes",1640.84 
"OWW04440-0791",2004,1,10/18/2004," ", , ,0.0055,0.195305,"QVAL",".","Yes",  
"OWW04440-0797",2004,1,08/07/2004," ",16,5.1,0.51273,18.105,"VEL_DEPTH",".","Yes",7901.94 
"OWW04440-0798",2004,1,10/05/2004," ", , ,0,0,"VISUAL_EST","TEAM DID NOT COMPLETE ANYTHING ON FORM. .","Yes",  
"OWW04440-0801",2004,1,07/25/2004,"2", ,1.9,0.00637,0.225,"ROUGH_EST",".","Yes",  
"OWW04440-0803",2004,1,08/04/2004," ",17,1.1,0.12862,4.542,"VEL_DEPTH",".","Yes",1767.205 
"OWW04440-0804",2004,1,09/13/2004,"1", ,2.9,0.10615,3.748,"ROUGH_EST",".","Yes",  
"OWW04440-0805",2004,1,07/28/2004," ",14,10.75,0.11194,3.952,"VEL_DEPTH",".","Yes",19932.65 
"OWW04440-0807",2004,1,10/21/2004," ",17,9.5,0.68683,24.252,"VEL_DEPTH",".","Yes",20450.175 
"OWW04440-0809",2004,1,08/12/2004," ", , ,0.0424808836,1.5,"QVAL",".","Yes",  
"OWW04440-0811",2004,1,10/27/2004,"5", ,4.3,0.09612,3.394,"ROUGH_EST",".","Yes",  
"OWW04440-0814",2004,1,08/10/2004," ",11,3.7,0.0106,0.374,"VEL_DEPTH",".","Yes",2975.4166667 
"OWW04440-0822",2004,1,09/23/2004,"2", ,6,0.14586,5.15,"ROUGH_EST",".","Yes",  
"OWW04440-0823",2004,1,10/25/2004," ",20,2.28,0.11433,4.037,"VEL_DEPTH",".","Yes",1722.882 
"OWW04440-0825",2004,1,07/25/2004,"3", ,2,0.00515,0.182,"ROUGH_EST",".","Yes",  
"OWW04440-0828",2004,1,10/24/2004,"2", ,8.6,0.36454,12.872,"ROUGH_EST",".","Yes",  
"OWW04440-0829",2004,1,10/27/2004," ",10,1.331976,0.01282,0.453,"VEL_DEPTH",".","Yes",245.2833804 
"OWW04440-0830",2004,1,10/05/2004," ",15,7.1628,0.29741,10.502,"VEL_DEPTH",".","Yes",8914.82088 
"OWW04440-0835",2004,1,08/10/2004," ",15,6.4008,0.00757,0.267,"VEL_DEPTH",".","Yes",7112.889 
"OWW04440-0836",2004,1,09/22/2004,"1", ,1.1,0.00653,0.231,"ROUGH_EST",".","Yes",  
"OWW04440-0841",2004,1,09/02/2004," ",10,1.969008,0.06284,2.219,"VEL_DEPTH",".","Yes",1825.4673168 
"OWW04440-0845",2004,1,09/15/2004," ", , ,0.0113282356,0.4,"QVAL",".","Yes",  
"OWW04440-0846",2004,1,09/23/2004,"7", ,2.9,0.02689,0.949,"ROUGH_EST",".","Yes",  
"OWW04440-0849",2004,1,10/22/2004," ",14,3.04,0.08286,2.926,"VEL_DEPTH",".","Yes",5980.3792 
"OWW04440-0853",2004,1,08/13/2004," ", , ,0.72,25.5672,"QVAL",".","Yes",  
"OWW04440-0854",2004,1,09/21/2004,"1", ,1.9,0.0315,1.112,"ROUGH_EST",".","Yes",  
"OWW04440-0857",2004,1,10/18/2004,"9", ,0.7,0.00038,0.013,"ROUGH_EST",".","Yes",  
"OWW04440-0861",2004,1,10/23/2004,"2", ,2.6,0.02052,0.725,"ROUGH_EST",".","Yes",  
"OWW04440-0862",2004,1,10/25/2004," ",10,1.3,0.00382,0.135,"VEL_DEPTH",".","Yes",899.16666667 
"OWW04440-0865",2004,1,09/06/2004,"9", ,1.2,0,0,"VISUAL_EST","MOST OF REACH WAS A LONG POOL WITH NO CURRENT FLOW DUE TO BEAVER DAMS AND FALLEN LWD. NO MEASUREMENT OF FLOAT TIME WAS TAKEN. .","Yes",  
"OWW04440-0877",2004,1,09/09/2004," ",9,1.15824,0.03312,1.169,"VEL_DEPTH",".","Yes",433.934616 
"OWW04440-0878",2004,1,10/06/2004,"1", ,4.5,0.74287,26.231,"ROUGH_EST",".","Yes",  
"OWW04440-0886",2004,1,11/03/2004," ",9,1.2,0.00576,0.203,"VEL_DEPTH",".","Yes",430 
"OWW04440-0889",2004,1,09/25/2004," ", , ,0,0,"VISUAL_EST","NO FLOW. .","Yes",  
"OWW04440-0899",2004,1,08/19/2004," ", , ,0,0,"VISUAL_EST","TEAM LEFT FORM BLANK. .","Yes",  
"OWW04440-0901",2004,1,09/18/2004," ", , ,0,0,"VISUAL_EST","NO MEASUREABLE FLOW. .","Yes",  
"OWW04440-0910",2004,1,09/29/2004," ",16,3.8,0.02171,0.767,"VEL_DEPTH",".","Yes",3942.5 
"OWW04440-0913",2004,1,10/05/2004," ",20,4.75,0.422,14.901,"VEL_DEPTH",".","Yes",12849.225 
"OWW04440-0917",2004,1,09/22/2004," ", , ,0,0,"VISUAL_EST","THERE WAS NO MEASURABLE FLOW. THE STREAM IS A SERIES OF LARGE AND SMALL DISCONNECTED POOLS. .","Yes",  
"OWW04440-0921",2004,1,10/28/2004,"2", , ,0,0,"VISUAL_EST","NO DISCHARGE WAS MEASURED DUE TO THE FACT THAT THE STREAM WAS A SERIES OF RESIDUAL POOLS/ONLY ABOUT 70% OF THE REACH CONTAINED H2O. .","Yes",  
"OWW04440-0932",2004,1,10/12/2004,"1", ,7.1,0.31605,11.16,"ROUGH_EST",".","Yes",  
"OWW04440-0937",2004,1,10/22/2004," ",19,3.8,0.14676,5.182,"VEL_DEPTH",".","Yes",8035.29 
"OWW04440-0945",2004,1,10/26/2004,"2", ,6.9,0.14289,5.045,"ROUGH_EST",".","Yes",  
"OWW04440-0950",2004,1,10/26/2004,"1", ,8.1,0.55151,19.474,"ROUGH_EST",".","Yes",  
"OWW04440-0953",2004,1,09/17/2004," ",16,10.8,0.2971,10.491,"VEL_DEPTH",".","Yes",33055.56 
"OWW04440-0963",2004,1,09/28/2004," ", , ,0,0,"VISUAL_EST","THERE WAS NO MEASUREABLE FLOW, THE STREAM WAS A SERIES OF DISCONNECTED POOLS. .","Yes",  
"OWW04440-0964",2004,1,10/13/2004,"1", ,4.3,0.34083,12.035,"ROUGH_EST",".","Yes",  
"OWW04440-0969",2004,1,10/02/2004," ", , ,0,0,"VISUAL_EST","NO OBSERVABLE OR MEASUREABLE FLOW AT THIS SITE. .","Yes",  
"OWW04440-0974",2004,1,10/06/2004,"1", ,1.3,0.02633,0.93,"ROUGH_EST",".","Yes",  
"OWW04440-0980",2004,1,10/20/2004,"1", ,8.8,0.32974,11.643,"ROUGH_EST",".","Yes",  
"OWW04440-0985",2004,1,08/25/2004,"9", ,5.7,0.0064,0.226,"ROUGH_EST",".","Yes",  
"OWW04440-0989",2004,1,10/20/2004," ", , ,0,0,"VISUAL_EST","NO OBSERVABLE FLOW. .","Yes",  
"OWW04440-0993",2004,1,10/06/2004," ",14,6.27,0.035,1.236,"VEL_DEPTH",".","Yes",9069.7431 
"OWW04440-1001",2004,1,10/30/2004," ",18,6.65,0.31844,11.244,"VEL_DEPTH",".","Yes",12820.269 
"OWW04440-1006",2004,1,10/26/2004," ",13,2.6,0.01029,0.363,"VEL_DEPTH",".","Yes",1960.8333333 
"OWW04440-1022",2004,1,11/03/2004," ",6,7,0.05323,1.88,"VEL_DEPTH",".","Yes",7200.9 
"OWW04440-1028",2004,1,10/27/2004," ",18,3.8,0.0422,1.49,"VEL_DEPTH",".","Yes",5605 
"OWW04440-1037",2004,1,10/21/2004,"1", ,0.8,0.06561,2.317,"ROUGH_EST",".","Yes",  
"OWW04440-1038",2004,1,10/25/2004,"3", ,7.5,0.56715,20.026,"ROUGH_EST",".","Yes",  
"OWW04440-1041",2004,1,10/23/2004,"3", ,1.6,0.00167,0.059,"ROUGH_EST",".","Yes",  
"OWW04440-1054",2004,1,11/09/2004,"2", ,1.8,0.01243,0.439,"ROUGH_EST",".","Yes",  
